time(second),IR,RED
305.3,7574,9694
305.32,7500,9617
305.34,7600,9680
305.36,7636,9717
305.38,7548,9765
305.4,7597,9725
305.42,7654,9800
305.44,7635,9767
305.46,7561,9744
305.48,7564,9709
305.5,7607,9748
305.52,7528,9721
305.54,7605,9713
305.56,7615,9722
305.58,7542,9653
305.6,7560,9682
305.62,7582,9656
305.64,7617,9685
305.66,7609,9746
305.68,7527,9708
305.7,7551,9651
305.72,7591,9627
305.74,7578,9721
305.76,7607,9694
305.78,7568,9710
305.8,7559,9738
305.82,7530,9616
305.84,7561,9665
305.86,7543,9706
305.88,7569,9680
305.9,7554,9684
305.92,7575,9695
305.94,7570,9675
305.96,7531,9668
305.98,7589,9611
306,7542,9633
306.02,7575,9666
306.04,7581,9727
306.06,7558,9690
306.08,7545,9756
306.1,7594,9688
306.12,7618,9712
306.14,7509,9688
306.16,7552,9718
306.18,7544,9716
306.2,7501,9719
306.22,7531,9708
306.24,7571,9712
306.26,7533,9689
306.28,7573,9671
306.3,7552,9736
306.32,7540,9775
306.34,7654,9755
306.36,7635,9770
306.38,7618,9707
306.4,7549,9628
306.42,7466,9548
306.44,7490,9514
306.46,7430,9501
306.48,7379,9504
306.5,7407,9471
306.52,7468,9476
306.54,7449,9516
306.56,7394,9529
306.58,7389,9460
306.6,7457,9481
306.62,7398,9463
306.64,7459,9479
306.66,7388,9481
306.68,7435,9443
306.7,7401,9544
306.72,7489,9622
306.74,7623,9875
306.76,7655,9837
306.78,7613,9865
306.8,7571,9777
306.82,7654,9777
306.84,7688,9831
306.86,7671,9901
306.88,7655,9838
306.9,7706,9843
306.92,7708,9849
306.94,7637,9842
306.96,7699,9862
306.98,7671,9859
307,7676,9838
307.02,7702,9884
307.04,7634,9834
307.06,7700,9816
307.08,7626,9786
307.1,7667,9875
307.12,7636,9885
307.14,7618,9733
307.16,7662,9769
307.18,7642,9840
307.2,7612,9768
307.22,7620,9826
307.24,7587,9749
307.26,7650,9722
307.28,7607,9789
307.3,7598,9754
307.32,7596,9762
307.34,7569,9744
307.36,7611,9825
307.38,7593,9731
307.4,7618,9769
307.42,7556,9802
307.44,7620,9813
307.46,7644,9769
307.48,7640,9730
307.5,7626,9853
307.52,7625,9810
307.54,7592,9762
307.56,7640,9757
307.58,7611,9776
307.6,7596,9729
307.62,7580,9848
307.64,7609,9755
307.66,7637,9712
307.68,7626,9789
307.7,7595,9750
307.72,7547,9679
307.74,7575,9743
307.76,7532,9688
307.78,7585,9680
307.8,7556,9723
307.82,7513,9620
307.84,7598,9684
307.86,7531,9697
307.88,7553,9658
307.9,7552,9680
307.92,7538,9697
307.94,7570,9700
307.96,7511,9671
307.98,7588,9728
308,7591,9754
308.02,7612,9734
308.04,7592,9745
308.06,7536,9717
308.08,7607,9703
308.1,7619,9784
308.12,7576,9788
308.14,7583,9759
308.16,7515,9735
308.18,7560,9691
308.2,7578,9699
308.22,7489,9692
308.24,7594,9684
308.26,7551,9675
308.28,7522,9682
308.3,7598,9716
308.32,7572,9677
308.34,7499,9675
308.36,7520,9606
308.38,7565,9615
308.4,7532,9625
308.42,7530,9681
308.44,7480,9651
308.46,7537,9679
308.48,7526,9668
308.5,7489,9667
308.52,7559,9699
308.54,7577,9789
308.56,7559,9731
308.58,7557,9740
308.6,7604,9823
308.62,7565,9783
308.64,7575,9741
308.66,7617,9732
308.68,7578,9714
308.7,7597,9725
308.72,7531,9659
308.74,7559,9717
308.76,7539,9655
308.78,7605,9722
308.8,7545,9662
308.82,7572,9648
308.84,7492,9643
308.86,7558,9646
308.88,7573,9669
308.9,7538,9721
308.92,7526,9666
308.94,7581,9692
308.96,7597,9757
308.98,7585,9766
309,7629,9809
309.02,7551,9735
309.04,7618,9688
309.06,7567,9701
309.08,7537,9722
309.1,7576,9656
309.12,7571,9670
309.14,7532,9638
309.16,7541,9635
309.18,7506,9701
309.2,7520,9613
309.22,7537,9607
309.24,7560,9660
309.26,7518,9610
309.28,7495,9671
309.3,7574,9694
309.32,7500,9617
309.34,7600,9680
309.36,7636,9717
309.38,7548,9765
309.4,7597,9725
309.42,7654,9800
309.44,7635,9767
309.46,7561,9744
309.48,7564,9709
309.5,7607,9748
309.52,7528,9721
309.54,7605,9713
309.56,7615,9722
309.58,7542,9653
309.6,7560,9682
309.62,7582,9656
309.64,7617,9685
309.66,7609,9746
309.68,7527,9708
309.7,7551,9651
309.72,7591,9627
309.74,7578,9721
309.76,7607,9694
309.78,7568,9710
309.8,7559,9738
309.82,7530,9616
309.84,7561,9665
309.86,7543,9706
309.88,7569,9680
309.9,7554,9684
309.92,7575,9695
309.94,7570,9675
309.96,7531,9668
309.98,7589,9611
310,7542,9633
310.02,7575,9666
310.04,7581,9727
310.06,7558,9690
310.08,7545,9756
310.1,7594,9688
310.12,7618,9712
310.14,7509,9688
310.16,7552,9718
310.18,7544,9716
310.2,7501,9719
310.22,7531,9708
310.24,7571,9712
310.26,7533,9689
310.28,7573,9671
310.3,7552,9736
310.32,7540,9775
310.34,7654,9755
310.36,7635,9770
310.38,7618,9707
310.4,7549,9628
310.42,7466,9548
310.44,7490,9514
310.46,7430,9501
310.48,7379,9504
310.5,7407,9471
310.52,7468,9476
310.54,7449,9516
310.56,7394,9529
310.58,7389,9460
310.6,7457,9481
310.62,7398,9463
310.64,7459,9479
310.66,7388,9481
310.68,7435,9443
310.7,7401,9544
310.72,7489,9622
310.74,7647,9796
310.76,7739,9990
310.78,7787,9994
310.8,7809,10063
310.82,7745,9918
310.84,7757,9928
310.86,7652,9795
310.88,7538,9767
310.9,7734,9888
310.92,7637,9815
310.94,7634,9877
310.96,7617,9775
310.98,7562,9692
311,7613,9707
311.02,7565,9749
311.04,7577,9769
311.06,7656,9752
311.08,7627,9745
311.1,7636,9796
311.12,7594,9804
311.14,7570,9752
311.16,7641,9765
311.18,7629,9698
311.2,7558,9818
311.22,7682,9866
311.24,7652,9789
311.26,7683,9818
311.28,7664,9881
311.3,7675,9788
311.32,7704,9781
311.34,7628,9790
311.36,7624,9772
311.38,7683,9779
311.4,7684,9794
311.42,7643,9785
311.44,7594,9790
311.46,7606,9781
311.48,7663,9800
311.5,7603,9801
311.52,7645,9889
311.54,7727,10018
311.56,7791,9848
311.58,7676,9862
311.6,7610,9812
311.62,7623,9790
311.64,7673,9785
311.66,7620,9857
311.68,7633,9878
311.7,7667,9827
311.72,7680,9816
311.74,7683,9756
311.76,7660,9816
311.78,7623,9763
311.8,7647,9751
311.82,7646,9842
311.84,7637,9863
311.86,7651,9790
311.88,7712,9833
311.9,7648,9831
311.92,7593,9783
311.94,7701,9840
311.96,7669,9813
311.98,7597,9766
312,7685,9798
312.02,7686,9855
312.04,7623,9777
312.06,7586,9759
312.08,7676,9795
312.1,7655,9833
312.12,7641,9820
312.14,7625,9722
312.16,7623,9795
312.18,7670,9749
312.2,7598,9760
312.22,7564,9708
312.24,7633,9717
312.26,7575,9749
312.28,7572,9700
312.3,7597,9655
312.32,7602,9690
312.34,7591,9617
312.36,7575,9681
312.38,7570,9678
312.4,7624,9746
312.42,7591,9705
312.44,7589,9711
312.46,7621,9781
312.48,7668,9733
312.5,7642,9729
312.52,7600,9786
312.54,7614,97157623
312.56,7655,9837
312.58,7613,9865
312.6,7571,9777
312.62,7654,9777
312.64,7688,9831
312.66,7671,9901
312.68,7655,9838
312.7,7706,9843
312.72,7708,9849
312.74,7637,9842
312.76,7699,9862
312.78,7671,9859
312.8,7676,9838
312.82,7702,9884
312.84,7634,9834
312.86,7700,9816
312.88,7626,9786
312.9,7667,9875
312.92,7636,9885
312.94,7618,9733
312.96,7662,9769
312.98,7642,9840
313,7612,9768
313.02,7620,9826
313.04,7587,9749
313.06,7650,9722
313.08,7607,9789
313.1,7598,9754
313.12,7596,9762
313.14,7569,9744
313.16,7611,9825
313.18,7593,9731
313.2,7618,9769
313.22,7556,9802
313.24,7620,9813
313.26,7644,9769
313.28,7640,9730
313.3,7626,9853
313.32,7625,9810
313.34,7592,9762
313.36,7640,9757
313.38,7611,9776
313.4,7596,9729
313.42,7580,9848
313.44,7609,9755
313.46,7637,9712
313.48,7626,9789
313.5,7595,9750
313.52,7547,9679
313.54,7575,9743
313.56,7532,9688
313.58,7585,9680
313.6,7556,9723
313.62,7513,9620
313.64,7598,9684
313.66,7531,9697
313.68,7553,9658
313.7,7552,9680
313.72,7538,9697
313.74,7570,9700
313.76,7511,9671
313.78,7588,9728
313.8,7591,9754
313.82,7612,9734
313.84,7592,9745
313.86,7536,9717
313.88,7607,9703
313.9,7619,9784
313.92,7576,9788
313.94,7583,9759
313.96,7515,9735
313.98,7560,9691
314,7578,9699
314.02,7489,9692
314.04,7594,9684
314.06,7551,9675
314.08,7522,9682
314.1,7598,9716
314.12,7572,9677
314.14,7499,9675
314.16,7520,9606
314.18,7565,9615
314.2,7532,9625
314.22,7530,9681
314.24,7480,9651
314.26,7537,9679
314.28,7526,9668
314.3,7489,9667
314.32,7559,9699
314.34,7577,9789
314.36,7559,9731
314.38,7557,9740
314.4,7604,9823
314.42,7565,9783
314.44,7575,9741
314.46,7617,9732
314.48,7578,9714
314.5,7597,9725
314.52,7531,9659
314.54,7559,9717
314.56,7539,9655
314.58,7605,9722
314.6,7545,9662
314.62,7572,9648
314.64,7492,9643
314.66,7558,9646
314.68,7573,9669
314.7,7538,9721
314.72,7526,9666
314.74,7581,9692
314.76,7597,9757
314.78,7585,9766
314.8,7629,9809
314.82,7551,9735
314.84,7618,9688
314.86,7567,9701
314.88,7537,9722
314.9,7576,9656
314.92,7571,9670
314.94,7532,9638
314.96,7541,9635
314.98,7506,9701
315,7520,9613
315.02,7537,9607
315.04,7560,9660
315.06,7518,9610
315.08,7495,9671
315.1,7574,9694
315.12,7500,9617
315.14,7600,9680
315.16,7636,9717
315.18,7548,9765
315.2,7597,9725
315.22,7654,9800
315.24,7635,9767
315.26,7561,9744
315.28,7564,9709
315.3,7607,9748
315.32,7528,9721
315.34,7605,9713
315.36,7615,9722
315.38,7542,9653
315.4,7560,9682
315.42,7582,9656
315.44,7617,9685
315.46,7609,9746
315.48,7527,9708
315.5,7551,9651
315.52,7591,9627
315.54,7578,9721
315.56,7607,9694
315.58,7568,9710
315.6,7559,9738
315.62,7530,9616
315.64,7561,9665
315.66,7543,9706
315.68,7569,9680
315.7,7554,9684
315.72,7575,9695
315.74,7570,9675
315.76,7531,9668
315.78,7589,9611
315.8,7542,9633
315.82,7575,9666
315.84,7581,9727
315.86,7558,9690
315.88,7545,9756
315.9,7594,9688
315.92,7618,9712
315.94,7509,9688
315.96,7552,9718
315.98,7544,9716
316,7501,9719
316.02,7531,9708
316.04,7571,9712
316.06,7533,9689
316.08,7573,9671
316.1,7552,9736
316.12,7540,9775
316.14,7654,9755
316.16,7635,9770
316.18,7618,9707
316.2,7549,9628
316.22,7466,9548
316.24,7490,9514
316.26,7430,9501
316.28,7379,9504
316.3,7407,9471
316.32,7468,9476
316.34,7449,9516
316.36,7394,9529
316.38,7389,9460
316.4,7457,9481
316.42,7398,9463
316.44,7459,9479
316.46,7388,9481
316.48,7435,9443
316.5,7401,9544
316.52,7489,9622
316.54,7647,9796
316.56,7739,9990
316.58,7787,9994
316.6,7809,10063
316.62,7745,9918
316.64,7757,9928
316.66,7652,9795
316.68,7538,9767
316.7,7734,9888
316.72,7637,9815
316.74,7634,9877
316.76,7617,9775
316.78,7562,9692
316.8,7613,9707
316.82,7565,9749
316.84,7577,9769
316.86,7656,9752
316.88,7627,9745
316.9,7636,9796
316.92,7594,9804
316.94,7570,9752
316.96,7641,9765
316.98,7629,9698
317,7558,9818
317.02,7682,9866
317.04,7652,9789
317.06,7683,9818
317.08,7664,9881
317.1,7675,9788
317.12,7704,9781
317.14,7628,9790
317.16,7624,9772
317.18,7683,9779
317.2,7684,9794
317.22,7643,9785
317.24,7594,9790
317.26,7606,9781
317.28,7663,9800
317.3,7603,9801
317.32,7645,9889
317.34,7727,10018
317.36,7791,9848
317.38,7676,9862
317.4,7610,9812
317.42,7623,9790
317.44,7673,9785
317.46,7620,9857
317.48,7633,9878
317.5,7667,9827
317.52,7680,9816
317.54,7683,9756
317.56,7660,9816
317.58,7623,9763
317.6,7647,9751
317.62,7646,9842
317.64,7637,9863
317.66,7651,9790
317.68,7712,9833
317.7,7648,9831
317.72,7593,9783
317.74,7701,9840
317.76,7669,9813
317.78,7597,9766
317.8,7685,9798
317.82,7686,9855
317.84,7623,9777
317.86,7586,9759
317.88,7676,9795
317.9,7655,9833
317.92,7641,9820
317.94,7625,9722
317.96,7623,9795
317.98,7670,9749
318,7598,9760
318.02,7564,9708
318.04,7633,9717
318.06,7575,9749
318.08,7572,9700
318.1,7597,9655
318.12,7602,9690
318.14,7591,9617
318.16,7575,9681
318.18,7570,9678
318.2,7624,9746
318.22,7591,9705
318.24,7589,9711
318.26,7621,9781
318.28,7668,9733
318.3,7642,9729
318.32,7600,9786
318.34,7614,97157623
318.36,7655,9837
318.38,7613,9865
318.4,7571,9777
318.42,7654,9777
318.44,7688,9831
318.46,7671,9901
318.48,7655,9838
318.5,7706,9843
318.52,7708,9849
318.54,7637,9842
318.56,7699,9862
318.58,7671,9859
318.6,7676,9838
318.62,7702,9884
318.64,7634,9834
318.66,7700,9816
318.68,7626,9786
318.7,7667,9875
318.72,7636,9885
318.74,7618,9733
318.76,7662,9769
318.78,7642,9840
318.8,7612,9768
318.82,7620,9826
318.84,7587,9749
318.86,7650,9722
318.88,7607,9789
318.9,7598,9754
318.92,7596,9762
318.94,7569,9744
318.96,7611,9825
318.98,7593,9731
319,7618,9769
319.02,7556,9802
319.04,7620,9813
319.06,7644,9769
319.08,7640,9730
319.1,7626,9853
319.12,7625,9810
319.14,7592,9762
319.16,7640,9757
319.18,7611,9776
319.2,7596,9729
319.22,7580,9848
319.24,7609,9755
319.26,7637,9712
319.28,7626,9789
319.3,7595,9750
319.32,7547,9679
319.34,7575,9743
319.36,7532,9688
319.38,7585,9680
319.4,7556,9723
319.42,7513,9620
319.44,7598,9684
319.46,7531,9697
319.48,7553,9658
319.5,7552,9680
319.52,7538,9697
319.54,7570,9700
319.56,7511,9671
319.58,7588,9728
319.6,7591,9754
319.62,7612,9734
319.64,7592,9745
319.66,7536,9717
319.68,7607,9703
319.7,7619,9784
319.72,7576,9788
319.74,7583,9759
319.76,7515,9735
319.78,7560,9691
319.8,7578,9699
319.82,7489,9692
319.84,7594,9684
319.86,7551,9675
319.88,7522,9682
319.9,7598,9716
319.92,7572,9677
319.94,7499,9675
319.96,7520,9606
319.98,7565,9615
320,7532,9625
320.02,7530,9681
320.04,7480,9651
320.06,7537,9679
320.08,7526,9668
320.1,7489,9667
320.12,7559,9699
320.14,7577,9789
320.16,7559,9731
320.18,7557,9740
320.2,7604,9823
320.22,7565,9783
320.24,7575,9741
320.26,7617,9732
320.28,7578,9714
320.3,7597,9725
320.32,7531,9659
320.34,7559,9717
320.36,7539,9655
320.38,7605,9722
320.4,7545,9662
320.42,7572,9648
320.44,7492,9643
320.46,7558,9646
320.48,7573,9669
320.5,7538,9721
320.52,7526,9666
320.54,7581,9692
320.56,7597,9757
320.58,7585,9766
320.6,7629,9809
320.62,7551,9735
320.64,7618,9688
320.66,7567,9701
320.68,7537,9722
320.7,7576,9656
320.72,7571,9670
320.74,7532,9638
320.76,7541,9635
320.78,7506,9701
320.8,7520,9613
320.82,7537,9607
320.84,7560,9660
320.86,7518,9610
320.88,7495,9671
320.9,7574,9694
320.92,7500,9617
320.94,7600,9680
320.96,7636,9717
320.98,7548,9765
321,7597,9725
321.02,7654,9800
321.04,7635,9767
321.06,7561,9744
321.08,7564,9709
321.1,7607,9748
321.12,7528,9721
321.14,7605,9713
321.16,7615,9722
321.18,7542,9653
321.2,7560,9682
321.22,7582,9656
321.24,7617,9685
321.26,7609,9746
321.28,7527,9708
321.3,7551,9651
321.32,7591,9627
321.34,7578,9721
321.36,7607,9694
321.38,7568,9710
321.4,7559,9738
321.42,7530,9616
321.44,7561,9665
321.46,7543,9706
321.48,7569,9680
321.5,7554,9684
321.52,7575,9695
321.54,7570,9675
321.56,7531,9668
321.58,7589,9611
321.6,7542,9633
321.62,7575,9666
321.64,7581,9727
321.66,7558,9690
321.68,7545,9756
321.7,7594,9688
321.72,7618,9712
321.74,7509,9688
321.76,7552,9718
321.78,7544,9716
321.8,7501,9719
321.82,7531,9708
321.84,7571,9712
321.86,7533,9689
321.88,7573,9671
321.9,7552,9736
321.92,7540,9775
321.94,7654,9755
321.96,7635,9770
321.98,7618,9707
322,7549,9628
322.02,7466,9548
322.04,7490,9514
322.06,7430,9501
322.08,7379,9504
322.1,7407,9471
322.12,7468,9476
322.14,7449,9516
322.16,7394,9529
322.18,7389,9460
322.2,7457,9481
322.22,7398,9463
322.24,7459,9479
322.26,7388,9481
322.28,7435,9443
322.3,7401,9544
322.32,7489,9622
322.34,7647,9796
322.36,7739,9990
322.38,7787,9994
322.4,7809,10063
322.42,7745,9918
322.44,7757,9928
322.46,7652,9795
322.48,7538,9767
322.5,7734,9888
322.52,7637,9815
322.54,7634,9877
322.56,7617,9775
322.58,7562,9692
322.6,7613,9707
322.62,7565,9749
322.64,7577,9769
322.66,7656,9752
322.68,7627,9745
322.7,7636,9796
322.72,7594,9804
322.74,7570,9752
322.76,7641,9765
322.78,7629,9698
322.8,7558,9818
322.82,7682,9866
322.84,7652,9789
322.86,7683,9818
322.88,7664,9881
322.9,7675,9788
322.92,7704,9781
322.94,7628,9790
322.96,7624,9772
322.98,7683,9779
323,7684,9794
323.02,7643,9785
323.04,7594,9790
323.06,7606,9781
323.08,7663,9800
323.1,7603,9801
323.12,7645,9889
323.14,7727,10018
323.16,7791,9848
323.18,7676,9862
323.2,7610,9812
323.22,7623,9790
323.24,7673,9785
323.26,7620,9857
323.28,7633,9878
323.3,7667,9827
323.32,7680,9816
323.34,7683,9756
323.36,7660,9816
323.38,7623,9763
323.4,7647,9751
323.42,7646,9842
323.44,7637,9863
323.46,7651,9790
323.48,7712,9833
323.5,7648,9831
323.52,7593,9783
323.54,7701,9840
323.56,7669,9813
323.58,7597,9766
323.6,7685,9798
323.62,7686,9855
323.64,7623,9777
323.66,7586,9759
323.68,7676,9795
323.7,7655,9833
323.72,7641,9820
323.74,7625,9722
323.76,7623,9795
323.78,7670,9749
323.8,7598,9760
323.82,7564,9708
323.84,7633,9717
323.86,7575,9749
323.88,7572,9700
323.9,7597,9655
323.92,7602,9690
323.94,7591,9617
323.96,7575,9681
323.98,7570,9678
324,7624,9746
324.02,7591,9705
324.04,7589,9711
324.06,7621,9781
324.08,7668,9733
324.1,7642,9729
324.12,7600,9786
324.14,7614,97157709
324.16,7756,9870
324.18,7756,9811
324.2,7688,9813
324.22,7769,9823
324.24,7737,9818
324.26,7762,9861
324.28,7741,9844
324.3,7698,9856
324.32,7681,9822
324.34,7716,9785
324.36,7718,9822
324.38,7688,9784
324.4,7747,9807
324.42,7676,9784
324.44,7692,9761
324.46,7723,9783
324.48,7700,9834
324.5,7658,9858
324.52,7675,9795
324.54,7714,9766
324.56,7712,9900
324.58,7694,9852
324.6,7678,9807
324.62,7740,9800
324.64,7738,9840
324.66,7666,9830
324.68,7687,9865
324.7,7690,9829
324.72,7666,9770
324.74,7715,9801
324.76,7698,9833
324.78,7651,9838
324.8,7683,9804
324.82,7714,9814
324.84,7672,9721
324.86,7702,9749
324.88,7638,9815
324.9,7652,9785
324.92,7665,9721
324.94,7671,9721
324.96,7620,9709
324.98,7669,9674
325,7577,9658
325.02,7645,9647
325.04,7610,9639
325.06,7569,9717
325.08,7603,9638
325.1,7623,9669
325.12,7597,9724
325.14,7634,9598
325.16,7637,9650
325.18,7630,9638
325.2,7545,9611
325.22,7590,9658
325.24,7608,9701
325.26,7646,9705
325.28,7671,9756
325.3,7696,9755
325.32,7650,9659
325.34,7643,9641
325.36,7664,9715
325.38,7652,9763
325.4,7658,9664
325.42,7598,9644
325.44,7676,9723
325.46,7630,9765
325.48,7644,9711
325.5,7671,9787
325.52,7627,9759
325.54,7677,9761
325.56,7720,9758
325.58,7720,9845
325.6,7683,9768
325.62,7664,9757
325.64,7695,9742
325.66,7648,9774
325.68,7665,9760
325.7,7717,9702
325.72,7699,9715
325.74,7623,9727
325.76,7714,9728
325.78,7702,9818
325.8,7678,9770
325.82,7725,9844
325.84,7713,9778
325.86,7704,9859
325.88,7693,9776
325.9,7755,9782
325.92,7712,9712
325.94,7703,9827
325.96,7653,9745
325.98,7687,9775
326,7760,9803
326.02,7672,9773
326.04,7669,9774
326.06,7654,9751
326.08,7663,9741
326.1,7725,9755
326.12,7698,9804
326.14,7709,9734
326.16,7756,9870
326.18,7756,9811
326.2,7688,9813
326.22,7769,9823
326.24,7737,9818
326.26,7762,9861
326.28,7741,9844
326.3,7698,9856
326.32,7681,9822
326.34,7716,9785
326.36,7718,9822
326.38,7688,9784
326.4,7747,9807
326.42,7676,9784
326.44,7692,9761
326.46,7723,9783
326.48,7700,9834
326.5,7658,9858
326.52,7675,9795
326.54,7714,9766
326.56,7712,9900
326.58,7694,9852
326.6,7678,9807
326.62,7740,9800
326.64,7738,9840
326.66,7666,9830
326.68,7687,9865
326.7,7690,9829
326.72,7666,9770
326.74,7715,9801
326.76,7698,9833
326.78,7651,9838
326.8,7683,9804
326.82,7714,9814
326.84,7672,9721
326.86,7702,9749
326.88,7638,9815
326.9,7652,9785
326.92,7665,9721
326.94,7671,9721
326.96,7620,9709
326.98,7669,9674
327,7577,9658
327.02,7645,9647
327.04,7610,9639
327.06,7569,9717
327.08,7603,9638
327.1,7623,9669
327.12,7597,9724
327.14,7634,9598
327.16,7637,9650
327.18,7630,9638
327.2,7545,9611
327.22,7590,9658
327.24,7608,9701
327.26,7646,9705
327.28,7671,9756
327.3,7696,9755
327.32,7650,9659
327.34,7643,9641
327.36,7664,9715
327.38,7652,9763
327.4,7658,9664
327.42,7598,9644
327.44,7676,9723
327.46,7630,9765
327.48,7644,9711
327.5,7671,9787
327.52,7627,9759
327.54,7677,9761
327.56,7720,9758
327.58,7720,9845
327.6,7683,9768
327.62,7664,9757
327.64,7695,9742
327.66,7648,9774
327.68,7665,9760
327.7,7717,9702
327.72,7699,9715
327.74,7623,9727
327.76,7714,9728
327.78,7702,9818
327.8,7678,9770
327.82,7725,9844
327.84,7713,9778
327.86,7704,9859
327.88,7693,9776
327.9,7755,9782
327.92,7712,9712
327.94,7703,9827
327.96,7653,9745
327.98,7687,9775
328,7760,9803
328.02,7672,9773
328.04,7669,9774
328.06,7654,9751
328.08,7663,9741
328.1,7725,9755
328.12,7698,9804
328.14,7680,9799
328.16,7681,9742
328.18,7688,9720
328.2,7648,9732
328.22,7714,9773
328.24,7681,9808
328.26,7642,9738
328.28,7682,9724
328.3,7677,9756
328.32,7654,9740
328.34,7654,9643
328.36,7671,9691
328.38,7624,9626
328.4,7583,9717
328.42,7606,9628
328.44,7637,9646
328.46,7568,9588
328.48,7632,9607
328.5,7640,9597
328.52,7580,9602
328.54,7640,9624
328.56,7585,9607
328.58,7578,9613
328.6,7619,9686
328.62,7592,9606
328.64,7553,9640
328.66,7521,9586
328.68,7605,9655
328.7,7556,9571
328.72,7601,9614
328.74,7588,9716
328.76,7597,9639
328.78,7624,9621
328.8,7628,9661
328.82,7676,9634
328.84,7635,9726
328.86,7612,9694
328.88,7691,9700
328.9,7688,9777
328.92,7738,9707
328.94,7611,9690
328.96,7611,9553
328.98,7647,9601
329,7541,9547
329.02,7522,9463
329.04,7458,9415
329.06,7458,9381
329.08,7542,9469
329.1,7553,9491
329.12,7487,9519
329.14,7539,9448
329.16,7481,9529
329.18,7531,9471
329.2,7509,9555
329.22,7508,9468
329.24,7573,9515
329.26,7552,9563
329.28,7584,9501
329.3,7614,9643
329.32,7562,9546
329.34,7488,9482
329.36,7561,9505
329.38,7547,9523
329.4,7541,9635
329.42,7611,9702
329.44,7599,9570
329.46,7506,9521
329.48,7590,9590
329.5,7586,9648
329.52,7559,9570
329.54,7595,9630
329.56,7593,9564
329.58,7512,9489
329.6,7544,9443
329.62,7564,9660
329.64,7576,9610
329.66,7596,9648
329.68,7550,9655
329.7,7579,9621
329.72,7596,9587
329.74,7607,9592
329.76,7534,9630
329.78,7584,9627
329.8,7591,9622
329.82,7515,9580
329.84,7585,9555
329.86,7538,9517
329.88,7455,9453
329.9,7529,9511
329.92,7517,9544
329.94,7489,9488
329.96,7550,9648
329.98,7557,9595
330,7557,9574
330.02,7622,9612
330.04,7627,9633
330.06,7550,9652
330.08,7621,9635
330.1,7604,9718
330.12,7611,9598
330.14,7709,9734
330.16,7756,9870
330.18,7756,9811
330.2,7688,9813
330.22,7769,9823
330.24,7737,9818
330.26,7762,9861
330.28,7741,9844
330.3,7698,9856
330.32,7681,9822
330.34,7716,9785
330.36,7718,9822
330.38,7688,9784
330.4,7747,9807
330.42,7676,9784
330.44,7692,9761
330.46,7723,9783
330.48,7700,9834
330.5,7658,9858
330.52,7675,9795
330.54,7714,9766
330.56,7712,9900
330.58,7694,9852
330.6,7678,9807
330.62,7740,9800
330.64,7738,9840
330.66,7666,9830
330.68,7687,9865
330.7,7690,9829
330.72,7666,9770
330.74,7715,9801
330.76,7698,9833
330.78,7651,9838
330.8,7683,9804
330.82,7714,9814
330.84,7672,9721
330.86,7702,9749
330.88,7638,9815
330.9,7652,9785
330.92,7665,9721
330.94,7671,9721
330.96,7620,9709
330.98,7669,9674
331,7577,9658
331.02,7645,9647
331.04,7610,9639
331.06,7569,9717
331.08,7603,9638
331.1,7623,9669
331.12,7597,9724
331.14,7634,9598
331.16,7637,9650
331.18,7630,9638
331.2,7545,9611
331.22,7590,9658
331.24,7608,9701
331.26,7646,9705
331.28,7671,9756
331.3,7696,9755
331.32,7650,9659
331.34,7643,9641
331.36,7664,9715
331.38,7652,9763
331.4,7658,9664
331.42,7598,9644
331.44,7676,9723
331.46,7630,9765
331.48,7644,9711
331.5,7671,9787
331.52,7627,9759
331.54,7677,9761
331.56,7720,9758
331.58,7720,9845
331.6,7683,9768
331.62,7664,9757
331.64,7695,9742
331.66,7648,9774
331.68,7665,9760
331.7,7717,9702
331.72,7699,9715
331.74,7623,9727
331.76,7714,9728
331.78,7702,9818
331.8,7678,9770
331.82,7725,9844
331.84,7713,9778
331.86,7704,9859
331.88,7693,9776
331.9,7755,9782
331.92,7712,9712
331.94,7703,9827
331.96,7653,9745
331.98,7687,9775
332,7760,9803
332.02,7672,9773
332.04,7669,9774
332.06,7654,9751
332.08,7663,9741
332.1,7725,9755
332.12,7698,9804
332.14,7680,9799
332.16,7681,9742
332.18,7688,9720
332.2,7648,9732
332.22,7714,9773
332.24,7681,9808
332.26,7642,9738
332.28,7682,9724
332.3,7677,9756
332.32,7654,9740
332.34,7654,9643
332.36,7671,9691
332.38,7624,9626
332.4,7583,9717
332.42,7606,9628
332.44,7637,9646
332.46,7568,9588
332.48,7632,9607
332.5,7640,9597
332.52,7580,9602
332.54,7640,9624
332.56,7585,9607
332.58,7578,9613
332.6,7619,9686
332.62,7592,9606
332.64,7553,9640
332.66,7521,9586
332.68,7605,9655
332.7,7556,9571
332.72,7601,9614
332.74,7588,9716
332.76,7597,9639
332.78,7624,9621
332.8,7628,9661
332.82,7676,9634
332.84,7635,9726
332.86,7612,9694
332.88,7691,9700
332.9,7688,9777
332.92,7738,9707
332.94,7611,9690
332.96,7611,9553
332.98,7647,9601
333,7541,9547
333.02,7522,9463
333.04,7458,9415
333.06,7458,9381
333.08,7542,9469
333.1,7553,9491
333.12,7487,9519
333.14,7539,9448
333.16,7481,9529
333.18,7531,9471
333.2,7509,9555
333.22,7508,9468
333.24,7573,9515
333.26,7552,9563
333.28,7584,9501
333.3,7614,9643
333.32,7562,9546
333.34,7488,9482
333.36,7561,9505
