X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.21,-0.8,0.95,7309,9440,,,,4,,,
0.2,-0.77,0.82,7359,9415,,,,4,,,
0.2,-0.77,0.75,7370,9372,,,,4,,,
0.2,-0.62,0.74,7335,9513,,,,4,,,
0.17,-0.54,0.73,7347,9428,,,,4,,,
0.1,-0.56,0.73,7331,9473,,,,4,,,
0.14,-0.47,0.74,7344,9422,,,,4,,,
-0.04,-0.56,0.77,7345,9445,,,,4,,,
-0.15,-0.61,0.82,7345,9412,,,,4,,,
-0.16,-0.8,0.82,7388,9510,,,,4,,,
0.11,-0.89,0.77,7381,9597,,,,4,,,
0.14,-0.8,0.88,7462,9502,,,,4,,,
0.08,-0.75,0.82,7397,9470,,,,4,,,
-0.06,-0.59,0.82,7331,9477,,,,4,,,
-0.06,-0.54,0.91,7303,9368,,,,4,,,
-0.06,-0.51,0.86,7315,9344,,,,4,,,
-0.01,-0.5,0.91,7289,9317,,,,4,,,
-0.05,-0.49,0.94,7223,9291,,,,4,,,
0.13,-0.57,0.94,7296,9247,,,,4,,,
0.13,-0.43,1.11,7285,9370,,,,4,,,
0.1,-0.6,0.89,7276,9324,,,,4,,,
0.26,-0.49,0.79,7334,9399,,,,4,,,
0.01,-0.37,0.8,7243,9319,,,,4,,,
0,-0.4,0.79,7350,9437,,,,4,,,
0.2,-0.4,0.64,7381,9392,,,,4,,,
0.14,-0.39,0.68,7373,9438,,,,4,,,
0.13,-0.34,0.71,7302,9393,,,,4,,,
0.11,-0.29,0.84,7406,9514,,,,4,,,
0.2,-0.32,0.86,7357,9428,,,,4,,,
0.2,-0.4,1.05,7394,9383,,,,4,,,
0.03,-0.45,1.16,7385,9420,,,,4,,,
-0.01,-0.55,1.14,7350,9467,,,,4,,,
0.05,-0.74,1.01,7408,9441,,,,4,,,
0.06,-0.55,1.15,7419,9548,,,,4,,,
-0.01,-0.74,1.02,7393,9533,,,,4,,,
0.16,-0.77,0.9,7399,9472,,,,4,,,
0.19,-0.79,0.71,7425,9549,,,,4,,,
-0.15,-0.51,0.68,7355,9546,,,,4,,,
-0.15,-0.52,0.64,7415,9572,,,,4,,,
0.04,-0.56,0.62,7418,9606,,,,4,,,
0.16,-0.54,0.59,7395,9492,,,,4,,,
0.16,-0.39,0.64,7399,9493,,,,4,,,
0,-0.34,0.69,7412,9585,,,,4,,,
0.01,-0.43,0.77,7427,9498,,,,4,,,
0,-0.49,0.81,7432,9510,,,,4,,,
0.04,-0.45,1.04,7368,9528,,,,4,,,
0.06,-0.41,1.24,7446,9517,,,,4,,,
0.17,-0.61,1.06,7442,9528,,,,4,,,
0.01,-0.41,1.19,7364,9543,,,,4,,,
0.01,-0.5,1,7386,9543,,,,4,,,
0.24,-0.47,0.9,7447,9520,,,,4,,,
0.21,-0.39,0.96,7404,9532,,,,4,,,
0.22,-0.39,0.88,7389,9557,,,,4,,,
0.21,-0.47,0.73,7477,9601,,,,4,,,
0.14,-0.4,0.64,7472,9592,,,,4,,,
0.17,-0.3,0.73,7443,9603,,,,4,,,
0.09,-0.3,0.71,7467,9588,,,,4,,,
-0.06,-0.31,0.66,7437,9628,,,,4,,,
-0.09,-0.37,0.82,7401,9560,,,,4,,,
-0.05,-0.5,1.05,7484,9691,,,,4,,,
0.01,-0.6,1.17,7434,9636,,,,4,,,
-0.03,-0.6,1.15,7413,9653,,,,4,,,
-0.06,-0.77,1.06,7431,9632,,,,4,,,
0.11,-0.52,1.17,7443,9571,,,,4,,,
-0.09,-0.73,0.98,7461,9528,,,,4,,,
-0.13,-0.89,0.61,7414,9640,,,,4,,,
0.1,-0.64,0.74,7409,9539,,,,4,,,
-0.19,-0.47,0.79,7428,9550,,,,4,,,
-0.15,-0.57,0.65,7479,9587,,,,4,,,
0.2,-0.46,0.57,7477,9518,,,,4,,,
-0.5,-0.37,0.99,7463,9604,,,,4,,,
-0.44,-0.51,1,7409,9596,,,,4,,,
-0.51,-0.59,1.02,7407,9611,,,,4,,,
-0.54,-0.46,0.95,7453,9588,,,,4,,,
-0.74,-0.43,0.73,7494,9539,,,,4,,,
-0.6,-0.59,0.76,7457,9622,,,,4,,,
-0.45,-0.45,0.77,7408,9572,,,,4,,,
-0.43,-0.59,0.69,7400,9516,,,,4,,,
-0.06,-0.62,0.55,7411,9516,,,,4,,,
-0.14,-0.56,0.62,7450,9537,,,,4,,,
-0.19,-0.47,0.73,7398,9557,,,,4,,,
-0.19,-0.56,0.71,7385,9405,,,,4,,,
-0.2,-0.44,0.81,7358,9467,,,,4,,,
-0.21,-0.51,0.96,7338,9399,,,,4,,,
-0.05,-0.57,0.98,7424,9458,,,,4,,,
-0.05,-0.55,0.94,7404,9474,,,,4,,,
-0.19,-0.57,1,7433,9482,,,,4,,,
-0.4,-0.39,0.91,7414,9446,,,,4,,,
0.01,-0.6,0.54,7426,9442,,,,4,,,
0.01,-0.41,0.81,7404,9461,,,,4,,,
-0.17,-0.21,1.15,7378,9398,,,,4,,,
-0.15,-0.46,0.91,7401,9485,,,,4,,,
-0.05,-0.45,0.76,7360,9456,,,,4,,,
-0.2,-0.34,0.71,7356,9427,,,,4,,,
-0.21,-0.32,0.71,7354,9455,,,,4,,,
-0.17,-0.32,0.71,7413,9433,,,,4,,,
-0.14,-0.39,0.89,7347,9476,,,,4,,,
0.01,-0.6,0.84,7374,9433,,,,4,,,
0.11,-0.65,1,7364,9381,,,,4,,,
0,-0.79,0.99,7388,9435,,,,4,,,
0.21,-0.8,0.95,7332,9385,,,,4,,,
0.2,-0.77,0.82,7390,9386,,,,4,,,
0.2,-0.77,0.75,7333,9447,,,,4,,,
0.2,-0.62,0.74,7384,9434,,,,4,,,
0.17,-0.54,0.73,7343,9362,,,,4,,,
0.1,-0.56,0.73,7381,9377,,,,4,,,
0.14,-0.47,0.74,7329,9391,,,,4,,,
-0.04,-0.56,0.77,7351,9313,,,,4,,,
-0.15,-0.61,0.82,7353,9355,,,,4,,,
-0.16,-0.8,0.82,7363,9398,,,,4,,,
0.11,-0.89,0.77,7357,9365,,,,4,,,
0.14,-0.8,0.88,7343,9432,,,,4,,,
0.08,-0.75,0.82,7331,9366,,,,4,,,
-0.06,-0.59,0.82,7365,9327,,,,4,,,
-0.06,-0.54,0.91,7329,9387,,,,4,,,
-0.06,-0.51,0.86,7323,9362,,,,4,,,
-0.01,-0.5,0.91,7307,9371,,,,4,,,
-0.05,-0.49,0.94,7394,9455,,,,4,,,
0.13,-0.57,0.94,7360,9389,,,,4,,,
0.13,-0.43,1.11,7409,9415,,,,4,,,
0.1,-0.6,0.89,7349,9486,,,,4,,,
0.26,-0.49,0.79,7398,9503,,,,4,,,
0.01,-0.37,0.8,7408,9466,,,,4,,,
0,-0.4,0.79,7450,9528,,,,4,,,
0.2,-0.4,0.64,7413,9534,,,,4,,,
0.14,-0.39,0.68,7414,9523,,,,4,,,
0.13,-0.34,0.71,7396,9531,,,,4,,,
0.11,-0.29,0.84,7384,9500,,,,4,,,
0.2,-0.32,0.86,7426,9512,,,,4,,,
0.2,-0.4,1.05,7414,9541,,,,4,,,
0.03,-0.45,1.16,7442,9510,,,,4,,,
-0.01,-0.55,1.14,7470,9513,,,,4,,,
0.05,-0.74,1.01,7483,9577,,,,4,,,
0.06,-0.55,1.15,7404,9553,,,,4,,,
-0.01,-0.74,1.02,7472,9532,,,,4,,,
0.16,-0.77,0.9,7514,9571,,,,4,,,
0.19,-0.79,0.71,7430,9602,,,,4,,,
-0.15,-0.51,0.68,7430,9557,,,,4,,,
-0.15,-0.52,0.64,7461,9502,,,,4,,,
0.04,-0.56,0.62,7489,9596,,,,4,,,
0.16,-0.54,0.59,7459,9657,,,,4,,,
0.16,-0.39,0.64,7518,9703,,,,4,,,
0,-0.34,0.69,7504,9588,,,,4,,,
0.01,-0.43,0.77,7478,9580,,,,4,,,
0,-0.49,0.81,7411,9521,,,,4,,,
0.04,-0.45,1.04,7432,9471,,,,4,,,
0.06,-0.41,1.24,7401,9544,,,,4,,,
0.17,-0.61,1.06,7385,9489,,,,4,,,
0.01,-0.41,1.19,7425,9493,,,,4,,,
0.01,-0.5,1,7382,9491,,,,4,,,
0.24,-0.47,0.9,7329,9438,,,,4,,,
0.21,-0.39,0.96,7411,9448,,,,4,,,
0.22,-0.39,0.88,7381,9442,,,,4,,,
0.21,-0.47,0.73,7331,9466,,,,4,,,
0.14,-0.4,0.64,7334,9373,,,,4,,,
0.17,-0.3,0.73,7348,9384,,,,4,,,
0.09,-0.3,0.71,7349,9502,,,,4,,,
-0.06,-0.31,0.66,7330,9421,,,,4,,,
-0.09,-0.37,0.82,7348,9462,,,,4,,,
-0.05,-0.5,1.05,7321,9444,,,,4,,,
0.01,-0.6,1.17,7323,9405,,,,4,,,
-0.03,-0.6,1.15,7332,9462,,,,4,,,
-0.06,-0.77,1.06,7318,9351,,,,4,,,
0.11,-0.52,1.17,7334,9457,,,,4,,,
-0.09,-0.73,0.98,7341,9394,,,,4,,,
-0.13,-0.89,0.61,7344,9359,,,,4,,,
0.1,-0.64,0.74,7323,9420,,,,4,,,
-0.19,-0.47,0.79,7302,9420,,,,4,,,
-0.15,-0.57,0.65,7396,9401,,,,4,,,
0.2,-0.46,0.57,7334,9470,,,,4,,,
0,-0.41,0.89,7344,9467,,,,4,,,
0.04,-0.6,0.88,7408,9569,,,,4,,,
0.13,-0.46,1.06,7436,9607,,,,4,,,
0.21,-0.47,1.12,7411,9507,,,,4,,,
0.21,-0.56,1.01,7394,9531,,,,4,,,
0,-0.3,1.15,7447,9575,,,,4,,,
0.03,-0.49,0.98,7413,9606,,,,4,,,
0.26,-0.43,0.79,7423,9562,,,,4,,,
0.1,-0.29,0.86,7442,9524,,,,4,,,
0.19,-0.34,0.76,7418,9535,,,,4,,,
0.2,-0.44,0.64,7401,9510,,,,4,,,
0.15,-0.39,0.54,7367,9453,,,,4,,,
-0.01,-0.32,0.55,7425,9553,,,,4,,,
-0.05,-0.32,0.64,7384,9537,,,,4,,,
-0.08,-0.41,0.77,7345,9530,,,,4,,,
0.19,-0.59,0.94,7401,9470,,,,4,,,
0.17,-0.69,1.09,7339,9511,,,,4,,,
0.14,-0.69,1.05,7331,9471,,,,4,,,
0.24,-0.76,1.04,7352,9396,,,,4,,,
0.22,-0.52,1.08,7371,9419,,,,4,,,
0.04,-0.47,0.98,7383,9490,,,,4,,,
0.5,-0.81,0.75,7354,9406,,,,4,,,
0.21,-0.65,0.77,7325,9464,,,,4,,,
0.03,-0.6,0.84,7334,9501,,,,4,,,
0.06,-0.74,0.73,7324,9452,,,,4,,,
0.19,-0.68,0.71,7410,9450,,,,4,,,
0.21,-0.52,0.68,7321,9481,,,,4,,,
0.03,-0.41,0.69,7350,9406,,,,4,,,
0.01,-0.39,0.65,7401,9436,,,,4,,,
-0.16,-0.39,0.74,7333,9446,,,,4,,,
-0.04,-0.45,0.89,7309,9440,,,,4,,,
-0.04,-0.44,1.02,7359,9415,,,,4,,,
0.2,-0.64,0.89,7370,9372,,,,4,,,
0.19,-0.34,1.09,7335,9513,,,,4,,,
0.13,-0.6,1.01,7347,9428,,,,4,,,
0.35,-0.74,0.82,7331,9473,,,,4,,,
0.35,-0.46,1.04,7344,9422,,,,4,,,
0.25,-0.41,0.98,7345,9445,,,,4,,,
0.2,-0.51,0.66,7345,9412,,,,4,,,
0.2,-0.34,0.74,7388,9510,,,,4,,,
0.1,-0.2,0.74,7381,9597,,,,4,,,
0,-0.34,0.65,7462,9502,,,,4,,,
-0.04,-0.3,0.71,7397,9470,,,,4,,,
-0.19,-0.36,0.99,7331,9477,,,,4,,,
-0.19,-0.52,0.96,7303,9368,,,,4,,,
-0.1,-0.59,0.94,7315,9344,,,,4,,,
0,-0.79,0.84,7289,9317,,,,4,,,
0,-0.45,1.19,7223,9291,,,,4,,,
-0.19,-0.66,0.91,7296,9247,,,,4,,,
-0.16,-1.12,0.55,7285,9370,,,,4,,,
0.28,-0.64,0.8,7276,9324,,,,4,,,
-0.2,-0.59,0.84,7334,9399,,,,4,,,
-0.2,-0.8,0.69,7243,9319,,,,4,,,
0.26,-0.56,0.88,7350,9437,,,,4,,,
0.19,-0.37,0.95,7381,9392,,,,4,,,
0.17,-0.44,0.68,7373,9438,,,,4,,,
-0.03,-0.55,0.62,7302,9393,,,,4,,,
-0.03,-0.56,0.7,7406,9514,,,,4,,,
0.1,-0.69,0.77,7357,9428,,,,4,,,
0.06,-0.7,0.77,7394,9383,,,,4,,,
-0.05,-0.47,0.86,7385,9420,,,,4,,,
-0.08,-0.36,0.8,7350,9467,,,,4,,,
-0.01,-0.3,0.88,7408,9441,,,,4,,,
0.11,-0.36,0.9,7419,9548,,,,4,,,
0.14,-0.45,0.79,7393,9533,,,,4,,,
0.19,-0.55,0.85,7399,9472,,,,4,,,
0.31,-0.61,0.94,7425,9549,,,,4,,,
0.4,-0.7,0.84,7355,9546,,,,4,,,
0.54,-0.69,0.77,7415,9572,,,,4,,,
0.4,-0.56,0.77,7418,9606,,,,4,,,
0.37,-0.43,0.8,7395,9492,,,,4,,,
0.34,-0.44,0.75,7399,9493,,,,4,,,
0.35,-0.5,0.68,7412,9585,,,,4,,,
0.17,-0.54,0.69,7427,9498,,,,4,,,
0.17,-0.55,0.59,7432,9510,,,,4,,,
0.17,-0.52,0.69,7368,9528,,,,4,,,
0.17,-0.5,0.77,7446,9517,,,,4,,,
0.16,-0.52,0.8,7442,9528,,,,4,,,
-0.5,-0.37,0.99,7364,9543,,,,4,,,
-0.44,-0.51,1,7386,9543,,,,4,,,
-0.51,-0.59,1.02,7447,9520,,,,4,,,
-0.54,-0.46,0.95,7404,9532,,,,4,,,
-0.74,-0.43,0.73,7389,9557,,,,4,,,
-0.6,-0.59,0.76,7477,9601,,,,4,,,
-0.45,-0.45,0.77,7472,9592,,,,4,,,
-0.43,-0.59,0.69,7443,9603,,,,4,,,
-0.06,-0.62,0.55,7467,9588,,,,4,,,
-0.14,-0.56,0.62,7437,9628,,,,4,,,
-0.19,-0.47,0.73,7401,9560,,,,4,,,
-0.19,-0.56,0.71,7484,9691,,,,4,,,
-0.2,-0.44,0.81,7434,9636,,,,4,,,
-0.21,-0.51,0.96,7413,9653,,,,4,,,
-0.05,-0.57,0.98,7431,9632,,,,4,,,
-0.05,-0.55,0.94,7443,9571,,,,4,,,
-0.19,-0.57,1,7461,9528,,,,4,,,
-0.4,-0.39,0.91,7414,9640,,,,4,,,
0.01,-0.6,0.54,7409,9539,,,,4,,,
0.01,-0.41,0.81,7428,9550,,,,4,,,
-0.17,-0.21,1.15,7479,9587,,,,4,,,
-0.15,-0.46,0.91,7477,9518,,,,4,,,
-0.05,-0.45,0.76,7463,9604,,,,4,,,
-0.2,-0.34,0.71,7409,9596,,,,4,,,
-0.21,-0.32,0.71,7407,9611,,,,4,,,
-0.17,-0.32,0.71,7453,9588,,,,4,,,
-0.14,-0.39,0.89,7494,9539,,,,4,,,
0.01,-0.6,0.84,7457,9622,,,,4,,,
0.11,-0.65,1,7408,9572,,,,4,,,
0,-0.79,0.99,7400,9516,,,,4,,,
0.21,-0.8,0.95,7411,9516,,,,4,,,
0.2,-0.77,0.82,7450,9537,,,,4,,,
0.2,-0.77,0.75,7398,9557,,,,4,,,
0.2,-0.62,0.74,7415,9532,,,,4,,,
0.17,-0.54,0.73,7404,9575,,,,4,,,
0.1,-0.56,0.73,7394,9538,,,,4,,,
0.14,-0.47,0.74,7370,9501,,,,4,,,
-0.04,-0.56,0.77,7442,9575,,,,4,,,
-0.15,-0.61,0.82,7443,9546,,,,4,,,
-0.16,-0.8,0.82,7430,9544,,,,4,,,
0.11,-0.89,0.77,7369,9509,,,,4,,,
0.14,-0.8,0.88,7445,9561,,,,4,,,
0.08,-0.75,0.82,7435,9461,,,,4,,,
-0.06,-0.59,0.82,7398,9472,,,,4,,,
-0.06,-0.54,0.91,7429,9585,,,,4,,,
-0.06,-0.51,0.86,7386,9527,,,,4,,,
-0.01,-0.5,0.91,7341,9485,,,,4,,,
-0.05,-0.49,0.94,7413,9505,,,,4,,,
0.13,-0.57,0.94,7380,9513,,,,4,,,
0.13,-0.43,1.11,7375,9473,,,,4,,,
0.1,-0.6,0.89,7398,9476,,,,4,,,
0.26,-0.49,0.79,7401,9446,,,,4,,,
0.01,-0.37,0.8,7411,9461,,,,4,,,
0,-0.4,0.79,7417,9489,,,,4,,,
0.2,-0.4,0.64,7421,9506,,,,4,,,
0.14,-0.39,0.68,7375,9473,,,,4,,,
0.13,-0.34,0.71,7376,9483,,,,4,,,
0.11,-0.29,0.84,7393,9483,,,,4,,,
0.2,-0.32,0.86,7346,9549,,,,4,,,
0.2,-0.4,1.05,7422,9549,,,,4,,,
0.03,-0.45,1.16,7460,9496,,,,4,,,
-0.01,-0.55,1.14,7427,9568,,,,4,,,
0.05,-0.74,1.01,7411,9594,,,,4,,,
0.06,-0.55,1.15,7402,9575,,,,4,,,
-0.01,-0.74,1.02,7451,9627,,,,4,,,
0.16,-0.77,0.9,7444,9637,,,,4,,,
0.19,-0.79,0.71,7402,9575,,,,4,,,
-0.15,-0.51,0.68,7421,9541,,,,4,,,
-0.15,-0.52,0.64,7475,9552,,,,4,,,
0.04,-0.56,0.62,7390,9564,,,,4,,,
0.16,-0.54,0.59,7457,9562,,,,4,,,
0.16,-0.39,0.64,7421,9550,,,,4,,,
0,-0.34,0.69,7345,9534,,,,4,,,
0.01,-0.43,0.77,7398,9587,,,,4,,,
0,-0.49,0.81,7415,9524,,,,4,,,
0.04,-0.45,1.04,7396,9555,,,,4,,,
0.06,-0.41,1.24,7409,9600,,,,4,,,
0.17,-0.61,1.06,7430,9512,,,,4,,,
0.01,-0.41,1.19,7460,9550,,,,4,,,
0.01,-0.5,1,7453,9566,,,,4,,,
0.24,-0.47,0.9,7395,9537,,,,4,,,
0.21,-0.39,0.96,7426,9519,,,,4,,,
0.22,-0.39,0.88,7385,9556,,,,4,,,
0.21,-0.47,0.73,7397,9504,,,,4,,,
0.14,-0.4,0.64,7432,9523,,,,4,,,
0.17,-0.3,0.73,7396,9595,,,,4,,,
0.09,-0.3,0.71,7413,9569,,,,4,,,
-0.06,-0.31,0.66,7435,9486,,,,4,,,
-0.09,-0.37,0.82,7443,9550,,,,4,,,
-0.05,-0.5,1.05,7474,9604,,,,4,,,
0.01,-0.6,1.17,7407,9610,,,,4,,,
-0.03,-0.6,1.15,7401,9606,,,,4,,,
-0.06,-0.77,1.06,7400,9539,,,,4,,,
0.11,-0.52,1.17,7421,9472,,,,4,,,
-0.09,-0.73,0.98,7404,9561,,,,4,,,
-0.13,-0.89,0.61,7386,9544,,,,4,,,
0.1,-0.64,0.74,7389,9525,,,,4,,,
-0.19,-0.47,0.79,7359,9447,,,,4,,,
-0.15,-0.57,0.65,7399,9544,,,,4,,,
0.2,-0.46,0.57,7363,9488,,,,4,,,
0,-0.41,0.89,7414,9463,,,,4,,,
0.04,-0.6,0.88,7387,9548,,,,4,,,
0.13,-0.46,1.06,7367,9487,,,,4,,,
0.21,-0.47,1.12,7365,9537,,,,4,,,
0.21,-0.56,1.01,7396,9551,,,,4,,,
0,-0.3,1.15,7385,9427,,,,4,,,
0.03,-0.49,0.98,7413,9496,,,,4,,,
0.26,-0.43,0.79,7322,9425,,,,4,,,
0.1,-0.29,0.86,7345,9415,,,,4,,,
0.19,-0.34,0.76,7341,9458,,,,4,,,
0.2,-0.44,0.64,7342,9438,,,,4,,,
0.15,-0.39,0.54,7395,9472,,,,4,,,
-0.01,-0.32,0.55,7343,9450,,,,4,,,
-0.05,-0.32,0.64,7345,9434,,,,4,,,
-0.08,-0.41,0.77,7382,9436,,,,4,,,
0.19,-0.59,0.94,7416,9460,,,,4,,,
0.17,-0.69,1.09,7449,9473,,,,4,,,
0.14,-0.69,1.05,7389,9428,,,,4,,,
0.24,-0.76,1.04,7392,9414,,,,4,,,
0.22,-0.52,1.08,7327,9356,,,,4,,,
0.04,-0.47,0.98,7256,9345,,,,4,,,
0.5,-0.81,0.75,7318,9332,,,,4,,,
0.21,-0.65,0.77,7397,9385,,,,4,,,
0.03,-0.6,0.84,7362,9429,,,,4,,,
0.06,-0.74,0.73,77385,9405,,,,4,,,
0.19,-0.68,0.71,7358,9467,,,,4,,,
0.21,-0.52,0.68,7338,9399,,,,4,,,
0.03,-0.41,0.69,7424,9458,,,,4,,,
0.01,-0.39,0.65,7404,9474,,,,4,,,
-0.16,-0.39,0.74,7433,9482,,,,4,,,
-0.04,-0.45,0.89,7414,9446,,,,4,,,
-0.04,-0.44,1.02,7426,9442,,,,4,,,
0.2,-0.64,0.89,7404,9461,,,,4,,,
0.19,-0.34,1.09,7378,9398,,,,4,,,
0.13,-0.6,1.01,7401,9485,,,,4,,,
0.35,-0.74,0.82,7360,9456,,,,4,,,
0.35,-0.46,1.04,7356,9427,,,,4,,,
0.25,-0.41,0.98,7354,9455,,,,4,,,
0.2,-0.51,0.66,7413,9433,,,,4,,,
0.2,-0.34,0.74,7347,9476,,,,4,,,
0.1,-0.2,0.74,7374,9433,,,,4,,,
0,-0.34,0.65,7364,9381,,,,4,,,
-0.04,-0.3,0.71,7388,9435,,,,4,,,
-0.19,-0.36,0.99,7332,9385,,,,4,,,
-0.19,-0.52,0.96,7390,9386,,,,4,,,
-0.1,-0.59,0.94,7333,9447,,,,4,,,
0,-0.79,0.84,7384,9434,,,,4,,,
0,-0.45,1.19,7343,9362,,,,4,,,
-0.19,-0.66,0.91,7381,9377,,,,4,,,
-0.16,-1.12,0.55,7329,9391,,,,4,,,
0.28,-0.64,0.8,7351,9313,,,,4,,,
-0.2,-0.59,0.84,7353,9355,,,,4,,,
-0.2,-0.8,0.69,7363,9398,,,,4,,,
0.26,-0.56,0.88,7357,9365,,,,4,,,
0.19,-0.37,0.95,7343,9432,,,,4,,,
0.17,-0.44,0.68,7331,9366,,,,4,,,
-0.03,-0.55,0.62,7365,9327,,,,4,,,
-0.03,-0.56,0.7,7329,9387,,,,4,,,
0.1,-0.69,0.77,7323,9362,,,,4,,,
0.06,-0.7,0.77,7307,9371,,,,4,,,
-0.05,-0.47,0.86,7394,9455,,,,4,,,
-0.08,-0.36,0.8,7360,9389,,,,4,,,
-0.01,-0.3,0.88,7409,9415,,,,4,,,
0.11,-0.36,0.9,7349,9486,,,,4,,,
0.14,-0.45,0.79,7398,9503,,,,4,,,
0.19,-0.55,0.85,7408,9466,,,,4,,,
0.31,-0.61,0.94,7450,9528,,,,4,,,
0.4,-0.7,0.84,7413,9534,,,,4,,,
0.54,-0.69,0.77,7414,9523,,,,4,,,
0.4,-0.56,0.77,7396,9531,,,,4,,,
0.37,-0.43,0.8,7384,9500,,,,4,,,
0.34,-0.44,0.75,7426,9512,,,,4,,,
0.35,-0.5,0.68,7414,9541,,,,4,,,
0.17,-0.54,0.69,7442,9510,,,,4,,,
0.17,-0.55,0.59,7470,9513,,,,4,,,
0.17,-0.52,0.69,7483,9577,,,,4,,,
0.17,-0.5,0.77,7404,9553,,,,4,,,
0.16,-0.52,0.8,7472,9532,,,,4,,,
-0.5,-0.37,0.99,7514,9571,,,,4,,,
-0.44,-0.51,1,7430,9602,,,,4,,,
-0.51,-0.59,1.02,7430,9557,,,,4,,,
-0.54,-0.46,0.95,7461,9502,,,,4,,,
-0.74,-0.43,0.73,7489,9596,,,,4,,,
-0.6,-0.59,0.76,7459,9657,,,,4,,,
-0.45,-0.45,0.77,7518,9703,,,,4,,,
-0.43,-0.59,0.69,7504,9588,,,,4,,,
-0.06,-0.62,0.55,7478,9580,,,,4,,,
-0.14,-0.56,0.62,7411,9521,,,,4,,,
-0.19,-0.47,0.73,7432,9471,,,,4,,,
-0.19,-0.56,0.71,7401,9544,,,,4,,,
-0.2,-0.44,0.81,7385,9489,,,,4,,,
-0.21,-0.51,0.96,7425,9493,,,,4,,,
-0.05,-0.57,0.98,7382,9491,,,,4,,,
-0.05,-0.55,0.94,7329,9438,,,,4,,,
-0.19,-0.57,1,7411,9448,,,,4,,,
-0.4,-0.39,0.91,7381,9442,,,,4,,,
0.01,-0.6,0.54,7331,9466,,,,4,,,
0.01,-0.41,0.81,7334,9373,,,,4,,,
-0.17,-0.21,1.15,7348,9384,,,,4,,,
-0.15,-0.46,0.91,7349,9502,,,,4,,,
-0.05,-0.45,0.76,7330,9421,,,,4,,,
-0.2,-0.34,0.71,7348,9462,,,,4,,,
-0.21,-0.32,0.71,7321,9444,,,,4,,,
-0.17,-0.32,0.71,7323,9405,,,,4,,,
-0.14,-0.39,0.89,7332,9462,,,,4,,,
0.01,-0.6,0.84,7318,9351,,,,4,,,
0.11,-0.65,1,7334,9457,,,,4,,,
0,-0.79,0.99,7341,9394,,,,4,,,
0.21,-0.8,0.95,7344,9359,,,,4,,,
0.2,-0.77,0.82,7323,9420,,,,4,,,
0.2,-0.77,0.75,7302,9420,,,,4,,,
0.2,-0.62,0.74,7396,9401,,,,4,,,
0.17,-0.54,0.73,7334,9470,,,,4,,,
0.1,-0.56,0.73,7344,9467,,,,4,,,
0.14,-0.47,0.74,7408,9569,,,,4,,,
-0.04,-0.56,0.77,7436,9607,,,,4,,,
-0.15,-0.61,0.82,7411,9507,,,,4,,,
-0.16,-0.8,0.82,7394,9531,,,,4,,,
0.11,-0.89,0.77,7447,9575,,,,4,,,
0.14,-0.8,0.88,7413,9606,,,,4,,,
0.08,-0.75,0.82,7423,9562,,,,4,,,
-0.06,-0.59,0.82,7442,9524,,,,4,,,
-0.06,-0.54,0.91,7418,9535,,,,4,,,
-0.06,-0.51,0.86,7401,9510,,,,4,,,
-0.01,-0.5,0.91,7367,9453,,,,4,,,
-0.05,-0.49,0.94,7425,9553,,,,4,,,
0.13,-0.57,0.94,7384,9537,,,,4,,,
0.13,-0.43,1.11,7345,9530,,,,4,,,
0.1,-0.6,0.89,7401,9470,,,,4,,,
0.26,-0.49,0.79,7339,9511,,,,4,,,
0.01,-0.37,0.8,7331,9471,,,,4,,,
0,-0.4,0.79,7352,9396,,,,4,,,
0.2,-0.4,0.64,7371,9419,,,,4,,,
0.14,-0.39,0.68,7383,9490,,,,4,,,
0.13,-0.34,0.71,7354,9406,,,,4,,,
0.11,-0.29,0.84,7325,9464,,,,4,,,
0.2,-0.32,0.86,7334,9501,,,,4,,,
0.2,-0.4,1.05,7324,9452,,,,4,,,
0.03,-0.45,1.16,7410,9450,,,,4,,,
-0.01,-0.55,1.14,7321,9481,,,,4,,,
0.05,-0.74,1.01,7350,9406,,,,4,,,
0.06,-0.55,1.15,7401,9436,,,,4,,,
-0.01,-0.74,1.02,7333,9446,,,,4,,,
0.16,-0.77,0.9,7309,9440,,,,4,,,
0.19,-0.79,0.71,7359,9415,,,,4,,,
-0.15,-0.51,0.68,7370,9372,,,,4,,,
-0.15,-0.52,0.64,7335,9513,,,,4,,,
0.04,-0.56,0.62,7347,9428,,,,4,,,
0.16,-0.54,0.59,7331,9473,,,,4,,,
0.16,-0.39,0.64,7344,9422,,,,4,,,
0,-0.34,0.69,7345,9445,,,,4,,,
0.01,-0.43,0.77,7345,9412,,,,4,,,
0,-0.49,0.81,7388,9510,,,,4,,,
0.04,-0.45,1.04,7381,9597,,,,4,,,
0.06,-0.41,1.24,7462,9502,,,,4,,,
0.17,-0.61,1.06,7397,9470,,,,4,,,
0.01,-0.41,1.19,7331,9477,,,,4,,,
0.01,-0.5,1,7303,9368,,,,4,,,
0.24,-0.47,0.9,7315,9344,,,,4,,,
0.21,-0.39,0.96,7289,9317,,,,4,,,
0.22,-0.39,0.88,7223,9291,,,,4,,,
0.21,-0.47,0.73,7296,9247,,,,4,,,
0.14,-0.4,0.64,7285,9370,,,,4,,,
0.17,-0.3,0.73,7276,9324,,,,4,,,
