X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
1,0.11,0.43,9921,11073,,,,3,,,
0.96,0.14,0.43,9943,11064,,,,3,,,
0.96,0.13,0.44,10071,11165,,,,3,,,
1,0.13,0.43,9926,11098,,,,3,,,
1.01,0.14,0.44,9854,11037,,,,3,,,
1.02,0.13,0.43,9902,11053,,,,3,,,
0.99,0.09,0.45,9936,11190,,,,3,,,
1,0.1,0.4,10037,10922,,,,3,,,
1,0.1,0.4,9816,11116,,,,3,,,
0.99,0.14,0.43,10033,11182,,,,3,,,
0.99,0.1,0.39,9918,11134,,,,3,,,
1,0.09,0.4,9938,11013,,,,3,,,
1.02,0.09,0.4,9893,11081,,,,3,,,
1,0.11,0.43,9941,11114,,,,3,,,
0.96,0.09,0.43,9931,10982,,,,3,,,
0.99,0.1,0.43,9900,11093,,,,3,,,
1.01,0.09,0.43,9964,11129,,,,3,,,
1.04,0.11,0.43,10098,11262,,,,3,,,
1.01,0.09,0.41,9917,11156,,,,3,,,
1,0.05,0.45,9976,11151,,,,3,,,
0.99,0.03,0.4,10097,11288,,,,3,,,
1.01,0.08,0.41,10006,11193,,,,3,,,
1,0.11,0.4,9975,11129,,,,3,,,
1,0.06,0.43,9857,11201,,,,3,,,
1,0.09,0.41,9985,11345,,,,3,,,
0.96,0.05,0.44,9966,11125,,,,3,,,
1,0.05,0.41,9897,11191,,,,3,,,
1,0.08,0.41,9983,11224,,,,3,,,
1.01,0.1,0.44,9997,11267,,,,3,,,
1.04,0.05,0.4,10084,11264,,,,3,,,
1.02,0.06,0.43,10005,11218,,,,3,,,
0.99,0.04,0.45,9873,11172,,,,3,,,
0.95,0,0.41,9998,11271,,,,3,,,
1.01,0.04,0.4,10099,11370,,,,3,,,
1.05,0.09,0.4,10033,11280,,,,3,,,
1.02,0.03,0.41,9994,11226,,,,3,,,
1.01,0.04,0.45,10089,11360,,,,3,,,
1.04,0.03,0.44,9824,11061,,,,3,,,
1.01,0.05,0.45,9965,11157,,,,3,,,
0.96,-0.01,0.43,9991,11192,,,,3,,,
0.96,0.04,0.4,10092,11309,,,,3,,,
1,0,0.44,10056,11210,,,,3,,,
1.01,0.05,0.49,10018,11134,,,,3,,,
0.99,0.03,0.46,9977,11220,,,,3,,,
1.01,0,0.45,9985,11380,,,,3,,,
0.95,0,0.43,10110,11228,,,,3,,,
0.95,0.01,0.46,9971,11212,,,,3,,,
1.01,0.03,0.44,9971,11120,,,,3,,,
1.05,0.05,0.43,9941,11207,,,,3,,,
1.02,-0.05,0.41,10018,11342,,,,3,,,
0.99,-0.01,0.41,10027,11229,,,,3,,,
0.99,0.04,0.43,10014,11130,,,,3,,,
0.99,0.05,0.46,9978,11210,,,,3,,,
0.99,0.08,0.46,10001,11205,,,,3,,,
1,0.05,0.43,10134,11355,,,,3,,,
1.01,0.06,0.43,10030,11251,,,,3,,,
1.01,0.08,0.41,9963,11212,,,,3,,,
1,0.06,0.46,9980,11377,,,,3,,,
0.99,0.03,0.43,10028,11156,,,,3,,,
0.96,0.03,0.41,9908,11176,,,,3,,,
1,0,0.4,9994,11236,,,,3,,,
1,0.09,0.4,10003,11364,,,,3,,,
1.01,0.06,0.44,10043,11247,,,,3,,,
0.96,0.01,0.43,9883,11183,,,,3,,,
0.99,0.01,0.43,9958,11232,,,,3,,,
1,0.04,0.45,10024,11250,,,,3,,,
0.99,0,0.44,10014,11147,,,,3,,,
1,0.03,0.43,9926,11222,,,,3,,,
1,-0.01,0.44,10010,11261,,,,3,,,
0.98,-0.03,0.41,9990,11288,,,,3,,,
0.99,0,0.4,10012,11186,,,,3,,,
0.98,0.04,0.43,9854,11141,,,,3,,,
0.98,0.09,0.44,10017,11254,,,,3,,,
0.98,0.08,0.43,10007,11232,,,,3,,,
1,0.06,0.44,10059,11354,,,,3,,,
1.01,0.04,0.47,10051,11279,,,,3,,,
1,0.03,0.44,9989,11102,,,,3,,,
0.99,0.1,0.46,9960,11252,,,,3,,,
0.99,0.08,0.45,9999,11237,,,,3,,,
1,0.05,0.4,10100,11301,,,,3,,,
0.99,0.06,0.44,9987,11206,,,,3,,,
1,0.04,0.43,9911,11067,,,,3,,,
0.98,0.04,0.44,9906,11153,,,,3,,,
0.98,0.09,0.43,9997,11173,,,,3,,,
0.98,0.06,0.43,9952,11196,,,,3,,,
0.99,0.06,0.44,9966,11016,,,,3,,,
1,0.03,0.46,9880,11121,,,,3,,,
0.98,0.03,0.44,9962,11191,,,,3,,,
0.99,0.1,0.44,10099,11311,,,,3,,,
1,0.04,0.44,9958,11166,,,,3,,,
1,0.05,0.44,9988,11239,,,,3,,,
1,0.05,0.43,10101,11282,,,,3,,,
1,0.03,0.41,10012,11254,,,,3,,,
1,0.09,0.43,10085,11245,,,,3,,,
1,0.08,0.43,9973,11193,,,,3,,,
0.98,0.05,0.46,9859,11081,,,,3,,,
0.99,0.05,0.45,9951,11166,,,,3,,,
1.01,0.04,0.44,9981,11189,,,,3,,,
1.02,0.04,0.46,9938,11164,,,,3,,,
1.02,0.08,0.41,9974,11037,,,,3,,,
1,0.11,0.44,9886,11129,,,,3,,,
0.99,0.06,0.45,9964,11146,,,,3,,,
1,0.1,0.46,9977,11238,,,,3,,,
0.98,0.13,0.47,10098,11237,,,,3,,,
0.95,0.08,0.45,9996,11170,,,,3,,,
0.95,0.11,0.44,9902,11039,,,,3,,,
0.95,0.09,0.45,9911,11162,,,,3,,,
0.95,0.08,0.47,9986,11196,,,,3,,,
0.96,0.1,0.46,9992,11112,,,,3,,,
0.99,0.14,0.47,9844,11085,,,,3,,,
1,0.13,0.45,9981,11186,,,,3,,,
0.99,0.1,0.46,9960,11168,,,,3,,,
1,0.11,0.47,10070,11131,,,,3,,,
0.99,0.11,0.45,9964,11186,,,,3,,,
1,0.04,0.43,9950,11323,,,,3,,,
1,0.05,0.44,10064,11210,,,,3,,,
0.99,0.05,0.43,9936,11160,,,,3,,,
0.99,0.09,0.43,9833,11093,,,,3,,,
1,0.05,0.45,10140,11311,,,,3,,,
0.98,0.05,0.45,9985,11206,,,,3,,,
0.94,0.04,0.44,9996,11079,,,,3,,,
0.98,0.09,0.44,9874,11165,,,,3,,,
0.99,0.1,0.45,9957,11206,,,,3,,,
0.98,0.1,0.44,10020,11227,,,,3,,,
1,0.06,0.44,10044,11301,,,,3,,,
0.98,0.03,0.45,9982,11148,,,,3,,,
0.98,0.05,0.44,9980,11035,,,,3,,,
1,0.09,0.45,9916,11162,,,,3,,,
1,0.09,0.44,9973,11161,,,,3,,,
1,0.06,0.41,9984,11317,,,,3,,,
0.98,0.04,0.44,10082,11150,,,,3,,,
1,0.05,0.45,9965,11148,,,,3,,,
0.99,0.05,0.44,9883,11027,,,,3,,,
0.99,0.08,0.44,9944,11177,,,,3,,,
0.98,0.11,0.44,10003,11208,,,,3,,,
1,0.08,0.44,9976,11208,,,,3,,,
1,0.1,0.46,9896,11163,,,,3,,,
0.96,0.06,0.44,9992,11341,,,,3,,,
1,0.08,0.44,10125,11299,,,,3,,,
0.99,0.04,0.45,9995,11237,,,,3,,,
0.98,0.09,0.45,9937,11083,,,,3,,,
1,0.13,0.44,9926,11223,,,,3,,,
0.99,0.13,0.41,10003,11230,,,,3,,,
0.99,0.13,0.43,10012,11377,,,,3,,,
0.99,0.09,0.41,10076,11230,,,,3,,,
1,0.06,0.45,10000,11277,,,,3,,,
0.98,0.06,0.45,9928,11169,,,,3,,,
0.95,0.08,0.44,10003,11322,,,,3,,,
0.96,0.05,0.47,10107,11348,,,,3,,,
0.98,0.09,0.49,10039,11282,,,,3,,,
0.96,0.08,0.45,9994,11153,,,,3,,,
0.96,0.06,0.43,9981,11242,,,,3,,,
0.96,0.14,0.46,10017,11291,,,,3,,,
0.94,0.15,0.49,9993,11254,,,,3,,,
0.95,0.09,0.45,9860,11175,,,,3,,,
1,0.06,0.43,10005,11256,,,,3,,,
0.96,0.08,0.45,10000,11204,,,,3,,,
0.99,0.06,0.44,10106,11313,,,,3,,,
1,0.05,0.47,9970,11338,,,,3,,,
0.99,0.06,0.45,10065,11037,,,,3,,,
0.96,0.1,0.43,9894,11137,,,,3,,,
0.99,0.1,0.45,9995,11175,,,,3,,,
0.99,0.11,0.44,9951,11284,,,,3,,,
0.98,0.13,0.47,10063,11037,,,,3,,,
0.99,0.1,0.46,9897,11176,,,,3,,,
0.96,0.03,0.46,9987,11168,,,,3,,,
0.96,0.06,0.44,10007,11314,,,,3,,,
1.01,0.11,0.44,10072,11261,,,,3,,,
1,0.13,0.45,9994,11185,,,,3,,,
1.01,0.13,0.45,9898,11113,,,,3,,,
1,0.11,0.47,9978,11185,,,,3,,,
0.99,0.09,0.45,9990,11201,,,,3,,,
0.98,0.06,0.39,10140,11311,,,,3,,,
0.96,0.04,0.4,10046,11162,,,,3,,,
0.96,0.1,0.47,9993,11198,,,,3,,,
1,0.06,0.46,9984,11246,,,,3,,,
1,0.08,0.46,10076,11243,,,,3,,,
0.99,0.11,0.45,10019,11227,,,,3,,,
0.99,0.09,0.43,9849,11323,,,,3,,,
1,0.09,0.41,10021,11086,,,,3,,,
0.99,0.13,0.41,9936,11200,,,,3,,,
0.99,0.08,0.41,9991,11202,,,,3,,,
0.99,0.09,0.43,9999,11237,,,,3,,,
0.99,0.05,0.43,10005,11190,,,,3,,,
0.98,0.05,0.44,9886,11178,,,,3,,,
0.98,0.05,0.45,9995,11215,,,,3,,,
0.98,0.08,0.44,10024,11230,,,,3,,,
0.99,0.09,0.44,10114,11353,,,,3,,,
1,0.08,0.44,9984,11245,,,,3,,,
0.95,0.06,0.45,9998,11091,,,,3,,,
0.98,0.1,0.43,9895,11205,,,,3,,,
0.99,0.1,0.44,10002,11258,,,,3,,,
1.02,0.13,0.41,10039,11246,,,,3,,,
0.99,0.11,0.46,9987,11217,,,,3,,,
1,0.11,0.45,9978,11352,,,,3,,,
0.99,0.09,0.44,10097,11319,,,,3,,,
1,0.09,0.43,9978,11261,,,,3,,,
1.01,0.11,0.43,9902,11125,,,,3,,,
1.01,0.11,0.41,9977,11230,,,,3,,,
1,0.09,0.44,10004,11244,,,,3,,,
0.98,0.09,0.45,9904,11177,,,,3,,,
0.98,0.09,0.43,9954,11185,,,,3,,,
0.95,0.05,0.41,9973,11187,,,,3,,,
0.99,0.08,0.43,10120,11291,,,,3,,,
1,0.09,0.44,9977,11041,,,,3,,,
0.99,0.09,0.41,9921,11121,,,,3,,,
0.99,0.09,0.43,9969,11170,,,,3,,,
0.98,0.08,0.41,10087,11281,,,,3,,,
0.96,0.03,0.43,10007,11204,,,,3,,,
0.99,0.09,0.44,9974,11157,,,,3,,,
1.01,0.11,0.44,9987,11221,,,,3,,,
1.01,0.1,0.41,10035,11337,,,,3,,,
1.04,0.11,0.41,10068,11197,,,,3,,,
1.04,0.06,0.44,9940,11220,,,,3,,,
1,0.08,0.44,10004,11114,,,,3,,,
0.99,0.04,0.41,9955,11222,,,,3,,,
0.98,0.04,0.44,9993,11223,,,,3,,,
0.98,0.1,0.43,10077,11306,,,,3,,,
0.98,0.14,0.43,10007,11221,,,,3,,,
0.98,0.09,0.44,9979,11087,,,,3,,,
1,0.1,0.41,9975,11222,,,,3,,,
0.94,0.11,0.46,9988,11220,,,,3,,,
0.99,0.08,0.47,10111,11335,,,,3,,,
1,0.1,0.45,10033,11266,,,,3,,,
1,0.06,0.41,10011,11241,,,,3,,,
1,0.08,0.41,10105,11344,,,,3,,,
0.99,0.13,0.43,9956,11266,,,,3,,,
0.99,0.09,0.41,10015,11108,,,,3,,,
0.96,0.13,0.43,9929,11200,,,,3,,,
1,0.04,0.4,10000,11278,,,,3,,,
0.98,0.06,0.37,10071,11235,,,,3,,,
0.99,0.06,0.39,10008,11178,,,,3,,,
1.02,0.1,0.37,9925,11266,,,,3,,,
1.01,0.1,0.4,10022,11268,,,,3,,,
1,0.13,0.4,10007,11370,,,,3,,,
1.01,0.1,0.45,10015,11241,,,,3,,,
1,0.09,0.4,9993,11222,,,,3,,,
1,0.15,0.4,10135,11321,,,,3,,,
1,0.11,0.43,9991,11220,,,,3,,,
1.01,0.1,0.43,9990,11176,,,,3,,,
1.02,0.15,0.44,9892,11149,,,,3,,,
1,0.14,0.44,9971,11194,,,,3,,,
0.99,0.15,0.44,9998,11191,,,,3,,,
0.99,0.13,0.41,9954,11235,,,,3,,,
1,0.08,0.4,9824,11111,,,,3,,,
0.99,0.14,0.4,9955,11213,,,,3,,,
1.01,0.13,0.44,9989,11235,,,,3,,,
1.01,0.11,0.43,10043,11353,,,,3,,,
1.01,0.08,0.41,10061,11229,,,,3,,,
0.99,0.06,0.44,10014,11272,,,,3,,,
0.99,0.09,0.43,9903,11139,,,,3,,,
1,0.09,0.37,9974,11234,,,,3,,,
0.99,0.1,0.41,9983,11328,,,,3,,,
0.99,0.11,0.4,10054,11248,,,,3,,,
0.98,0.11,0.43,10001,11238,,,,3,,,
0.95,0.06,0.44,9879,11165,,,,3,,,
0.96,0.08,0.45,9976,11265,,,,3,,,
1,0.11,0.44,9888,11253,,,,3,,,
0.99,0.13,0.45,10024,11261,,,,3,,,
1,0.14,0.45,10025,11418,,,,3,,,
1.08,0.16,0.44,10088,11266,,,,3,,,
1.06,0.17,0.44,10056,11312,,,,3,,,
1.04,0.13,0.46,9894,11296,,,,3,,,
1.04,0.13,0.44,10131,11426,,,,3,,,
0.98,0.1,0.44,10092,11360,,,,3,,,
0.96,0.1,0.49,10036,11257,,,,3,,,
0.94,0.14,0.45,9871,11267,,,,3,,,
0.96,0.14,0.49,10034,11334,,,,3,,,
0.98,0.15,0.47,10143,11440,,,,3,,,
0.98,0.13,0.44,10004,11354,,,,3,,,
1.01,0.11,0.41,10051,11287,,,,3,,,
0.96,0.09,0.44,9935,11261,,,,3,,,
0.99,0.13,0.44,10004,11364,,,,3,,,
1,0.13,0.47,10050,11351,,,,3,,,
1,0.11,0.45,9909,11209,,,,3,,,
1,0.11,0.45,10021,11347,,,,3,,,
0.96,0.1,0.44,10032,11353,,,,3,,,
0.99,0.09,0.45,10214,11485,,,,3,,,
0.98,0.11,0.41,9966,11359,,,,3,,,
1,0.11,0.45,10168,11327,,,,3,,,
1.02,0.11,0.44,9893,11197,,,,3,,,
1.01,0.14,0.46,9978,11249,,,,3,,,
1.01,0.09,0.46,10002,11214,,,,3,,,
0.93,0.09,0.43,9975,11240,,,,3,,,
0.98,0.08,0.45,10096,11295,,,,3,,,
0.98,0.08,0.44,10018,11241,,,,3,,,
1,0.13,0.44,9987,11190,,,,3,,,
1.01,0.14,0.43,9874,11132,,,,3,,,
1.01,0.15,0.41,9970,11214,,,,3,,,
0.98,0.1,0.41,9985,11223,,,,3,,,
0.98,0.05,0.44,10112,11297,,,,3,,,
0.96,0.06,0.41,9837,11102,,,,3,,,
0.96,0.04,0.44,9942,11224,,,,3,,,
0.96,0.1,0.43,9977,11233,,,,3,,,
0.98,0.15,0.44,10095,11356,,,,3,,,
1.01,0.15,0.46,10055,11206,,,,3,,,
1,0.15,0.44,9916,11228,,,,3,,,
0.96,0.1,0.41,10168,11222,,,,3,,,
0.98,0.1,0.45,9924,11222,,,,3,,,
0.96,0.1,0.41,10095,11290,,,,3,,,
0.98,0.09,0.43,10020,11189,,,,3,,,
0.96,0.13,0.4,9849,11135,,,,3,,,
0.99,0.14,0.43,9906,11228,,,,3,,,
1,0.13,0.43,10000,11254,,,,3,,,
1,0.11,0.46,9919,11166,,,,3,,,
1,0.11,0.46,9991,11241,,,,3,,,
0.99,0.1,0.43,10005,11288,,,,3,,,
0.95,0.1,0.41,10169,11226,,,,3,,,
0.96,0.11,0.44,9904,11403,,,,3,,,
0.99,0.16,0.43,10072,11130,,,,3,,,
1,0.15,0.44,9926,11243,,,,3,,,
1,0.16,0.46,10014,11302,,,,3,,,
1,0.16,0.47,10021,11285,,,,3,,,
1.02,0.15,0.44,10142,11314,,,,3,,,
1.04,0.13,0.46,10138,11293,,,,3,,,
1.01,0.13,0.43,9937,11259,,,,3,,,
0.99,0.16,0.44,10002,11330,,,,3,,,
0.94,0.15,0.49,10006,11276,,,,3,,,
0.98,0.14,0.45,10107,11407,,,,3,,,
0.98,0.13,0.44,9991,11221,,,,3,,,
0.98,0.14,0.43,9966,11275,,,,3,,,
0.96,0.09,0.46,10016,11327,,,,3,,,
1.01,0.11,0.47,10055,11466,,,,3,,,
1.01,0.14,0.45,10105,11295,,,,3,,,
1.01,0.09,0.45,10013,11189,,,,3,,,
1,0.13,0.46,9961,11272,,,,3,,,
1.01,0.14,0.47,10011,11271,,,,3,,,
1.02,0.1,0.45,10002,11366,,,,3,,,
1.01,0.11,0.44,10059,11257,,,,3,,,
1,0.14,0.43,9974,11122,,,,3,,,
0.98,0.11,0.45,9945,11213,,,,3,,,
0.95,0.09,0.43,9972,11200,,,,3,,,
0.95,0.09,0.45,10103,11211,,,,3,,,
0.96,0.08,0.44,9850,11111,,,,3,,,
0.98,0.09,0.45,9953,11213,,,,3,,,
1.01,0.14,0.43,9999,11328,,,,3,,,
1.01,0.09,0.41,10017,11220,,,,3,,,
1,0.11,0.41,9975,11225,,,,3,,,
0.99,0.08,0.43,9853,11129,,,,3,,,
0.96,0.06,0.4,9958,11203,,,,3,,,
0.99,0.1,0.43,9998,11280,,,,3,,,
0.98,0.06,0.41,10073,11201,,,,3,,,
0.99,0.08,0.43,10008,11225,,,,3,,,
0.96,0.08,0.44,9878,11174,,,,3,,,
0.99,0.06,0.46,9962,11199,,,,3,,,
0.98,0.08,0.44,9990,11230,,,,3,,,
0.99,0.09,0.44,10110,11326,,,,3,,,
1,0.1,0.44,9979,11255,,,,3,,,
0.99,0.11,0.4,10002,11081,,,,3,,,
0.99,0.08,0.43,9869,11148,,,,3,,,
0.98,0.1,0.4,9976,11331,,,,3,,,
1,0.09,0.41,10004,11255,,,,3,,,
0.99,0.1,0.44,9960,11228,,,,3,,,
1,0.1,0.37,9855,11137,,,,3,,,
1,0.09,0.4,10009,11260,,,,3,,,
0.98,0.08,0.37,9987,11137,,,,3,,,
0.99,0.06,0.41,9869,11190,,,,3,,,
0.99,0.15,0.41,9978,11213,,,,3,,,
0.99,0.1,0.43,10008,11313,,,,3,,,
0.99,0.1,0.4,10059,11273,,,,3,,,
1.02,0.08,0.41,10005,11208,,,,3,,,
0.99,0.06,0.45,9822,11069,,,,3,,,
0.96,0.08,0.46,9968,11192,,,,3,,,
1,0.08,0.46,10069,11207,,,,3,,,
1,0.11,0.45,9974,11117,,,,3,,,
0.99,0.11,0.45,9912,10970,,,,3,,,
0.99,0.13,0.41,9840,11058,,,,3,,,
0.98,0.13,0.44,9941,11089,,,,3,,,
0.99,0.1,0.44,9935,11161,,,,3,,,
0.98,0.11,0.43,10041,11169,,,,3,,,
0.95,0.08,0.41,9962,11098,,,,3,,,
1,0.06,0.45,9841,11104,,,,3,,,
1.01,0.13,0.43,9947,11140,,,,3,,,
0.99,0.09,0.43,10065,11217,,,,3,,,
1.01,0.11,0.46,9974,11138,,,,3,,,
1.04,0.13,0.44,9958,11175,,,,3,,,
1,0.11,0.43,9947,11270,,,,3,,,
1.02,0.13,0.41,9984,11169,,,,3,,,
0.99,0.08,0.45,9895,11134,,,,3,,,
1,0.1,0.43,9934,11146,,,,3,,,
0.98,0.09,0.45,10086,11230,,,,3,,,
0.99,0.14,0.4,9964,11164,,,,3,,,
0.99,0.13,0.44,9850,11091,,,,3,,,
0.98,0.09,0.43,9974,11146,,,,3,,,
0.96,0.04,0.44,9963,11291,,,,3,,,
0.99,0.08,0.44,10076,11216,,,,3,,,
0.96,0.06,0.44,9977,11182,,,,3,,,
0.96,0.11,0.44,9836,11067,,,,3,,,
0.98,0.09,0.44,9960,11164,,,,3,,,
0.98,0.06,0.46,9947,11139,,,,3,,,
0.96,0.08,0.41,10043,11146,,,,3,,,
0.96,0.09,0.41,9924,11191,,,,3,,,
0.98,0.09,0.4,10061,11129,,,,3,,,
0.96,0.1,0.39,9985,11173,,,,3,,,
1,0.09,0.4,9789,11028,,,,3,,,
1,0.11,0.41,9937,11155,,,,3,,,
0.98,0.04,0.35,9973,11169,,,,3,,,
1,0.09,0.37,10025,11278,,,,3,,,
0.98,0.1,0.43,10030,11202,,,,3,,,
0.99,0.08,0.44,9927,11213,,,,3,,,
1,0.08,0.41,9819,11058,,,,3,,,
1.01,0.03,0.41,9949,11179,,,,3,,,
1.02,0.1,0.43,9978,11262,,,,3,,,
1.01,0.1,0.44,9992,11202,,,,3,,,
1.05,0.08,0.44,9895,11076,,,,3,,,
1.04,0.08,0.39,9884,11141,,,,3,,,
1.05,0.04,0.39,9963,11129,,,,3,,,
1,0.04,0.4,9969,11189,,,,3,,,
0.99,0.06,0.37,10035,11081,,,,3,,,
1.01,0.11,0.4,9943,11099,,,,3,,,
1.01,0.1,0.4,9781,10976,,,,3,,,
0.99,0.06,0.41,9923,11089,,,,3,,,
0.95,0.09,0.41,9942,11189,,,,3,,,
0.99,0.05,0.41,9972,11095,,,,3,,,
0.99,0.01,0.41,9889,10989,,,,3,,,
1,0.03,0.4,9869,11078,,,,3,,,
1.04,0.09,0.4,9962,11101,,,,3,,,
1.04,0.08,0.43,9927,11138,,,,3,,,
1.01,0.09,0.41,9956,10958,,,,3,,,
1.01,0.06,0.4,9887,11052,,,,3,,,
1,0.1,0.43,9953,11105,,,,3,,,
1,0.03,0.4,9951,11104,,,,3,,,
1,0.06,0.4,10066,11165,,,,3,,,
1,0.1,0.41,9964,11097,,,,3,,,
1.01,0.08,0.43,9883,10895,,,,3,,,
1,0.09,0.43,9825,11038,,,,3,,,
1.01,0.11,0.43,9932,11086,,,,3,,,
1.01,0.04,0.4,9934,11008,,,,3,,,
1.01,0.05,0.43,9899,11091,,,,3,,,
1.01,0.14,0.44,9926,11106,,,,3,,,
1,0.04,0.43,10083,11227,,,,3,,,
0.99,0.08,0.41,9960,11119,,,,3,,,
1,0.09,0.45,9930,11006,,,,3,,,
1,0.13,0.43,9940,11117,,,,3,,,
1.01,0.14,0.4,9962,11102,,,,3,,,
1.02,0.14,0.43,9990,11210,,,,3,,,
1.02,0.13,0.43,9992,11071,,,,3,,,
1,0.08,0.39,9870,11152,,,,3,,,
0.99,0.09,0.36,9972,11186,,,,3,,,
1.01,0.08,0.4,9985,11215,,,,3,,,
0.98,0.13,0.43,10087,11151,,,,3,,,
0.98,0.05,0.44,9848,11043,,,,3,,,
1,0.06,0.44,9932,11115,,,,3,,,
0.99,0.06,0.4,10054,10975,,,,3,,,
1.01,0.1,0.41,9869,11066,,,,3,,,
0.98,0.09,0.4,9943,11103,,,,3,,,
0.99,0.09,0.43,9952,11289,,,,3,,,
1,0.1,0.41,10081,11151,,,,3,,,
1,0.06,0.45,9995,11256,,,,3,,,
1,0.08,0.41,9956,11132,,,,3,,,
1,0.08,0.41,9989,10974,,,,3,,,
1.01,0.09,0.41,9895,11124,,,,3,,,
1.01,0.06,0.4,9977,11281,,,,3,,,
0.99,0.08,0.41,10022,11145,,,,3,,,
0.99,0.04,0.44,9959,11167,,,,3,,,
1,0.08,0.41,9861,11093,,,,3,,,
1,0.1,0.47,10005,11182,,,,3,,,
0.99,0.1,0.44,9995,11175,,,,3,,,
1.01,0.11,0.43,10100,11270,,,,3,,,
1,0.08,0.41,9986,11194,,,,3,,,
1,0.09,0.43,9978,11171,,,,3,,,
0.99,0.09,0.43,10070,11269,,,,3,,,
1,0.08,0.44,9983,11204,,,,3,,,
0.96,0.06,0.41,9984,11284,,,,3,,,
0.98,0.08,0.4,9968,11220,,,,3,,,
0.99,0.01,0.41,10020,11076,,,,3,,,
1.01,0.08,0.39,9908,11125,,,,3,,,
1.01,0.08,0.41,9998,11220,,,,3,,,
0.99,0.08,0.43,10006,11204,,,,3,,,
1,0.06,0.44,10129,11286,,,,3,,,
1,0.06,0.41,10011,11225,,,,3,,,
1,0.05,0.41,9956,11069,,,,3,,,
1,0.05,0.43,9948,11225,,,,3,,,
0.99,0.04,0.41,10153,11358,,,,3,,,
0.98,0.06,0.4,10052,11146,,,,3,,,
1,0.06,0.4,10013,11235,,,,3,,,
1.01,0.09,0.4,10022,11251,,,,3,,,
1.01,0.04,0.43,10035,11158,,,,3,,,
0.99,0.05,0.41,10016,11251,,,,3,,,
1.01,0.05,0.43,10026,11200,,,,3,,,
1,0.08,0.43,10021,11237,,,,3,,,
1.01,0.04,0.41,10002,11255,,,,3,,,
1.01,0.09,0.41,10004,11161,,,,3,,,
1,0.09,0.4,9886,11124,,,,3,,,
1,0.03,0.39,9984,11175,,,,3,,,
1.01,0.04,0.41,10080,11251,,,,3,,,
1.01,0.11,0.41,10007,11165,,,,3,,,
1,0.05,0.43,9991,11001,,,,3,,,
1.01,0.1,0.39,9899,11122,,,,3,,,
1.01,0.06,0.41,9963,11142,,,,3,,,
0.99,0.09,0.4,9971,11285,,,,3,,,
0.99,0.08,0.4,10106,11180,,,,3,,,
1.01,0.06,0.4,9993,11156,,,,3,,,
1,0.06,0.39,9871,11092,,,,3,,,
1,0.08,0.41,10016,11224,,,,3,,,
1,0.09,0.43,10161,11350,,,,3,,,
1.01,0.1,0.41,10014,11266,,,,3,,,
1.01,0.08,0.43,10006,11131,,,,3,,,
0.99,0.05,0.4,9980,11209,,,,3,,,
1.02,0.01,0.43,10047,11231,,,,3,,,
0.99,0.05,0.36,10126,11342,,,,3,,,
1,0.06,0.36,10007,11252,,,,3,,,
0.99,0.1,0.44,10000,11125,,,,3,,,
1.01,0.04,0.41,9916,11232,,,,3,,,
0.96,0.04,0.44,10156,11353,,,,3,,,
1.01,0.06,0.43,10060,11299,,,,3,,,
0.99,0.05,0.44,10050,11176,,,,3,,,
0.99,0.08,0.44,9959,11255,,,,3,,,
0.99,0.09,0.46,10038,11319,,,,3,,,
1.01,0.08,0.43,10036,11391,,,,3,,,
1.02,0.06,0.44,10092,11267,,,,3,,,
1.01,0.1,0.43,10051,11288,,,,3,,,
1,0.05,0.44,9894,11152,,,,3,,,
0.98,0.06,0.44,10021,11294,,,,3,,,
0.98,0.08,0.39,10062,11316,,,,3,,,
0.99,0.01,0.37,10132,11432,,,,3,,,
1,0.09,0.41,10106,11312,,,,3,,,
0.99,0.09,0.43,10026,11334,,,,3,,,
0.99,0.08,0.39,9993,11218,,,,3,,,
1.01,0.09,0.36,10055,11480,,,,3,,,
0.98,0.13,0.35,10132,11387,,,,3,,,
0.99,0.1,0.4,9934,11250,,,,3,,,
1,0.09,0.39,10048,11357,,,,3,,,
0.99,0.09,0.43,10073,11354,,,,3,,,
1,0.03,0.39,10174,11454,,,,3,,,
1,0.08,0.46,10095,11351,,,,3,,,
1.02,0.08,0.41,10042,11129,,,,3,,,
1.02,0.04,0.41,9937,11174,,,,3,,,
1,0.06,0.39,10025,11239,,,,3,,,
0.99,0.08,0.41,10016,11249,,,,3,,,
1.01,0.08,0.4,10116,11314,,,,3,,,
1,0.05,0.4,10064,11244,,,,3,,,
1.01,0.1,0.41,9921,11110,,,,3,,,
0.99,0.08,0.41,10005,11198,,,,3,,,
1,0.03,0.37,10109,11323,,,,3,,,
0.99,0.06,0.41,10028,11248,,,,3,,,
1,0.08,0.43,10038,11279,,,,3,,,
1.01,0.04,0.41,10173,11357,,,,3,,,
0.99,0.06,0.41,10045,11281,,,,3,,,
1,0.1,0.39,10009,11168,,,,3,,,
0.99,0.04,0.4,9956,11246,,,,3,,,
1.02,0.1,0.4,10040,11279,,,,3,,,
1,0.1,0.39,10048,11254,,,,3,,,
1,0.08,0.4,10015,11283,,,,3,,,
0.98,0.06,0.41,10034,11399,,,,3,,,
0.96,0.05,0.39,10098,11345,,,,3,,,
1.01,0.13,0.39,10063,11295,,,,3,,,
1.02,0.1,0.4,10013,11328,,,,3,,,
