~Time(seconds),R,IR
315.38,9884,11163
315.4,9923,11064
315.42,9832,11090
315.44,9903,11130
315.46,9892,11138
315.48,10029,11249
315.5,9918,11174
315.52,9891,11042
315.54,9812,11115
315.56,9884,11149
315.58,9915,11182
315.6,9971,11171
315.62,9933,11174
315.64,9769,11075
315.66,9930,11179
315.68,10045,11304
315.7,9919,11188
315.72,9925,11170
315.74,9802,11109
315.76,9944,11292
315.78,10048,11201
315.8,9880,11116
315.82,9915,11183
315.84,9920,11166
315.86,10050,11279
315.88,9908,11186
315.9,9938,11094
315.92,9885,11158
315.94,9907,11163
315.96,9933,11257
315.98,9842,11082
316,9842,11077
316.02,9849,11121
316.04,9817,11037
316.06,9885,11095
316.08,9884,11085
316.1,10059,11255
316.12,9868,11114
316.14,9930,10951
316.16,9916,11215
316.18,9876,11152
316.2,9904,11017
316.22,9808,11065
316.24,9906,11113
316.26,9867,11125
316.28,9987,11136
316.3,9776,11025
316.32,9847,11121
316.34,9878,11146
316.36,10010,11204
316.38,9938,11157
316.4,9844,11022
316.42,9896,11144
316.44,9916,10994
316.46,9892,11160
316.48,9921,11158
316.5,10031,11250
316.52,9933,11200
316.54,9907,11071
316.56,9925,11304
316.58,9928,11091
316.6,9870,11167
316.62,9939,11174
316.64,9924,11294
316.66,10000,11025
316.68,9850,11107
316.7,9891,11127
316.72,9875,11290
316.74,10024,11120
316.76,9924,11098
316.78,9890,11176
316.8,9997,11202
316.82,9914,11084
316.84,9809,11014
316.86,9911,11207
316.88,9915,11041
316.9,9896,11165
316.92,9952,11144
316.94,9974,11158
316.96,9929,11007
316.98,9903,11136
317,10013,11252
317.02,9904,11144
317.04,9920,10979
317.06,9790,11103
317.08,9889,11147
317.1,9919,11181
317.12,10045,11253
317.14,9901,11122
317.16,9808,11158
317.18,9950,11184
317.2,10014,11302
317.22,9945,11165
317.24,9962,11056
317.26,9815,11246
317.28,9924,11218
317.3,9820,11116
317.32,9914,11179
317.34,9944,11181
317.36,9960,11374
317.38,9898,11215
317.4,9928,11224
317.42,10060,11335
317.44,9933,11258
317.46,9949,11113
317.48,10040,11231
317.5,9910,11186
317.52,9806,11046
317.54,9896,11145
317.56,9895,11113
317.58,9989,11077
317.6,9923,11141
317.62,9811,11008
317.64,9892,11210
317.66,9981,11147
317.68,9930,11121
317.7,10018,11241
317.72,9967,11120
317.74,9919,10985
317.76,9820,11103
317.78,9914,11289
317.8,9962,11163
317.82,9940,11118
317.84,9813,11027
317.86,9895,11117
317.88,9912,11095
317.9,9798,11010
317.92,9887,11122
317.94,9888,11147
317.96,9943,11241
317.98,9990,11073
318,9871,11079
318.02,9912,11169
318.04,9946,11194
318.06,9944,11215
318.08,9835,11101
318.1,9927,11198
318.12,9945,11184
318.14,10043,11242
318.16,9926,11161
318.18,9760,11046
318.2,9910,11124
318.22,10017,10987
318.24,9877,11092
318.26,9912,11110
318.28,9932,11218
318.3,9982,11087
318.32,9942,11295
318.34,9995,11134
318.36,9925,11144
318.38,9814,11044
318.4,9940,11134
318.42,10035,11227
318.44,9964,11149
318.46,9890,11027
318.48,9846,11112
318.5,9903,11275
318.52,9908,11166
318.54,9797,11084
318.56,9935,11125
318.58,9999,11120
318.6,9930,11090
318.62,9911,11137
318.64,10018,11171
318.66,9852,11025
318.68,9872,11143
318.7,9941,11160
318.72,9949,11321
318.74,10017,11153
318.76,9885,11129
318.78,9958,11197
318.8,9942,11237
318.82,10078,11291
318.84,9978,11195
318.86,9930,11194
318.88,10081,11335
318.9,9939,11225
318.92,9951,11216
318.94,9948,11278
318.96,9979,11215
318.98,9879,11086
319,9881,11159
319.02,9927,11154
319.04,9935,11076
319.06,9927,11111
319.08,9879,11143
319.1,9917,11068
319.12,9774,11046
319.14,9902,10987
319.16,10015,11122
319.18,9934,11118
319.2,9769,11003
319.22,9880,11128
319.24,9941,11139
319.26,9941,11145
319.28,9764,11052
319.3,9930,11126
319.32,9910,11147
319.34,9991,11259
319.36,10043,11211
319.38,9897,11150
319.4,9926,11119
319.42,9925,11124
319.44,10002,11271
319.46,10012,11167
319.48,9779,11053
319.5,9927,11147
319.52,9926,11172
319.54,10051,11278
319.56,9996,11178
319.58,9809,11103
319.6,9905,11158
319.62,9923,11179
319.64,9914,11312
319.66,9942,11181
319.68,9955,11201
319.7,9857,11152
319.72,9936,11184
319.74,9942,11182
319.76,10096,11158
319.78,9891,11186
319.8,9804,11189
319.82,9955,11243
319.84,10061,11271
319.86,9959,11191
319.88,9871,11030
319.9,9866,11140
319.92,10115,11256
319.94,9904,11115
319.96,9918,11100
319.98,9789,11034
320,9809,11159
320.02,10030,11225
320.04,9907,11122
320.06,9812,11035
320.08,9899,11139
320.1,9931,11152
320.12,10076,11246
320.14,9938,11192
320.16,9834,11120
320.18,9931,11159
320.2,9932,11180
320.22,9991,11169
320.24,9798,11073
320.26,9915,11301
320.28,10064,11191
320.3,9916,11147
320.32,9767,11047
320.34,9898,11181
320.36,9932,11182
320.38,10031,11235
320.4,10016,11133
320.42,9923,11150
320.44,9846,11159
320.46,9946,11299
320.48,9940,11210
320.5,9938,11188
320.52,9940,11184
320.54,9959,11205
320.56,10072,11306
320.58,9983,11194
320.6,9857,11031
320.62,9864,11258
320.64,9915,11180
320.66,9925,11011
320.68,9843,11075
320.7,9917,11135
320.72,9929,11159
320.74,9958,11141
320.76,9815,11032
320.78,9934,11157
320.8,9945,11156
320.82,10024,11252
320.84,9970,11164
320.86,9960,11150
320.88,9796,11167
320.9,9926,11303
320.92,10016,11121
320.94,9787,11089
320.96,9922,11136
320.98,9932,11141
321,10034,11247
321.02,9979,11155
321.04,9829,11035
321.06,9933,11164
321.08,9921,11158
321.1,10052,11244
321.12,9928,11189
321.14,9937,11131
321.16,9922,11246
321.18,9956,11169
321.2,9819,11013
321.22,9912,11143
321.24,9932,11208
321.26,9948,11191
321.28,9783,11064
321.3,9899,11176
321.32,9944,11181
321.34,10065,11090
321.36,9874,11172
321.38,9951,11190
321.4,9956,11321
321.42,10003,11163
321.44,9977,11190
321.46,9930,11101
321.48,9841,11172
321.5,9998,11214
321.52,9912,11144
321.54,9924,11123
321.56,9814,11076
321.58,9884,11127
321.6,9907,11101
321.62,10040,11219
321.64,9803,11142
321.66,9939,11152
321.68,9892,11215
321.7,10039,11220
321.72,9964,11119
321.74,9776,11084
321.76,9864,11148
321.78,9917,11149
321.8,9996,11218
321.82,9945,11170
321.84,9845,11132
321.86,9934,11158
321.88,9987,11284
321.9,9981,11134
321.92,9906,11142
321.94,9936,11181
321.96,9812,11067
321.98,9944,11264
322,9849,11168
322.02,9959,11206
322.04,9955,11300
322.06,10046,11263
322.08,9965,11120
322.1,9955,11212
322.12,9959,11212
322.14,10050,11166
322.16,9976,11193
322.18,9814,11197
322.2,9835,11066
322.22,9878,11126
322.24,9910,11138
322.26,9980,11249
322.28,10007,11077
322.3,9823,11085
322.32,9934,11122
322.34,9917,11282
322.36,10050,11193
322.38,9977,11153
322.4,9941,11172
322.42,9987,11283
322.44,10011,11164
322.46,9990,11144
322.48,9927,11164
322.5,10054,11155
322.52,9836,11052
322.54,9942,11179
322.56,9935,11174
322.58,9998,11258
322.6,9923,11168
322.62,9785,11074
322.64,9941,11159
322.66,9946,11195
322.68,10062,11280
322.7,9958,11201
322.72,9955,11109
322.74,9850,11124
322.76,9960,11177
322.78,9940,11226
322.8,10077,11274
322.82,9890,11079
322.84,9916,11165
322.86,9955,11217
322.88,9986,11294
322.9,10029,11189
322.92,9967,11210
322.94,9816,11125
322.96,9951,11244
322.98,10064,11191
323,9965,11235
323.02,10041,11283
323.04,9968,11234
323.06,9810,11091
323.08,9916,11166
323.1,9966,11188
323.12,10034,11257
323.14,9951,11157
323.16,9955,11140
323.18,9831,11073
323.2,9936,11129
323.22,9930,11151
323.24,10005,11247
323.26,9944,11158
323.28,9933,11034
323.3,9859,11153
323.32,9968,11273
323.34,9942,11181
323.36,9788,11066
323.38,9905,11168
323.4,9951,11174
323.42,9944,11258
323.44,9959,11209
323.46,9799,11056
323.48,9908,11169
323.5,9950,11195
323.52,9979,11073
323.54,9923,11181
323.56,9958,11200
323.58,10023,11333
323.6,10060,11059
323.62,9890,11204
323.64,9973,11224
323.66,10089,11330
323.68,9935,11245
323.7,9961,11128
323.72,9884,11278
323.74,9975,11234
323.76,9839,11152
323.78,9945,11219
323.8,9954,11219
323.82,10124,11343
323.84,9842,11151
323.86,9956,11221
323.88,9979,11240
323.9,10116,11350
323.92,10042,11206
323.94,9975,11216
323.96,9977,11315
323.98,10040,11193
324,9894,11054
324.02,10062,11264
324.04,9985,11085
324.06,9955,11197
324.08,9936,11201
324.1,10070,11286
324.12,9911,11172
324.14,9970,11038
324.16,9861,11137
324.18,9954,11196
324.2,9923,11205
324.22,9980,11119
324.24,9846,11159
324.26,9946,11204
324.28,9967,11192
324.3,10013,11215
324.32,9977,11182
324.34,9853,11170
324.36,9943,11187
324.38,9953,11340
324.4,10109,11280
324.42,9958,11242
324.44,9806,11100
324.46,9958,11230
324.48,10002,11237
324.5,9934,11108
324.52,9886,11213
324.54,9974,11229
324.56,9987,11284
324.58,10034,11236
324.6,9972,11244
324.62,10128,11365
324.64,9985,11266
324.66,9973,11214
324.68,9883,11233
324.7,9793,11068
324.72,9946,11173
324.74,9921,11186
324.76,10094,11269
324.78,9764,11021
324.8,9957,11139
324.82,10048,11239
324.84,9983,11171
324.86,9919,11188
324.88,9838,11082
324.9,9809,11150
324.92,9953,11168
324.94,9948,11315
324.96,10048,11191
324.98,9958,11189
325,9964,11201
325.02,9979,11015
325.04,9843,11120
325.06,9954,11182
325.08,9954,11208
325.1,9946,11188
325.12,9949,11188
325.14,10084,11268
325.16,9907,11250
325.18,9962,11057
325.2,9861,11151
325.22,9928,11213
325.24,9945,11208
325.26,10073,11296
325.28,9945,11205
325.3,9865,11220
325.32,10060,11303
325.34,9934,11237
325.36,9993,11130
325.38,9846,11195
325.4,9972,11210
325.42,9866,11129
325.44,9892,11217
325.46,9971,11247
325.48,9992,11350
325.5,10019,11085
325.52,9977,11261
325.54,10135,11387
325.56,9961,11260
325.58,9999,11202
325.6,9841,11168
325.62,10047,11272
325.64,10005,11156
325.66,9784,11060
325.68,9924,11143
325.7,9964,11169
325.72,9952,11121
325.74,9867,11185
325.76,9975,11343
325.78,10063,11229
325.8,9967,11257
325.82,9842,11145
325.84,9984,11276
325.86,9984,11234
325.88,10058,11357
325.9,9838,11110
325.92,9905,11349
325.94,9973,11256
325.96,9990,11226
325.98,9843,11241
326,9833,11286
326.02,9825,11167
326.04,9934,11259
326.06,9985,11268
326.08,10103,11364
326.1,9951,11283
326.12,9970,11177
326.14,9868,11225
326.16,9993,11377
326.18,9832,11159
326.2,9986,11252
326.22,9961,11288
326.24,10092,11388
326.26,9931,11268
326.28,9986,11278
326.3,9830,11156
326.32,9955,11242
326.34,9987,11193
326.36,10043,11232
326.38,9816,11087
326.4,9956,11175
326.42,9945,11184
326.44,10071,11259
326.46,9952,11197
326.48,9975,11185
326.5,9826,11097
326.52,9944,11172
326.54,9976,11203
326.56,10072,11316
326.58,9964,11162
326.6,9960,11208
326.62,9948,11191
326.64,10090,11303
326.66,9954,11206
326.68,9961,11099
326.7,9889,11126
326.72,9959,11188
326.74,9970,11223
326.76,9969,11111
326.78,9865,11171
326.8,10129,11326
326.82,9944,11210
326.84,9973,11126
326.86,9847,11159
326.88,9953,11239
326.9,9955,11213
326.92,10070,11311
326.94,10009,11208
326.96,9949,11070
326.98,9896,11181
327,9981,11227
327.02,10036,11338
327.04,10051,11206
327.06,9976,11246
327.08,9869,11147
327.1,9961,11234
327.12,9971,11316
327.14,9997,11248
327.16,9942,11221
327.18,9979,11265
327.2,9974,11189
327.22,9791,11050
327.24,9929,11123
327.26,9941,11127
327.28,10046,11232
327.3,9927,11129
327.32,9916,11010
327.34,9968,11119
327.36,9976,11214
327.38,9991,11112
327.4,9968,11085
327.42,9906,11180
327.44,9938,11165
327.46,10103,11264
327.48,9917,11161
327.5,9946,11184
327.52,10013,11187
327.54,9967,11146
327.56,9835,11034
327.58,9862,11124
327.6,9950,11140
327.62,9945,11108
327.64,9827,11092
327.66,9922,11158
327.68,9924,11153
327.7,10050,11060
327.72,9923,11140
327.74,9951,11177
327.76,10078,11299
327.78,10006,11235
327.8,9961,11192
327.82,9827,11109
327.84,9952,11322
327.86,10054,11210
327.88,9946,11187
327.9,9804,11092
327.92,9921,11141
327.94,9943,11208
327.96,10001,11294
327.98,10024,11171
328,9782,11088
328.02,9775,10948
328.04,9880,11060
328.06,9908,11100
328.08,10013,11161
328.1,9987,11097
328.12,9903,11113
328.14,9826,10986
328.16,9916,11080
328.18,9907,11126
328.2,10039,11153
328.22,9940,11120
328.24,9894,10932
328.26,9823,11066
328.28,10013,11105
328.3,9907,11084
328.32,9756,10946
328.34,9867,11087
328.36,9929,11017
328.38,9993,11222
328.4,9995,11067
328.42,9906,11135
328.44,9842,10979
328.46,9907,11091
328.48,9928,11126
328.5,9901,11051
328.52,9874,11092
328.54,9942,11119
328.56,9916,11294
328.58,9963,10995
328.6,9850,11137
328.62,10090,11279
328.64,9983,11130
328.66,9855,11124
328.68,9977,11183
328.7,9937,11333
328.72,10058,11214
328.74,9984,11192
328.76,9869,11105
328.78,9934,11171
328.8,9953,11150
328.82,10062,11209
328.84,9965,11130
328.86,9935,10980
328.88,9817,11039
328.9,9934,11104
328.92,9936,11113
328.94,10096,11211
328.96,9915,11110
328.98,9937,11127
329,9976,11225
329.02,10034,11091
329.04,9972,11162
329.06,9866,11037
329.08,9927,11123
329.1,9949,11143
329.12,10079,11217
329.14,9919,11147
329.16,9941,11142
329.18,9934,11129
329.2,10053,11179
329.22,9965,10978
329.24,9838,11072
329.26,9958,11132
329.28,9949,11154
329.3,9960,10985
329.32,9872,11063
329.34,9960,11122
329.36,9961,11152
329.38,10089,11212
329.4,9992,11137
329.42,9864,11153
329.44,9939,11155
329.46,10077,11245
329.48,10002,11151
329.5,9975,11095
329.52,9809,11070
329.54,9947,11184
329.56,9951,11156
329.58,10104,11187
329.6,9818,11299
329.62,9953,11197
329.64,9987,11141
329.66,9884,11095
329.68,9941,11121
329.7,9824,11017
329.72,9924,11057
329.74,9932,11063
329.76,10037,11154
329.78,9970,11092
329.8,9945,11039
329.82,9943,11085
329.84,10109,11243
329.86,9931,11131
329.88,9938,11127
329.9,9794,11030
329.92,9918,11118
329.94,9972,11141
329.96,10063,11229
329.98,9960,11133
330,9982,11114
330.02,10071,11233
330.04,9950,11171
330.06,9958,11035
330.08,9869,11092
330.1,9959,11160
330.12,9977,11155
330.14,10072,11142
330.16,10097,11270
330.18,9981,11180
330.2,9990,11075
330.22,9869,11088
330.24,9948,11169
330.26,9986,11069
330.28,9944,11151
330.3,9959,11146
330.32,10100,11293
330.34,9980,11145
330.36,9950,11124
330.38,10117,11243
330.4,10016,11116
330.42,9955,11036
330.44,9835,10987
330.46,9922,11127
330.48,9965,11054
330.5,9904,10946
330.52,9894,11048
330.54,9950,11070
330.56,9924,11207
330.58,10021,11126
330.6,9968,11088
330.62,9792,10991
330.64,9914,11159
330.66,10044,11008
330.68,9883,11057
330.7,9933,11050
330.72,9948,11211
330.74,10019,11091
330.76,9952,10929
330.78,9864,11046
330.8,9920,11065
330.82,9939,11192
330.84,9979,11044
330.86,9951,11148
330.88,10023,11132
330.9,9919,11083
330.92,9835,10981
330.94,9930,11210
330.96,10023,11144
330.98,9956,11029
331,9819,10982
331.02,9929,11118
331.04,10023,11195
331.06,9904,10975
331.08,9908,11086
331.1,9914,11096
331.12,10062,11244
331.14,9964,11150
331.16,9959,11115
331.18,9957,11111
331.2,9836,11060
331.22,9947,11167
331.24,10048,11199
331.26,9983,11120
331.28,9835,10947
331.3,9921,11073
331.32,9943,11064
331.34,10071,11165
331.36,9926,11098
331.38,9854,11037
331.4,9902,11053
331.42,9936,11190
331.44,10037,10922
331.46,9816,11116
331.48,10033,11182
331.5,9918,11134
331.52,9938,11013
331.54,9893,11081
331.56,9941,11114
331.58,9931,10982
331.6,9900,11093
331.62,9964,11129
331.64,10098,11262
331.66,9917,11156
331.68,9976,11151
331.7,10097,11288
331.72,10006,11193
331.74,9975,11129
331.76,9857,11201
331.78,9985,11345
331.8,9966,11125
331.82,9897,11191
331.84,9983,11224
331.86,9997,11267
331.88,10084,11264
331.9,10005,11218
331.92,9873,11172
331.94,9998,11271
331.96,10099,11370
331.98,10033,11280
332,9994,11226
332.02,10089,11360
332.04,9824,11061
332.06,9965,11157
332.08,9991,11192
332.1,10092,11309
332.12,10056,11210
332.14,10018,11134
332.16,9977,11220
332.18,9985,11380
332.2,10110,11228
332.22,9971,11212
332.24,9971,11120
332.26,9941,11207
332.28,10018,11342
332.3,10027,11229
332.32,10014,11130
332.34,9978,11210
332.36,10001,11205
332.38,10134,11355
332.4,10030,11251
332.42,9963,11212
332.44,9980,11377
332.46,10028,11156
332.48,9908,11176
332.5,9994,11236
332.52,10003,11364
332.54,10043,11247
332.56,9883,11183
332.58,9958,11232
332.6,10024,11250
332.62,10014,11147
332.64,9926,11222
332.66,10010,11261
332.68,9990,11288
332.7,10012,11186
332.72,9854,11141
332.74,10017,11254
332.76,10007,11232
332.78,10059,11354
332.8,10051,11279
332.82,9989,11102
332.84,9960,11252
332.86,9999,11237
332.88,10100,11301
332.9,9987,11206
332.92,9911,11067
332.94,9906,11153
332.96,9997,11173
332.98,9952,11196
333,9966,11016
333.02,9880,11121
333.04,9962,11191
333.06,10099,11311
333.08,9958,11166
333.1,9988,11239
333.12,10101,11282
333.14,10012,11254
333.16,10085,11245
333.18,9973,11193
333.2,9859,11081
333.22,9951,11166
333.24,9981,11189
333.26,9938,11164
333.28,9974,11037
333.3,9886,11129
333.32,9964,11146
333.34,9977,11238
333.36,10098,11237
333.38,9996,11170
333.4,9902,11039
333.42,9911,11162
333.44,9986,11196
333.46,9992,11112
333.48,9844,11085
333.5,9981,11186
333.52,9960,11168
333.54,10070,11131
333.56,9964,11186
333.58,9950,11323
333.6,10064,11210
333.62,9936,11160
333.64,9833,11093
333.66,10140,11311
333.68,9985,11206
333.7,9996,11079
333.72,9874,11165
333.74,9957,11206
333.76,10020,11227
333.78,10044,11301
333.8,9982,11148
333.82,9980,11035
333.84,9916,11162
333.86,9973,11161
333.88,9984,11317
333.9,10082,11150
333.92,9965,11148
333.94,9883,11027
333.96,9944,11177
333.98,10003,11208
334,9976,11208
334.02,9896,11163
334.04,9992,11341
334.06,10125,11299
334.08,9995,11237
334.1,9937,11083
334.12,9926,11223
334.14,10003,11230
334.16,10012,11377
334.18,10076,11230
334.2,10000,11277
334.22,9928,11169
334.24,10003,11322
334.26,10107,11348
334.28,10039,11282
334.3,9994,11153
334.32,9981,11242
334.34,10017,11291
334.36,9993,11254
334.38,9860,11175
334.4,10005,11256
334.42,10000,11204
334.44,10106,11313
334.46,9970,11338
334.48,10065,11037
334.5,9894,11137
334.52,9995,11175
334.54,9951,11284
334.56,10063,11037
334.58,9897,11176
334.6,9987,11168
334.62,10007,11314
334.64,10072,11261
334.66,9994,11185
334.68,9898,11113
334.7,9978,11185
334.72,9990,11201
334.74,10140,11311
334.76,10046,11162
334.78,9993,11198
334.8,9984,11246
334.82,10076,11243
334.84,10019,11227
334.86,9849,11323
334.88,10021,11086
334.9,9936,11200
334.92,9991,11202
334.94,9999,11237
334.96,10005,11190
334.98,9886,11178
335,9995,11215
335.02,10024,11230
335.04,10114,11353
335.06,9984,11245
335.08,9998,11091
335.1,9895,11205
335.12,10002,11258
335.14,10039,11246
335.16,9987,11217
335.18,9978,11352
335.2,10097,11319
335.22,9978,11261
335.24,9902,11125
335.26,9977,11230
335.28,10004,11244
335.3,9904,11177
335.32,9954,11185
335.34,9973,11187
335.36,10120,11291
335.38,9977,11041
335.4,9921,11121
335.42,9969,11170
335.44,10087,11281
335.46,10007,11204
335.48,9974,11157
335.5,9987,11221
335.52,10035,11337
335.54,10068,11197
335.56,9940,11220
335.58,10004,11114
335.6,9955,11222
335.62,9993,11223
335.64,10077,11306
335.66,10007,11221
335.68,9979,11087
335.7,9975,11222
335.72,9988,11220
335.74,10111,11335
335.76,10033,11266
335.78,10011,11241
335.8,10105,11344
335.82,9956,11266
335.84,10015,11108
335.86,9929,11200
335.88,10000,11278
335.9,10071,11235
335.92,10008,11178
335.94,9925,11266
335.96,10022,11268
335.98,10007,11370
336,10015,11241
336.02,9993,11222
336.04,10135,11321
336.06,9991,11220
336.08,9990,11176
336.1,9892,11149
336.12,9971,11194
336.14,9998,11191
336.16,9954,11235
336.18,9824,11111
336.2,9955,11213
336.22,9989,11235
336.24,10043,11353
336.26,10061,11229
336.28,10014,11272
336.3,9903,11139
336.32,9974,11234
336.34,9983,11328
336.36,10054,11248
336.38,10001,11238
336.4,9879,11165
336.42,9976,11265
336.44,9888,11253
336.46,10024,11261
336.48,10025,11418
336.5,10088,11266
336.52,10056,11312
336.54,9894,11296
336.56,10131,11426
336.58,10092,11360
336.6,10036,11257
336.62,9871,11267
336.64,10034,11334
336.66,10143,11440
336.68,10004,11354
336.7,10051,11287
336.72,9935,11261
336.74,10004,11364
336.76,10050,11351
336.78,9909,11209
336.8,10021,11347
336.82,10032,11353
336.84,10214,11485
336.86,9966,11359
336.88,10168,11327
336.9,9893,11197
336.92,9978,11249
336.94,10002,11214
336.96,9975,11240
336.98,10096,11295
337,10018,11241
337.02,9987,11190
337.04,9874,11132
337.06,9970,11214
337.08,9985,11223
337.1,10112,11297
337.12,9837,11102
337.14,9942,11224
337.16,9977,11233
337.18,10095,11356
337.2,10055,11206
337.22,9916,11228
337.24,10168,11222
337.26,9924,11222
337.28,10095,11290
337.3,10020,11189
337.32,9849,11135
337.34,9906,11228
337.36,10000,11254
337.38,9919,11166
337.4,9991,11241
337.42,10005,11288
337.44,10169,11226
337.46,9904,11403
337.48,10072,11130
337.5,9926,11243
337.52,10014,11302
337.54,10021,11285
337.56,10142,11314
337.58,10138,11293
337.6,9937,11259
337.62,10002,11330
337.64,10006,11276
337.66,10107,11407
337.68,9991,11221
337.7,9966,11275
337.72,10016,11327
337.74,10055,11466
337.76,10105,11295
337.78,10013,11189
337.8,9961,11272
337.82,10011,11271
337.84,10002,11366
337.86,10059,11257
337.88,9974,11122
337.9,9945,11213
337.92,9972,11200
337.94,10103,11211
337.96,9850,11111
337.98,9953,11213
338,9999,11328
338.02,10017,11220
338.04,9975,11225
338.06,9853,11129
338.08,9958,11203
338.1,9998,11280
338.12,10073,11201
338.14,10008,11225
338.16,9878,11174
338.18,9962,11199
338.2,9990,11230
338.22,10110,11326
338.24,9979,11255
338.26,10002,11081
338.28,9869,11148
338.3,9976,11331
338.32,10004,11255
338.34,9960,11228
338.36,9855,11137
338.38,10009,11260
338.4,9987,11137
338.42,9869,11190
338.44,9978,11213
338.46,10008,11313
338.48,10059,11273
338.5,10005,11208
338.52,9822,11069
338.54,9968,11192
338.56,10069,11207
338.58,9974,11117
338.6,9912,10970
338.62,9840,11058
338.64,9941,11089
338.66,9935,11161
338.68,10041,11169
338.7,9962,11098
338.72,9841,11104
338.74,9947,11140
338.76,10065,11217
338.78,9974,11138
338.8,9958,11175
338.82,9947,11270
338.84,9984,11169
338.86,9895,11134
338.88,9934,11146
338.9,10086,11230
338.92,9964,11164
338.94,9850,11091
338.96,9974,11146
338.98,9963,11291
339,10076,11216
339.02,9977,11182
339.04,9836,11067
339.06,9960,11164
339.08,9947,11139
339.1,10043,11146
339.12,9924,11191
339.14,10061,11129
339.16,9985,11173
339.18,9789,11028
339.2,9937,11155
339.22,9973,11169
339.24,10025,11278
339.26,10030,11202
339.28,9927,11213
339.3,9819,11058
339.32,9949,11179
339.34,9978,11262
339.36,9992,11202
339.38,9895,11076
339.4,9884,11141
339.42,9963,11129
339.44,9969,11189
339.46,10035,11081
339.48,9943,11099
339.5,9781,10976
339.52,9923,11089
339.54,9942,11189
339.56,9972,11095
339.58,9889,10989
339.6,9869,11078
339.62,9962,11101
339.64,9927,11138
339.66,9956,10958
339.68,9887,11052
339.7,9953,11105
339.72,9951,11104
339.74,10066,11165
339.76,9964,11097
339.78,9883,10895
339.8,9825,11038
339.82,9932,11086
339.84,9934,11008
339.86,9899,11091
339.88,9926,11106
339.9,10083,11227
339.92,9960,11119
339.94,9930,11006
339.96,9940,11117
339.98,9962,11102
340,9990,11210
340.02,9992,11071
340.04,9870,11152
340.06,9972,11186
340.08,9985,11215
340.1,10087,11151
340.12,9848,11043
340.14,9932,11115
340.16,10054,10975
340.18,9869,11066
340.2,9943,11103
340.22,9952,11289
340.24,10081,11151
340.26,9995,11256
340.28,9956,11132
340.3,9989,10974
340.32,9895,11124
340.34,9977,11281
340.36,10022,11145
340.38,9959,11167
340.4,9861,11093
340.42,10005,11182
340.44,9995,11175
340.46,10100,11270
340.48,9986,11194
340.5,9978,11171
340.52,10070,11269
340.54,9983,11204
340.56,9984,11284
340.58,9968,11220
340.6,10020,11076
340.62,9908,11125
340.64,9998,11220
340.66,10006,11204
340.68,10129,11286
340.7,10011,11225
340.72,9956,11069
340.74,9948,11225
340.76,10153,11358
340.78,10052,11146
340.8,10013,11235
340.82,10022,11251
340.84,10035,11158
340.86,10016,11251
340.88,10026,11200
340.9,10021,11237
340.92,10002,11255
340.94,10004,11161
340.96,9886,11124
340.98,9984,11175
341,10080,11251
341.02,10007,11165
341.04,9991,11001
341.06,9899,11122
341.08,9963,11142
341.1,9971,11285
341.12,10106,11180
341.14,9993,11156
341.16,9871,11092
341.18,10016,11224
341.2,10161,11350
341.22,10014,11266
341.24,10006,11131
341.26,9980,11209
341.28,10047,11231
341.3,10126,11342
341.32,10007,11252
341.34,10000,11125
341.36,9916,11232
341.38,10156,11353
341.4,10060,11299
341.42,10050,11176
341.44,9959,11255
341.46,10038,11319
341.48,10036,11391
341.5,10092,11267
341.52,10051,11288
341.54,9894,11152
341.56,10021,11294
341.58,10062,11316
341.6,10132,11432
341.62,10106,11312
341.64,10026,11334
341.66,9993,11218
341.68,10055,11480
341.7,10132,11387
341.72,9934,11250
341.74,10048,11357
341.76,10073,11354
341.78,10174,11454
341.8,10095,11351
341.82,10042,11129
341.84,9937,11174
341.86,10025,11239
341.88,10016,11249
341.9,10116,11314
341.92,10064,11244
341.94,9921,11110
341.96,10005,11198
341.98,10109,11323
342,10028,11248
342.02,10038,11279
342.04,10173,11357
342.06,10045,11281
342.08,10009,11168
342.1,9956,11246
342.12,10040,11279
342.14,10048,11254
342.16,10015,11283
342.18,10034,11399
342.2,10098,11345
342.22,10063,11295
342.24,10013,11328
342.26,10013,11308
342.28,10187,11411
342.3,10039,11328
342.32,10041,11238
342.34,9952,11260
342.36,10064,11321
342.38,10065,11364
342.4,10172,11444
342.42,10096,11342
342.44,10004,11234
342.46,9970,11340
342.48,10144,11452
342.5,10112,11259
342.52,10048,11291
342.54,9925,11276
342.56,10029,11270
342.58,10106,11320
342.6,10027,11226
342.62,9987,11083
342.64,10017,11288
342.66,10015,11227
342.68,9875,11167
342.7,10008,11256
342.72,10042,11266
342.74,10036,11283
342.76,9904,11189
342.78,10012,11286
342.8,10052,11277
342.82,10127,11371
342.84,10059,11270
342.86,10028,11294
342.88,10043,11244
342.9,10015,11274
342.92,10057,11445
342.94,10116,11292
342.96,10063,11275
342.98,9879,11203
343,10002,11275
343.02,10060,11310
343.04,10084,11300
343.06,10008,11236
343.08,9993,11326
343.1,10075,11321
343.12,10136,11455
343.14,10082,11368
343.16,10040,11322
343.18,9932,11281
343.2,10048,11343
343.22,10066,11347
343.24,10108,11378
343.26,9895,11220
343.28,10033,11349
343.3,10076,11349
343.32,10145,11491
343.34,10011,11246
343.36,9972,11354
343.38,10091,11367
343.4,10067,11476
343.42,10170,11386
343.44,10070,11323
