~Time(seconds),R,IR
254.8,9529,10695
254.82,9583,10701
254.84,9653,10865
254.86,9643,10705
254.88,9608,10711
254.9,9590,10783
254.92,9595,10828
254.94,9690,10853
254.96,9638,10812
254.98,9559,10633
255,9586,10769
255.02,9740,10905
255.04,9613,10730
255.06,9530,10802
255.08,9628,10942
255.1,9685,10836
255.12,9612,10708
255.14,9596,10744
255.16,9563,10870
255.18,9657,10679
255.2,9462,10677
255.22,9559,10598
255.24,9559,10736
255.26,9599,10708
255.28,9698,10800
255.3,9636,10723
255.32,9617,10713
255.34,9462,10668
255.36,9596,10779
255.38,9607,10744
255.4,9746,10885
255.42,9565,10699
255.44,9589,10765
255.46,9600,10764
255.48,9694,10903
255.5,9675,10754
255.52,9595,10768
255.54,9608,10792
255.56,9609,10787
255.58,9520,10710
255.6,9589,10795
255.62,9609,10774
255.64,9595,10827
255.66,9600,10639
255.68,9572,10785
255.7,9611,10790
255.72,9605,10923
255.74,9699,10739
255.76,9604,10813
255.78,9660,10770
255.8,9580,10780
255.82,9473,10786
255.84,9616,10809
255.86,9619,10791
255.88,9511,10696
255.9,9636,10848
255.92,9643,10774
255.94,9555,10732
255.96,9409,10622
255.98,9581,10731
256,9583,10760
256.02,9414,10627
256.04,9560,10736
256.06,9607,10797
256.08,9663,10895
256.1,9608,10777
256.12,9630,10742
256.14,9500,10794
256.16,9614,10811
256.18,9715,10809
256.2,9529,10792
256.22,9598,10876
256.24,9690,10889
256.26,9626,10830
256.28,9507,10819
256.3,9707,10883
256.32,9610,10711
256.34,9562,10797
256.36,9636,10825
256.38,9711,10937
256.4,9473,10787
256.42,9643,10846
256.44,9650,10835
256.46,9641,10863
256.48,9525,10749
256.5,9593,10867
256.52,9764,10926
256.54,9597,10851
256.56,9675,10737
256.58,9521,10813
256.6,9634,10943
256.62,9667,10832
256.64,9558,10685
256.66,9547,10799
256.68,9631,10799
256.7,9597,10761
256.72,9600,10817
256.74,9700,10832
256.76,9631,10656
256.78,9576,10773
256.8,9589,10764
256.82,9618,10771
256.84,9534,10658
256.86,9551,10770
256.88,9625,10805
256.9,9629,10917
256.92,9740,10848
256.94,9650,10820
256.96,9468,10704
256.98,9623,10840
257,9639,10826
257.02,9625,10809
257.04,9644,10722
257.06,9515,10825
257.08,9614,10852
257.1,9625,10747
257.12,9718,10867
257.14,9640,10829
257.16,9483,10846
257.18,9665,10893
257.2,9783,10953
257.22,9671,10895
257.24,9686,10914
257.26,9570,10929
257.28,9687,10922
257.3,9789,11043
257.32,9701,10947
257.34,9521,10816
257.36,9663,10919
257.38,9683,10937
257.4,9794,11028
257.42,9598,10914
257.44,9789,11031
257.46,9662,10912
257.48,9526,10836
257.5,9598,10929
257.52,9546,10958
257.54,9713,11044
257.56,9754,10992
257.58,9659,10899
257.6,9500,10787
257.62,9651,10881
257.64,9773,10963
257.66,9657,10862
257.68,9540,10798
257.7,9636,10903
257.72,9657,10883
257.74,9775,10975
257.76,9647,10889
257.78,9679,10772
257.8,9565,10837
257.82,9683,10919
257.84,9668,11065
257.86,9761,10918
257.88,9575,10891
257.9,9674,10919
257.92,9677,10971
257.94,9827,11027
257.96,9689,10945
257.98,9625,10818
258,9734,10851
258.02,9654,10916
258.04,9659,10894
258.06,9796,10816
258.08,9539,10891
258.1,9850,10979
258.12,9728,10907
258.14,9638,10870
258.16,9554,10743
258.18,9614,10853
258.2,9643,10874
258.22,9765,10965
258.24,9633,10882
258.26,9633,10712
258.28,9590,10843
258.3,9762,10930
258.32,9605,10868
258.34,9657,10724
258.36,9543,10741
258.38,9611,10780
258.4,9604,10866
258.42,9716,10870
258.44,9624,10833
258.46,9442,10737
258.48,9601,10841
258.5,9749,10900
258.52,9590,10831
258.54,9645,10677
258.56,9556,10820
258.58,9638,10933
258.6,9668,10840
258.62,9670,10723
258.64,9518,10809
258.66,9634,10833
258.68,9671,10916
258.7,9692,10837
258.72,9663,10850
258.74,9487,10854
258.76,9631,10950
258.78,9626,10865
258.8,9633,10873
258.82,9766,10925
258.84,9626,10843
258.86,9619,10713
258.88,9777,10752
258.9,9623,10846
258.92,9629,10844
258.94,9755,10921
258.96,9663,10845
258.98,9734,10897
259,9658,10814
259.02,9491,10696
259.04,9564,10782
259.06,9622,10834
259.08,9657,10943
259.1,9537,10652
259.12,9496,10799
259.14,9611,10801
259.16,9595,10806
259.18,9740,10830
259.2,9467,10658
259.22,9558,10756
259.24,9577,10746
259.26,9621,10746
259.28,9460,10762
259.3,9577,10703
259.32,9666,10783
259.34,9621,10705
259.36,9543,10705
259.38,9463,10642
259.4,9551,10704
259.42,9587,10854
259.44,9654,10736
259.46,9599,10724
259.48,9438,10651
259.5,9555,10756
259.52,9576,10713
259.54,9470,10659
259.56,9564,10752
259.58,9571,10744
259.6,9652,10752
259.62,9457,10673
259.64,9562,10765
259.66,9574,10759
259.68,9765,10857
259.7,9609,10759
259.72,9589,10722
259.74,9465,10687
259.76,9583,10752
259.78,9579,10796
259.8,9708,10854
259.82,9614,10766
259.84,9458,10683
259.86,9564,10787
259.88,9609,10812
259.9,9683,10915
259.92,9700,10815
259.94,9627,10832
259.96,9527,10762
259.98,9617,10821
260,9620,10809
260.02,9787,10929
260.04,9645,10760
260.06,9601,10717
260.08,9490,10675
260.1,9597,10768
260.12,9708,10835
260.14,9473,10657
260.16,9576,10771
260.18,9589,10765
260.2,9697,10896
260.22,9603,10784
260.24,9615,10802
260.26,9690,10927
260.28,9670,10793
260.3,9630,10762
260.32,9576,10806
260.34,9758,10823
260.36,9665,10846
260.38,9648,10876
260.4,9638,10939
260.42,9754,10994
260.44,9689,10843
260.46,9625,10933
260.48,9662,10918
260.5,9777,11047
260.52,9732,10892
260.54,9685,10939
260.56,9690,11066
260.58,9773,10958
260.6,9689,10947
260.62,9596,10920
260.64,9689,11017
260.66,9754,11016
260.68,9651,10928
260.7,9533,10843
260.72,9662,10969
260.74,9673,10986
260.76,9819,11107
260.78,9639,11042
260.8,9652,10911
260.82,9603,10969
260.84,9697,11008
260.86,9697,10989
260.88,9695,11007
260.9,9794,11112
260.92,9673,10859
260.94,9589,10958
260.96,9811,11108
260.98,9706,11028
261,9720,10881
261.02,9591,10890
261.04,9673,10962
261.06,9668,10961
261.08,9782,11040
261.1,9700,10978
261.12,9680,10811
261.14,9640,10963
261.16,9690,11016
261.18,9644,10935
261.2,9562,10817
261.22,9600,10863
261.24,9654,10863
261.26,9627,10866
261.28,9660,10890
261.3,9683,10789
261.32,9644,10825
261.34,9457,10707
261.36,9600,10792
261.38,9595,10744
261.4,9482,10684
261.42,9544,10786
261.44,9649,10827
261.46,9624,10995
261.48,9732,10887
261.5,9652,10850
261.52,9523,10745
261.54,9607,10851
261.56,9627,10845
261.58,9654,10871
261.6,9575,10778
261.62,9552,10800
261.64,9641,10850
261.66,9631,10718
261.68,9604,10836
261.7,9620,10986
261.72,9736,10886
261.74,9621,10833
261.76,9471,10743
261.78,9626,11002
261.8,9686,10827
261.82,9499,10807
261.84,9614,10858
261.86,9631,10897
261.88,9673,10861
261.9,9525,10795
261.92,9609,10838
261.94,9596,10823
261.96,9791,10940
261.98,9534,10801
262,9797,10903
262.02,9661,10801
262.04,9558,10913
262.06,9675,10951
262.08,9674,11045
262.1,9757,10970
262.12,9693,10923
262.14,9559,10812
262.16,9610,10869
262.18,9666,10862
262.2,9715,11039
262.22,9700,10926
262.24,9762,10986
262.26,9619,10939
262.28,9676,10747
262.3,9560,10874
262.32,9656,11026
262.34,9651,10911
262.36,9672,10773
262.38,9571,10859
262.4,9657,10929
262.42,9656,10747
262.44,9563,10881
262.46,9655,10915
262.48,9642,11070
262.5,9745,10908
262.52,9670,10928
262.54,9648,10986
262.56,9778,11028
262.58,9678,10921
262.6,9660,10963
262.62,9682,10963
262.64,9759,11039
262.66,9686,10914
262.68,9648,10776
262.7,9572,10891
262.72,9641,10907
262.74,9654,10929
262.76,9637,10926
262.78,9526,10817
262.8,9643,11059
262.82,9751,10897
262.84,9638,10876
262.86,9751,11013
262.88,9689,10991
262.9,9585,11012
262.92,9705,11078
262.94,9745,11114
262.96,9743,11040
262.98,9647,11081
263,9745,11225
263.02,9825,11043
263.04,9714,11058
263.06,9575,10916
263.08,9694,11070
263.1,9695,11042
263.12,9846,11172
263.14,9736,11067
263.16,9733,10986
263.18,9608,10987
263.2,9718,11062
263.22,9721,11078
263.24,9794,11100
263.26,9608,10967
263.28,9705,11062
263.3,9712,11045
263.32,9768,11203
263.34,9781,11026
263.36,9662,11071
263.38,9729,11124
263.4,9734,11169
263.42,9884,11233
263.44,9768,11128
263.46,9781,11264
263.48,9826,11114
263.5,9760,11144
263.52,9652,11038
263.54,9738,11131
263.56,9793,11179
263.58,9669,11070
263.6,9757,11277
263.62,9839,11120
263.64,9755,11152
263.66,9839,11197
263.68,9734,11102
263.7,9592,10992
263.72,9703,11087
263.74,9741,11077
263.76,9721,11223
263.78,9716,11104
263.8,9713,11063
263.82,9741,11082
263.84,9761,11242
263.86,9830,11174
263.88,9745,11123
263.9,9625,11131
263.92,9760,11141
263.94,9766,11174
263.96,9686,11084
263.98,9734,11176
264,9722,11079
264.02,9845,11167
264.04,9725,11075
264.06,9678,10963
264.08,9676,11033
264.1,9703,11070
264.12,9736,11100
264.14,9758,11058
264.16,9738,11094
264.18,9721,11234
264.2,9819,11101
264.22,9773,11072
264.24,9608,11096
264.26,9736,11231
264.28,9833,11115
264.3,9734,11067
264.32,9626,10991
264.34,9694,10926
264.36,9702,11015
264.38,9840,11112
264.4,9752,11033
264.42,9717,10955
264.44,9571,11019
264.46,9663,10844
264.48,9593,10906
264.5,9655,10916
264.52,9672,10914
264.54,9648,10934
264.56,9670,10929
264.58,9665,10911
264.6,9778,11009
264.62,9667,10961
264.64,9646,10975
264.66,9762,10990
264.68,9692,10968
264.7,9582,10878
264.72,9639,10961
264.74,9673,10971
264.76,9694,10935
264.78,9659,10975
264.8,9783,11054
264.82,9727,10922
264.84,9699,10957
264.86,9662,10950
264.88,9674,11000
264.9,9743,10991
264.92,9673,10916
264.94,9546,10850
264.96,9779,11044
264.98,9682,10955
265,9674,10852
265.02,9585,10939
265.04,9674,11033
265.06,9720,10936
265.08,9679,10940
265.1,9825,11049
265.12,9719,10835
265.14,9607,10921
265.16,9655,10952
265.18,9679,10948
265.2,9764,11036
265.22,9696,10966
265.24,9661,10864
265.26,9607,10983
265.28,9560,10855
265.3,9662,10940
265.32,9687,10981
265.34,9837,11078
265.36,9703,10993
265.38,9500,10868
265.4,9659,10972
265.42,9678,10988
265.44,9770,11064
265.46,9740,10957
265.48,9692,10972
265.5,9694,11088
265.52,9755,11040
265.54,9655,10989
265.56,9525,10845
265.58,9651,10964
265.6,9670,10987
265.62,9799,11094
265.64,9710,11019
265.66,9696,10946
265.68,9554,10925
265.7,9664,10961
265.72,9665,11092
265.74,9767,10780
265.76,9571,10938
265.78,9616,10921
265.8,9683,10928
265.82,9773,11021
265.84,9724,10946
265.86,9658,10966
265.88,9570,10857
265.9,9673,10919
265.92,9784,11020
265.94,9664,10952
265.96,9684,10955
265.98,9624,10909
266,9749,10879
266.02,9653,10956
266.04,9643,10954
266.06,9774,10982
266.08,9679,10912
266.1,9580,10792
266.12,9577,10868
266.14,9621,10903
266.16,9641,10720
266.18,9589,10881
266.2,9644,10894
266.22,9658,10978
266.24,9613,10933
266.26,9659,10738
266.28,9552,10821
266.3,9644,10895
266.32,9646,10885
266.34,9670,10921
266.36,9785,10951
266.38,9575,10845
266.4,9648,10957
266.42,9716,10998
266.44,9777,11038
266.46,9689,10992
266.48,9611,10914
266.5,9700,10987
266.52,9687,10999
266.54,9582,10906
266.56,9707,10995
266.58,9810,11133
266.6,9760,11012
266.62,9616,10917
266.64,9679,11028
266.66,9764,11170
266.68,9786,11004
266.7,9754,11071
266.72,9642,10958
266.74,9699,11023
266.76,9721,11077
266.78,9816,11121
266.8,9738,10966
266.82,9737,11040
266.84,9743,10910
266.86,9721,11065
266.88,9832,11060
266.9,9752,11028
266.92,9617,10928
266.94,9741,11048
266.96,9679,10957
266.98,9732,11035
267,9706,11040
267.02,9858,11094
267.04,9723,10972
267.06,9733,11014
267.08,9608,10934
267.1,9676,10975
267.12,9720,11002
267.14,9882,10991
267.16,9767,11146
267.18,9804,10940
267.2,9714,10965
267.22,9545,10828
267.24,9665,10864
267.26,9595,10915
267.28,9663,10881
267.3,9689,10753
267.32,9586,10863
267.34,9643,10891
267.36,9675,11054
267.38,9763,10906
267.4,9698,10945
267.42,9608,10870
267.44,9686,10927
267.46,9709,10931
267.48,9723,10908
267.5,9632,10770
267.52,9596,10829
267.54,9652,10869
267.56,9625,10872
267.58,9595,10729
267.6,9578,10824
267.62,9647,10840
267.64,9654,10966
267.66,9675,10874
267.68,9572,10766
267.7,9638,10930
267.72,9697,10930
267.74,9806,11044
267.76,9683,11052
267.78,9676,10951
267.8,9565,10808
267.82,9642,10958
267.84,9711,10993
267.86,9804,10980
267.88,9715,10985
267.9,9712,10962
267.92,9805,11086
267.94,9768,10918
267.96,9618,10910
267.98,9691,10958
268,9679,10771
268.02,9633,10809
268.04,9672,10855
268.06,9666,10993
268.08,9782,10891
268.1,9659,10847
268.12,9535,10706
268.14,9654,10818
268.16,9668,10839
268.18,9736,10999
268.2,9734,10847
268.22,9677,10838
268.24,9508,10718
268.26,9664,10953
268.28,9624,10836
268.3,9676,10676
268.32,9571,10789
268.34,9649,10815
268.36,9664,10840
268.38,9667,10794
268.4,9567,10823
268.42,9687,10854
268.44,9686,10913
268.46,9759,10875
268.48,9735,10930
268.5,9681,10889
268.52,9621,10699
268.54,9610,10874
268.56,9828,10970
268.58,9674,10895
268.6,9674,10821
268.62,9584,10888
268.64,9765,11008
268.66,9735,10857
268.68,9700,10889
268.7,9565,10823
268.72,9674,10901
268.74,9704,10918
268.76,9803,11027
268.78,9683,10935
268.8,9707,10809
268.82,9639,10835
268.84,9678,11037
268.86,9774,10810
268.88,9681,10830
268.9,9529,10700
268.92,9620,10801
268.94,9641,10833
268.96,9762,10922
268.98,9695,10817
269,9542,10719
269.02,9668,10808
269.04,9668,10831
269.06,9790,10961
269.08,9708,10838
269.1,9644,10728
269.12,9623,10819
269.14,9653,10961
269.16,9648,10825
269.18,9663,10719
269.2,9660,10943
269.22,9729,10756
269.24,9682,10799
269.26,9654,10801
269.28,9659,10835
269.3,9759,10900
269.32,9689,10834
269.34,9518,10712
269.36,9621,10832
269.38,9673,10845
269.4,9804,10950
269.42,9680,10869
269.44,9573,10768
269.46,9637,10848
269.48,9686,10887
269.5,9689,11050
269.52,9798,10955
269.54,9695,10932
269.56,9692,10914
269.58,9681,10978
269.6,9832,10976
269.62,9744,10780
269.64,9616,10918
269.66,9717,10978
269.68,9725,11032
269.7,9736,10948
269.72,9599,10843
269.74,9702,10958
269.76,9729,11018
269.78,9776,10941
269.8,9882,11102
269.82,9762,10951
269.84,9742,10838
269.86,9698,10847
269.88,9708,10980
269.9,9559,10769
269.92,9665,10836
269.94,9675,10916
269.96,9781,10900
269.98,9701,10873
270,9666,10854
270.02,9799,10830
270.04,9520,10736
270.06,9669,10810
270.08,9753,10817
270.1,9651,10839
270.12,9547,10820
270.14,9688,10848
270.16,9780,10945
270.18,9692,10857
270.2,9706,10738
270.22,9601,10864
270.24,9597,10752
270.26,9667,10865
270.28,9800,10909
270.3,9703,10888
270.32,9578,10766
270.34,9670,10900
270.36,9711,10943
270.38,9848,11030
270.4,9735,10971
270.42,9718,10847
270.44,9618,10815
270.46,9676,10906
270.48,9693,11037
270.5,9796,10804
270.52,9642,10829
270.54,9705,10848
270.56,9710,10981
270.58,9729,10763
270.6,9678,10784
270.62,9537,10703
270.64,9621,10786
270.66,9650,10761
270.68,9623,10707
270.7,9532,10628
270.72,9558,10752
270.74,9647,10799
270.76,9664,10917
270.78,9687,10706
270.8,9583,10823
270.82,9721,11008
270.84,9753,10919
270.86,9579,10786
270.88,9665,10870
270.9,9680,10871
270.92,9753,11012
270.94,9740,10882
270.96,9711,10883
270.98,9778,10953
271,9711,10866
271.02,9647,10766
271.04,9632,10863
271.06,9812,10957
271.08,9688,10822
271.1,9576,10771
271.12,9603,10827
271.14,9667,10858
271.16,9653,10710
271.18,9608,10812
271.2,9676,10822
271.22,9659,10954
271.24,9735,10902
271.26,9660,10816
271.28,9565,10709
271.3,9639,10800
271.32,9647,10810
271.34,9752,10893
271.36,9705,10837
271.38,9676,10777
271.4,9519,10711
271.42,9653,10775
271.44,9636,10831
271.46,9755,10782
271.48,9553,10763
271.5,9674,10829
271.52,9652,10828
271.54,9759,10897
271.56,9635,10788
271.58,9763,10909
271.6,9626,10809
271.62,9674,10635
271.64,9594,10732
271.66,9644,10791
271.68,9718,10817
271.7,9665,10798
271.72,9558,10721
271.74,9644,10789
271.76,9632,10803
271.78,9759,10893
271.8,9688,10844
271.82,9673,10686
271.84,9675,10821
271.86,9790,10804
271.88,9743,10817
271.9,9657,10782
271.92,9493,10667
271.94,9617,10764
271.96,9634,10763
271.98,9648,10781
272,9577,10750
272.02,9649,10811
272.04,9652,10959
272.06,9767,10724
272.08,9657,10803
272.1,9651,10821
272.12,9649,10847
272.14,9513,10706
272.16,9633,10849
272.18,9656,10864
272.2,9798,10930
272.22,9710,10863
272.24,9611,10738
272.26,9587,10810
272.28,9663,10843
272.3,9655,10954
272.32,9688,10841
272.34,9553,10735
272.36,9642,10816
272.38,9641,10799
272.4,9766,10909
272.42,9541,10715
272.44,9619,10769
272.46,9629,10799
272.48,9745,10909
272.5,9678,10802
272.52,9522,10710
272.54,9608,10917
272.56,9685,10871
272.58,9697,10847
272.6,9649,10825
272.62,9694,10896
272.64,9757,11020
272.66,9793,10857
272.68,9682,10887
272.7,9820,11025
272.72,9693,10921
272.74,9722,10905
272.76,9551,10781
272.78,9681,10907
272.8,9674,10905
272.82,9608,10824
272.84,9686,10884
272.86,9685,10916
272.88,9815,10948
272.9,9620,10851
272.92,9681,10890
272.94,9714,10911
272.96,9865,11040
272.98,9730,10856
273,9697,10880
273.02,9776,11009
273.04,9784,10933
273.06,9710,10922
273.08,9621,10866
273.1,9713,10925
273.12,9701,10982
273.14,9804,10949
273.16,9576,10832
273.18,9698,10920
273.2,9674,10921
273.22,9788,10980
273.24,9668,10878
273.26,9664,10723
273.28,9550,10848
273.3,9664,10872
273.32,9821,10964
273.34,9678,10894
273.36,9690,10864
273.38,9587,10816
273.4,9705,10854
273.42,9640,10813
273.44,9658,10801
273.46,9748,10917
273.48,9722,10846
273.5,9661,10772
273.52,9647,10808
273.54,9647,10802
273.56,9830,10982
273.58,9642,10874
273.6,9680,10890
273.62,9623,10859
273.64,9473,10733
273.66,9623,10814
273.68,9775,10888
273.7,9707,10783
273.72,9650,10790
273.74,9694,10728
273.76,9625,10758
273.78,9721,10781
273.8,9669,10792
273.82,9666,10926
273.84,9733,10865
273.86,9623,10812
273.88,9480,10647
273.9,9623,10816
273.92,9663,10826
273.94,9741,10905
273.96,9752,10765
273.98,9655,10818
274,9574,10842
274.02,9684,10825
274.04,9516,10711
274.06,9637,10865
274.08,9794,10928
274.1,9691,10857
274.12,9561,10721
274.14,9613,10850
274.16,9694,10859
274.18,9653,10826
274.2,9830,10786
274.22,9577,10650
274.24,9574,10727
274.26,9652,10764
274.28,9619,10783
274.3,9668,10784
274.32,9608,10790
274.34,9653,10815
274.36,9742,10842
274.38,9663,10857
274.4,9859,10888
274.42,9682,10904
274.44,9689,10891
274.46,9824,10707
274.48,9575,10850
274.5,9667,10866
274.52,9687,10981
274.54,9781,10938
274.56,9737,10848
274.58,9587,10866
274.6,9687,10890
274.62,9822,10982
274.64,9706,10881
274.66,9667,10781
274.68,9588,10847
274.7,9676,10840
274.72,9697,11003
274.74,9757,10785
274.76,9642,10871
274.78,9686,10902
274.8,9808,10971
274.82,9662,10892
274.84,9544,10787
274.86,9671,10892
274.88,9700,10885
274.9,9794,10992
274.92,9724,10950
274.94,9722,10913
274.96,9614,10831
274.98,9701,10899
275,9695,10888
275.02,9849,10985
275.04,9700,10835
275.06,9664,10804
275.08,9604,10899
275.1,9800,10960
275.12,9729,10854
275.14,9554,10749
275.16,9656,10846
275.18,9681,10807
275.2,9708,10916
275.22,9728,10799
275.24,9632,10733
275.26,9520,10677
275.28,9662,10764
275.3,9641,10793
275.32,9793,10924
275.34,9727,10833
275.36,9584,10788
275.38,9688,10892
275.4,9883,10996
275.42,9677,10912
275.44,9746,10778
275.46,9713,10899
275.48,9803,10985
275.5,9729,10761
275.52,9685,10840
275.54,9730,10823
275.56,9842,10937
275.58,9722,10887
275.6,9665,10752
275.62,9650,10829
275.64,9707,10840
275.66,9702,10903
275.68,9749,10770
275.7,9607,10870
275.72,9717,10864
275.74,9827,10984
275.76,9681,10934
275.78,9725,10792
275.8,9623,10857
275.82,9703,10901
275.84,9733,10893
275.86,9820,10846
275.88,9724,11019
275.9,9809,10900
275.92,9737,10883
275.94,9733,10906
275.96,9851,10895
275.98,9625,10803
276,9742,10951
276.02,9669,10913
276.04,9765,10880
276.06,9725,11063
276.08,9816,10923
276.1,9680,10817
276.12,9569,10748
276.14,9688,10878
276.16,9712,10959
276.18,9740,10849
276.2,9707,10789
276.22,9735,10877
276.24,9726,10903
276.26,9860,10916
276.28,9767,10855
276.3,9642,10836
276.32,9764,10867
276.34,9718,10854
276.36,9614,10807
276.38,9706,10871
276.4,9727,10868
276.42,9842,10966
276.44,9704,10773
276.46,9674,10869
276.48,9723,10867
276.5,9769,10872
276.52,9685,10867
276.54,9547,10731
276.56,9693,10816
276.58,9706,10808
276.6,9816,10886
276.62,9557,10679
276.64,9630,10775
276.66,9669,10775
276.68,9704,10855
276.7,9783,10762
276.72,9670,10772
276.74,9837,10891
276.76,9700,10811
276.78,9719,10774
276.8,9535,10672
276.82,9661,10891
276.84,9787,10821
276.86,9683,10802
276.88,9550,10676
276.9,9677,10791
276.92,9744,10791
276.94,9663,10717
276.96,9660,10743
276.98,9640,10704
277,9515,10629
277.02,9819,10822
277.04,9648,10750
277.06,9641,10638
277.08,9529,10635
277.1,9627,10703
277.12,9628,10726
277.14,9667,10702
277.16,9638,10707
277.18,9638,10877
277.2,9753,10753
277.22,9759,10786
277.24,9665,10719
277.26,9648,10574
277.28,9521,10666
277.3,9623,10684
277.32,9639,10716
277.34,9458,10704
277.36,9650,10668
277.38,9755,10750
277.4,9626,10706
277.42,9646,10548
277.44,9552,10628
277.46,9617,10694
277.48,9630,10675
277.5,9667,10648
277.52,9623,10651
277.54,9609,10644
277.56,9731,10758
277.58,9660,10635
277.6,9639,10571
277.62,9537,10599
277.64,9725,10779
277.66,9667,10605
277.68,9624,10720
277.7,9647,10761
277.72,9788,10711
277.74,9660,10748
277.76,9679,10873
277.78,9791,10821
277.8,9664,10760
277.82,9512,10664
277.84,9681,10864
277.86,9736,10723
277.88,9670,10750
277.9,9539,10594
277.92,9624,10665
277.94,9652,10661
277.96,9638,10757
277.98,9752,10633
278,9673,10745
278.02,9703,10775
278.04,9697,10751
278.06,9669,10787
278.08,9879,10920
278.1,9711,10812
278.12,9684,10635
278.14,9626,10784
278.16,9705,10787
278.18,9532,10695
278.2,9659,10805
278.22,9683,10809
278.24,9701,10943
278.26,9768,10796
278.28,9577,10746
278.3,9682,10809
278.32,9693,10793
278.34,9687,10842
278.36,9557,10721
278.38,9671,10801
278.4,9684,10809
278.42,9834,10928
278.44,9759,10959
278.46,9775,10831
278.48,9595,10739
278.5,9685,10810
278.52,9682,10781
278.54,9825,10855
278.56,9693,10813
278.58,9592,10679
278.6,9616,10740
278.62,9670,10823
278.64,9653,10701
278.66,9570,10603
278.68,9584,10645
278.7,9615,10659
278.72,9722,10786
278.74,9685,10594
278.76,9519,10596
278.78,9627,10665
278.8,9616,10764
278.82,9724,10767
278.84,9666,10669
278.86,9566,10653
278.88,9660,10733
278.9,9675,10814
278.92,9755,10798
278.94,9686,10769
278.96,9496,10654
278.98,9635,10738
279,9686,10766
279.02,9777,10842
279.04,9660,10804
279.06,9682,10754
279.08,9684,10757
279.1,9796,10864
279.12,9704,10777
279.14,9625,10790
279.16,9763,10816
279.18,9665,10793
279.2,9539,10706
279.22,9660,10807
279.24,9687,10786
279.26,9773,10878
279.28,9647,10808
279.3,9521,10700
279.32,9625,10779
279.34,9706,10799
279.36,9764,10950
279.38,9721,10739
279.4,9584,10762
279.42,9703,10838
279.44,9690,10988
279.46,9807,10842
279.48,9726,10889
279.5,9736,10957
279.52,9801,10908
279.54,9737,10900
279.56,9591,10808
279.58,9711,10907
279.6,9732,10919
279.62,9844,11017
279.64,9702,10954
279.66,9723,10806
279.68,9744,10850
279.7,9708,10842
279.72,9837,10957
279.74,9654,10814
279.76,9705,10864
279.78,9813,10839
279.8,9722,10825
279.82,9562,10757
279.84,9693,10833
279.86,9698,10887
279.88,9664,10749
279.9,9664,10813
279.92,9703,10866
279.94,9726,10957
279.96,9760,10749
279.98,9683,10826
280,9796,10879
280.02,9653,10817
280.04,9706,10762
280.06,9598,10787
280.08,9710,10842
280.1,9695,10872
280.12,9764,10831
280.14,9696,10812
280.16,9668,10805
280.18,9685,10802
280.2,9829,10835
280.22,9843,10850
280.24,9675,10721
280.26,9626,10801
280.28,9681,10816
280.3,9684,10979
280.32,9765,10837
280.34,9694,10805
280.36,9611,10714
280.38,9690,10930
280.4,9785,10901
280.42,9703,10840
280.44,9578,10736
280.46,9663,10741
280.48,9658,10794
280.5,9661,10759
280.52,9520,10741
280.54,9641,10875
280.56,9713,10724
280.58,9650,10730
280.6,9506,10618
280.62,9532,10688
280.64,9670,10741
280.66,9673,10873
280.68,9737,10745
280.7,9686,10772
280.72,9544,10678
280.74,9648,10778
280.76,9762,10878
280.78,9660,10776
280.8,9497,10609
280.82,9627,10790
280.84,9685,10805
280.86,9690,10968
280.88,9791,10820
280.9,9695,10802
280.92,9577,10825
280.94,9773,10926
280.96,9691,10806
280.98,9698,10721
281,9576,10715
281.02,9671,10821
281.04,9685,10696
281.06,9625,10765
281.08,9685,10824
281.1,9697,11025
281.12,9754,10819
281.14,9700,10831
281.16,9581,10736
281.18,9643,10798
281.2,9695,10811
281.22,9829,10918
281.24,9671,10861
281.26,9676,10684
281.28,9579,10736
281.3,9686,10817
281.32,9696,10824
281.34,9790,10900
281.36,9557,10685
281.38,9674,10811
281.4,9686,10841
281.42,9754,10989
281.44,9724,10783
281.46,9691,10782
281.48,9666,10787
281.5,9644,10956
281.52,9753,10777
281.54,9670,10760
281.56,9542,10647
281.58,9637,10743
281.6,9680,10755
281.62,9771,10871
281.64,9708,10764
281.66,9716,10768
281.68,9680,10800
281.7,9794,10904
281.72,9709,10806
281.74,9681,10712
281.76,9562,10770
281.78,9684,10824
281.8,9684,10888
281.82,9753,10784
281.84,9680,10948
281.86,9739,10820
281.88,9638,10790
281.9,9662,10765
281.92,9718,10875
281.94,9734,10738
281.96,9650,10841
281.98,9686,10761
282,9654,10756
282.02,9517,10616
282.04,9597,10694
282.06,9650,10724
282.08,9673,10852
282.1,9726,10718
282.12,9677,10745
282.14,9572,10691
282.16,9633,10721
282.18,9655,10756
282.2,9736,10838
282.22,9636,10770
282.24,9489,10634
282.26,9618,10727
282.28,9652,10760
282.3,9697,10733
282.32,9571,10634
282.34,9567,10717
282.36,9629,10688
282.38,9613,10858
282.4,9712,10640
282.42,9706,10735
282.44,9605,10629
282.46,9598,10487
282.48,9525,10616
282.5,9625,10666
282.52,9624,10710
282.54,9697,10743
282.56,9583,10717
282.58,9505,10599
282.6,9630,10705
282.62,9643,10694
282.64,9703,10816
282.66,9690,10682
282.68,9676,10729
282.7,9557,10742
282.72,9675,10866
282.74,9734,10742
282.76,9676,10756
282.78,9550,10633
282.8,9646,10741
282.82,9743,10804
282.84,9668,10713
282.86,9663,10557
