X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.05,-0.2,1.04,9825,11049,,,,2,,,
0.06,-0.2,1.05,9719,10835,,,,2,,,
0.04,-0.2,1,9607,10921,,,,2,,,
0.05,-0.19,1.05,9655,10952,,,,2,,,
0.06,-0.2,1.01,9679,10948,,,,2,,,
0.06,-0.2,1.08,9764,11036,,,,2,,,
0.06,-0.2,1.06,9696,10966,,,,2,,,
0.1,-0.2,1.02,9661,10864,,,,2,,,
0.06,-0.2,1.06,9607,10983,,,,2,,,
0.06,-0.22,1.05,9560,10855,,,,2,,,
0.05,-0.21,1.06,9662,10940,,,,2,,,
0.08,-0.2,1.09,9687,10981,,,,2,,,
0.08,-0.21,0.98,9837,11078,,,,2,,,
0.04,-0.2,1.06,9703,10993,,,,2,,,
0.06,-0.2,1.05,9500,10868,,,,2,,,
0.03,-0.21,1.04,9659,10972,,,,2,,,
0.03,-0.2,1.02,9678,10988,,,,2,,,
0.06,-0.21,1.02,9770,11064,,,,2,,,
0.05,-0.2,1.06,9740,10957,,,,2,,,
0.05,-0.2,1.05,9692,10972,,,,2,,,
0.08,-0.21,1.04,9694,11088,,,,2,,,
0.09,-0.19,1.06,9755,11040,,,,2,,,
0.03,-0.19,1.02,9655,10989,,,,2,,,
0.04,-0.2,1.04,9525,10845,,,,2,,,
0.04,-0.2,1.06,9651,10964,,,,2,,,
0.06,-0.22,1.04,9670,10987,,,,2,,,
0.05,-0.2,1.09,9799,11094,,,,2,,,
0,-0.19,1.06,9710,11019,,,,2,,,
0.03,-0.21,1.01,9696,10946,,,,2,,,
0.01,-0.2,1.04,9554,10925,,,,2,,,
0.04,-0.21,1.05,9664,10961,,,,2,,,
0.05,-0.2,1.02,9665,11092,,,,2,,,
0.04,-0.2,1.04,9767,10780,,,,2,,,
0.06,-0.17,1.04,9571,10938,,,,2,,,
0.08,-0.2,1.01,9616,10921,,,,2,,,
0.1,-0.22,1.01,9683,10928,,,,2,,,
0.13,-0.21,1.06,9773,11021,,,,2,,,
0.09,-0.19,1.02,9724,10946,,,,2,,,
0.08,-0.21,1.06,9658,10966,,,,2,,,
0.08,-0.17,1.08,9570,10857,,,,2,,,
0.04,-0.2,1.09,9673,10919,,,,2,,,
0.08,-0.21,1.1,9784,11020,,,,2,,,
0.06,-0.19,1.01,9664,10952,,,,2,,,
0.05,-0.19,1.04,9684,10955,,,,2,,,
0.03,-0.2,1.1,9624,10909,,,,2,,,
0.04,-0.22,1.02,9749,10879,,,,2,,,
0.05,-0.2,1.01,9653,10956,,,,2,,,
0.06,-0.2,1.08,9643,10954,,,,2,,,
0.04,-0.2,1.01,9774,10982,,,,2,,,
0.03,-0.2,1.04,9679,10912,,,,2,,,
0.04,-0.2,1.02,9580,10792,,,,2,,,
0.03,-0.2,1.02,9577,10868,,,,2,,,
0.05,-0.2,1.02,9621,10903,,,,2,,,
0.05,-0.2,1.09,9641,10720,,,,2,,,
0.04,-0.22,1.09,9589,10881,,,,2,,,
0.01,-0.21,1.05,9644,10894,,,,2,,,
0.06,-0.2,1.06,9658,10978,,,,2,,,
0.04,-0.2,1.02,9613,10933,,,,2,,,
0.05,-0.21,1.05,9659,10738,,,,2,,,
0.04,-0.2,1.05,9552,10821,,,,2,,,
0.03,-0.21,1.06,9644,10895,,,,2,,,
0.06,-0.19,1.09,9646,10885,,,,2,,,
0.06,-0.2,1.01,9670,10921,,,,2,,,
0.04,-0.2,1.06,9785,10951,,,,2,,,
0.04,-0.2,1.04,9575,10845,,,,2,,,
0.08,-0.2,1.02,9648,10957,,,,2,,,
0.06,-0.2,1.05,9716,10998,,,,2,,,
0.05,-0.2,1.04,9777,11038,,,,2,,,
0.04,-0.19,1.05,9689,10992,,,,2,,,
0.06,-0.19,1.08,9611,10914,,,,2,,,
0.04,-0.2,1.01,9700,10987,,,,2,,,
0.04,-0.2,1.08,9687,10999,,,,2,,,
0.04,-0.21,1.01,9582,10906,,,,2,,,
0.04,-0.2,1.01,9707,10995,,,,2,,,
0.06,-0.2,1.06,9810,11133,,,,2,,,
0.04,-0.2,1.05,9760,11012,,,,2,,,
0.05,-0.2,1.08,9616,10917,,,,2,,,
0.06,-0.2,1.09,9679,11028,,,,2,,,
0.09,-0.21,1.08,9764,11170,,,,2,,,
0.05,-0.2,1.09,9786,11004,,,,2,,,
0.05,-0.19,0.99,9754,11071,,,,2,,,
0.06,-0.19,1.06,9642,10958,,,,2,,,
0.01,-0.19,1.04,9699,11023,,,,2,,,
0.04,-0.2,1.02,9721,11077,,,,2,,,
0.04,-0.2,1.05,9816,11121,,,,2,,,
0.08,-0.19,1.02,9738,10966,,,,2,,,
0.04,-0.19,1.06,9737,11040,,,,2,,,
0.04,-0.17,1.08,9743,10910,,,,2,,,
0.08,-0.2,1.06,9721,11065,,,,2,,,
0.09,-0.2,1.02,9832,11060,,,,2,,,
0.06,-0.2,1.05,9752,11028,,,,2,,,
0.06,-0.21,1.09,9617,10928,,,,2,,,
0.06,-0.2,1.05,9741,11048,,,,2,,,
0.05,-0.19,1.01,9679,10957,,,,2,,,
0.08,-0.19,1.04,9732,11035,,,,2,,,
0.04,-0.19,1.04,9706,11040,,,,2,,,
0.05,-0.2,1.06,9858,11094,,,,2,,,
0.06,-0.2,1.08,9723,10972,,,,2,,,
0.03,-0.19,1.04,9733,11014,,,,2,,,
0.05,-0.19,1.02,9608,10934,,,,2,,,
0.04,-0.22,1.05,9676,10975,,,,2,,,
0.05,-0.21,1.05,9720,11002,,,,2,,,
0.04,-0.2,1.08,9882,10991,,,,2,,,
0.04,-0.21,1.01,9767,11146,,,,2,,,
0.06,-0.2,1.08,9804,10940,,,,2,,,
0.04,-0.2,1.02,9714,10965,,,,2,,,
0.03,-0.2,1.04,9545,10828,,,,2,,,
0.06,-0.19,1.06,9665,10864,,,,2,,,
0.09,-0.17,1.04,9595,10915,,,,2,,,
0.04,-0.17,1.05,9663,10881,,,,2,,,
0.03,-0.19,1.08,9689,10753,,,,2,,,
0.03,-0.2,1.1,9586,10863,,,,2,,,
0.04,-0.2,1.1,9643,10891,,,,2,,,
0.04,-0.2,1.02,9675,11054,,,,2,,,
0.06,-0.2,1.06,9763,10906,,,,2,,,
0.06,-0.2,1.09,9698,10945,,,,2,,,
0.06,-0.2,1.04,9608,10870,,,,2,,,
0.04,-0.19,1,9686,10927,,,,2,,,
0.04,-0.19,0.99,9709,10931,,,,2,,,
0.06,-0.2,1.01,9723,10908,,,,2,,,
0.05,-0.2,1.06,9632,10770,,,,2,,,
0.05,-0.2,0.96,9596,10829,,,,2,,,
0.01,-0.21,1.06,9652,10869,,,,2,,,
0.03,-0.2,1.04,9625,10872,,,,2,,,
0.03,-0.21,1.02,9595,10729,,,,2,,,
0.08,-0.21,1.09,9578,10824,,,,2,,,
0.08,-0.2,1.05,9647,10840,,,,2,,,
0.03,-0.2,1.05,9654,10966,,,,2,,,
0.04,-0.2,1.02,9675,10874,,,,2,,,
0.05,-0.21,1.02,9572,10766,,,,2,,,
0.04,-0.2,1.09,9638,10930,,,,2,,,
0.01,-0.2,1.04,9697,10930,,,,2,,,
0.01,-0.21,1.05,9806,11044,,,,2,,,
0.05,-0.2,1.05,9683,11052,,,,2,,,
0.06,-0.2,1.04,9676,10951,,,,2,,,
0.04,-0.2,1.04,9565,10808,,,,2,,,
0.08,-0.21,1.04,9642,10958,,,,2,,,
0.05,-0.2,1.02,9711,10993,,,,2,,,
0.04,-0.2,1.05,9804,10980,,,,2,,,
0.05,-0.21,1.08,9715,10985,,,,2,,,
0,-0.2,1.02,9712,10962,,,,2,,,
0.01,-0.21,1.02,9805,11086,,,,2,,,
0.05,-0.19,1.05,9768,10918,,,,2,,,
0.05,-0.19,1.01,9618,10910,,,,2,,,
0.06,-0.19,0.99,9691,10958,,,,2,,,
0.06,-0.2,1.04,9679,10771,,,,2,,,
0.05,-0.21,1.06,9633,10809,,,,2,,,
0.05,-0.2,1.09,9672,10855,,,,2,,,
0.01,-0.21,1.04,9666,10993,,,,2,,,
0.03,-0.2,1.06,9782,10891,,,,2,,,
0.04,-0.21,1.09,9659,10847,,,,2,,,
0.06,-0.2,1.05,9535,10706,,,,2,,,
0.06,-0.2,1,9654,10818,,,,2,,,
0.06,-0.2,0.99,9668,10839,,,,2,,,
0.04,-0.2,1.04,9736,10999,,,,2,,,
0.08,-0.21,1.02,9734,10847,,,,2,,,
0.05,-0.21,1.05,9677,10838,,,,2,,,
0.04,-0.17,1.04,9508,10718,,,,2,,,
0.05,-0.21,1,9664,10953,,,,2,,,
0.09,-0.19,1.05,9624,10836,,,,2,,,
0.09,-0.19,1,9676,10676,,,,2,,,
0.06,-0.19,1.02,9571,10789,,,,2,,,
0.09,-0.2,0.98,9649,10815,,,,2,,,
0.06,-0.21,1.04,9664,10840,,,,2,,,
0.05,-0.17,1.08,9667,10794,,,,2,,,
0.05,-0.19,1.09,9567,10823,,,,2,,,
0.04,-0.2,1.09,9687,10854,,,,2,,,
0.11,-0.19,1.09,9686,10913,,,,2,,,
0.06,-0.21,1.02,9759,10875,,,,2,,,
0.05,-0.19,1.05,9735,10930,,,,2,,,
0.06,-0.17,1.01,9681,10889,,,,2,,,
0.04,-0.19,1.05,9621,10699,,,,2,,,
0.05,-0.19,1.09,9610,10874,,,,2,,,
0.01,-0.21,1.02,9828,10970,,,,2,,,
0.06,-0.21,1.06,9674,10895,,,,2,,,
0.06,-0.19,1.04,9674,10821,,,,2,,,
0.05,-0.19,0.99,9584,10888,,,,2,,,
0.04,-0.2,1.02,9765,11008,,,,2,,,
0.08,-0.2,1.06,9735,10857,,,,2,,,
0.04,-0.2,1.06,9700,10889,,,,2,,,
0.09,-0.19,1.06,9565,10823,,,,2,,,
0.05,-0.19,0.99,9674,10901,,,,2,,,
0.05,-0.19,1.06,9704,10918,,,,2,,,
0.04,-0.19,1,9803,11027,,,,2,,,
0.05,-0.2,1.02,9683,10935,,,,2,,,
0.06,-0.19,1.01,9707,10809,,,,2,,,
0.03,-0.2,1,9639,10835,,,,2,,,
0.09,-0.2,1.06,9678,11037,,,,2,,,
0.06,-0.19,1.05,9774,10810,,,,2,,,
0.05,-0.19,1.06,9681,10830,,,,2,,,
0.04,-0.19,1.1,9529,10700,,,,2,,,
0.03,-0.2,1.02,9620,10801,,,,2,,,
0.05,-0.2,1.05,9641,10833,,,,2,,,
0.04,-0.21,1.04,9762,10922,,,,2,,,
0.03,-0.2,1.02,9695,10817,,,,2,,,
0.03,-0.17,1.05,9542,10719,,,,2,,,
0.05,-0.19,1.05,9668,10808,,,,2,,,
0.08,-0.2,1.05,9668,10831,,,,2,,,
0.04,-0.21,1.02,9790,10961,,,,2,,,
0.05,-0.2,1.01,9708,10838,,,,2,,,
0.06,-0.19,1.08,9644,10728,,,,2,,,
0.05,-0.19,1.05,9623,10819,,,,2,,,
0.04,-0.19,1.05,9653,10961,,,,2,,,
0.06,-0.19,1.05,9648,10825,,,,2,,,
0.05,-0.19,1.02,9663,10719,,,,2,,,
0.06,-0.17,1.09,9660,10943,,,,2,,,
0.06,-0.19,1.02,9729,10756,,,,2,,,
0.05,-0.2,1.05,9682,10799,,,,2,,,
0.06,-0.2,1.1,9654,10801,,,,2,,,
0.04,-0.2,1.1,9659,10835,,,,2,,,
0.05,-0.2,1.06,9759,10900,,,,2,,,
0.05,-0.2,1.05,9689,10834,,,,2,,,
0.05,-0.21,1.01,9518,10712,,,,2,,,
0.04,-0.19,1.05,9621,10832,,,,2,,,
0.01,-0.19,1.06,9673,10845,,,,2,,,
0.03,-0.19,1.08,9804,10950,,,,2,,,
0.06,-0.19,1.1,9680,10869,,,,2,,,
0.06,-0.19,1.02,9573,10768,,,,2,,,
0.03,-0.16,1.08,9637,10848,,,,2,,,
0.01,-0.21,1.04,9686,10887,,,,2,,,
0.05,-0.2,1.02,9689,11050,,,,2,,,
0.04,-0.19,0.99,9798,10955,,,,2,,,
0.04,-0.19,1.04,9695,10932,,,,2,,,
0.03,-0.2,1.04,9692,10914,,,,2,,,
0.04,-0.21,1.06,9681,10978,,,,2,,,
0.05,-0.2,1.08,9832,10976,,,,2,,,
0.06,-0.21,1.09,9744,10780,,,,2,,,
0.05,-0.2,1.06,9616,10918,,,,2,,,
0.06,-0.2,1.08,9717,10978,,,,2,,,
0.06,-0.19,1.08,9725,11032,,,,2,,,
0.08,-0.19,1.06,9736,10948,,,,2,,,
0.08,-0.2,1.09,9599,10843,,,,2,,,
0.08,-0.2,1.01,9702,10958,,,,2,,,
0.05,-0.21,1.08,9729,11018,,,,2,,,
0.05,-0.2,1,9776,10941,,,,2,,,
0.03,-0.22,1,9882,11102,,,,2,,,
0.03,-0.2,1.06,9762,10951,,,,2,,,
0.04,-0.2,1.05,9742,10838,,,,2,,,
0.06,-0.2,1.09,9698,10847,,,,2,,,
0.05,-0.2,1.09,9708,10980,,,,2,,,
0.04,-0.2,1.05,9559,10769,,,,2,,,
0.05,-0.2,1.06,9665,10836,,,,2,,,
0.06,-0.2,1.02,9675,10916,,,,2,,,
0.06,-0.2,1.08,9781,10900,,,,2,,,
0.06,-0.2,1.08,9701,10873,,,,2,,,
0.06,-0.2,1.04,9666,10854,,,,2,,,
0.06,-0.2,1.04,9799,10830,,,,2,,,
0.08,-0.2,1.05,9520,10736,,,,2,,,
0.03,-0.19,1.05,9669,10810,,,,2,,,
0.01,-0.17,1.02,9753,10817,,,,2,,,
0.04,-0.19,1.02,9651,10839,,,,2,,,
0.05,-0.19,1.08,9547,10820,,,,2,,,
0.04,-0.19,1.06,9688,10848,,,,2,,,
0.08,-0.2,1.04,9780,10945,,,,2,,,
0.05,-0.2,1.05,9692,10857,,,,2,,,
0.05,-0.21,1.05,9706,10738,,,,2,,,
0.04,-0.2,1.1,9601,10864,,,,2,,,
0,-0.19,1.02,9597,10752,,,,2,,,
0.06,-0.19,1.01,9667,10865,,,,2,,,
0.05,-0.19,1.01,9800,10909,,,,2,,,
0.08,-0.19,1.01,9703,10888,,,,2,,,
0.03,-0.2,1.06,9578,10766,,,,2,,,
0.06,-0.2,1.04,9670,10900,,,,2,,,
0.05,-0.2,1.02,9711,10943,,,,2,,,
0.08,-0.21,1.1,9848,11030,,,,2,,,
0.11,-0.21,1,9735,10971,,,,2,,,
0.05,-0.19,1.01,9718,10847,,,,2,,,
0.09,-0.19,1.02,9618,10815,,,,2,,,
0.06,-0.22,1.04,9676,10906,,,,2,,,
0.05,-0.2,1.02,9693,11037,,,,2,,,
0.05,-0.2,0.99,9796,10804,,,,2,,,
0.05,-0.2,1.06,9642,10829,,,,2,,,
0.05,-0.21,1.05,9705,10848,,,,2,,,
0.05,-0.21,1.04,9710,10981,,,,2,,,
0.05,-0.19,1.11,9729,10763,,,,2,,,
0.06,-0.19,1.08,9678,10784,,,,2,,,
0.09,-0.19,1.05,9537,10703,,,,2,,,
0.06,-0.19,1.05,9621,10786,,,,2,,,
0.09,-0.19,1.06,9650,10761,,,,2,,,
0.09,-0.19,1.06,9623,10707,,,,2,,,
0.06,-0.2,1.05,9532,10628,,,,2,,,
0.06,-0.17,1.05,9558,10752,,,,2,,,
0.04,-0.17,1.1,9647,10799,,,,2,,,
0.05,-0.19,1.05,9664,10917,,,,2,,,
0.04,-0.17,1.04,9687,10706,,,,2,,,
0.05,-0.19,1.02,9583,10823,,,,2,,,
0.04,-0.19,1.08,9721,11008,,,,2,,,
0.06,-0.19,1.09,9753,10919,,,,2,,,
0.05,-0.21,1.02,9579,10786,,,,2,,,
0.04,-0.2,1.09,9665,10870,,,,2,,,
0.04,-0.19,1.01,9680,10871,,,,2,,,
0.05,-0.17,1.05,9753,11012,,,,2,,,
0.05,-0.19,1.1,9740,10882,,,,2,,,
0.05,-0.19,1.06,9711,10883,,,,2,,,
0.09,-0.17,1.06,9778,10953,,,,2,,,
0.06,-0.2,1.05,9711,10866,,,,2,,,
0.06,-0.2,1.08,9647,10766,,,,2,,,
0.05,-0.2,1.06,9632,10863,,,,2,,,
0.09,-0.2,1.05,9812,10957,,,,2,,,
0.1,-0.2,1.1,9688,10822,,,,2,,,
0.06,-0.2,1.06,9576,10771,,,,2,,,
0.01,-0.2,1.04,9603,10827,,,,2,,,
0.01,-0.21,1.1,9667,10858,,,,2,,,
0.03,-0.2,1.06,9653,10710,,,,2,,,
0.04,-0.19,1.05,9608,10812,,,,2,,,
0.08,-0.17,1.08,9676,10822,,,,2,,,
0.05,-0.19,1.02,9659,10954,,,,2,,,
0.05,-0.19,1.1,9735,10902,,,,2,,,
0.04,-0.2,1.08,9660,10816,,,,2,,,
0.01,-0.2,1.06,9565,10709,,,,2,,,
0.03,-0.21,1.08,9639,10800,,,,2,,,
0.06,-0.2,0.99,9647,10810,,,,2,,,
0.03,-0.2,1.05,9752,10893,,,,2,,,
0.03,-0.2,1.04,9705,10837,,,,2,,,
0.08,-0.2,1.09,9676,10777,,,,2,,,
0.06,-0.19,1.08,9519,10711,,,,2,,,
0.08,-0.19,1.04,9653,10775,,,,2,,,
0.03,-0.19,1.05,9636,10831,,,,2,,,
0.06,-0.19,1.06,9755,10782,,,,2,,,
0.06,-0.21,1.02,9553,10763,,,,2,,,
0.05,-0.2,1.06,9674,10829,,,,2,,,
0.03,-0.19,1.02,9652,10828,,,,2,,,
0.03,-0.19,1.09,9759,10897,,,,2,,,
0.04,-0.19,1.06,9635,10788,,,,2,,,
0.04,-0.19,1.04,9763,10909,,,,2,,,
0.05,-0.21,1.04,9626,10809,,,,2,,,
0.03,-0.2,1.01,9674,10635,,,,2,,,
0.03,-0.2,1.02,9594,10732,,,,2,,,
0.04,-0.2,1.06,9644,10791,,,,2,,,
0.01,-0.2,1.02,9718,10817,,,,2,,,
0.03,-0.2,1.01,9665,10798,,,,2,,,
0.05,-0.2,1.01,9558,10721,,,,2,,,
0.06,-0.2,1.02,9644,10789,,,,2,,,
0.05,-0.2,1.05,9632,10803,,,,2,,,
0.04,-0.2,1.06,9759,10893,,,,2,,,
0.06,-0.19,1.06,9688,10844,,,,2,,,
0.05,-0.19,1.02,9673,10686,,,,2,,,
0.01,-0.19,1.01,9675,10821,,,,2,,,
0.04,-0.19,1.08,9790,10804,,,,2,,,
0.04,-0.19,1.04,9743,10817,,,,2,,,
0.06,-0.2,1.04,9657,10782,,,,2,,,
0.05,-0.2,1.04,9493,10667,,,,2,,,
0.05,-0.2,1.05,9617,10764,,,,2,,,
0.05,-0.2,1.06,9634,10763,,,,2,,,
0.05,-0.21,1.09,9648,10781,,,,2,,,
0.05,-0.17,1.05,9577,10750,,,,2,,,
0.06,-0.19,1.04,9649,10811,,,,2,,,
0.05,-0.22,1.02,9652,10959,,,,2,,,
0.04,-0.21,1.05,9767,10724,,,,2,,,
0.05,-0.22,1.04,9657,10803,,,,2,,,
0.08,-0.19,1.04,9651,10821,,,,2,,,
0.04,-0.19,1.09,9649,10847,,,,2,,,
0.08,-0.19,1.02,9513,10706,,,,2,,,
0.05,-0.2,1.05,9633,10849,,,,2,,,
0.05,-0.22,1.02,9656,10864,,,,2,,,
0.05,-0.2,1.05,9798,10930,,,,2,,,
0.04,-0.2,1.08,9710,10863,,,,2,,,
0.05,-0.21,1.06,9611,10738,,,,2,,,
0.04,-0.2,1.02,9587,10810,,,,2,,,
0.06,-0.2,1.02,9663,10843,,,,2,,,
0.05,-0.2,1.05,9655,10954,,,,2,,,
0.06,-0.2,1.08,9688,10841,,,,2,,,
0.04,-0.21,1.05,9553,10735,,,,2,,,
0.05,-0.2,1.08,9642,10816,,,,2,,,
0.05,-0.19,1.01,9641,10799,,,,2,,,
0.08,-0.19,1.02,9766,10909,,,,2,,,
0.04,-0.19,1.06,9541,10715,,,,2,,,
0.01,-0.2,1.01,9619,10769,,,,2,,,
0.06,-0.2,1.05,9629,10799,,,,2,,,
0.04,-0.17,1.08,9745,10909,,,,2,,,
0.09,-0.19,1.04,9678,10802,,,,2,,,
0.06,-0.2,1.08,9522,10710,,,,2,,,
0.06,-0.22,0.98,9608,10917,,,,2,,,
0.05,-0.22,0.99,9685,10871,,,,2,,,
0.04,-0.2,1.09,9697,10847,,,,2,,,
0.06,-0.19,1.04,9649,10825,,,,2,,,
0.04,-0.19,1.06,9694,10896,,,,2,,,
0.08,-0.19,1.06,9757,11020,,,,2,,,
0.05,-0.19,1.05,9793,10857,,,,2,,,
0.09,-0.17,1.05,9682,10887,,,,2,,,
0.08,-0.17,1.02,9820,11025,,,,2,,,
0.09,-0.21,1.02,9693,10921,,,,2,,,
0.06,-0.2,1.02,9722,10905,,,,2,,,
0.08,-0.2,1.01,9551,10781,,,,2,,,
0.08,-0.19,1.05,9681,10907,,,,2,,,
0.05,-0.2,1.05,9674,10905,,,,2,,,
0.08,-0.17,1.09,9608,10824,,,,2,,,
0.06,-0.19,1.06,9686,10884,,,,2,,,
0.04,-0.19,1.04,9685,10916,,,,2,,,
0.05,-0.19,1.12,9815,10948,,,,2,,,
0.03,-0.17,1.04,9620,10851,,,,2,,,
0.08,-0.17,1.08,9681,10890,,,,2,,,
0.06,-0.19,1.04,9714,10911,,,,2,,,
0.06,-0.19,1.02,9865,11040,,,,2,,,
0.08,-0.19,1.01,9730,10856,,,,2,,,
0.09,-0.21,1.02,9697,10880,,,,2,,,
0.04,-0.19,1.02,9776,11009,,,,2,,,
0.01,-0.19,1,9784,10933,,,,2,,,
0.05,-0.21,1.02,9710,10922,,,,2,,,
0.01,-0.2,1.05,9621,10866,,,,2,,,
0.04,-0.2,1.06,9713,10925,,,,2,,,
0.05,-0.19,1.04,9701,10982,,,,2,,,
0.08,-0.19,1.04,9804,10949,,,,2,,,
0.06,-0.22,0.99,9576,10832,,,,2,,,
0.08,-0.2,1.1,9698,10920,,,,2,,,
0.04,-0.2,1.05,9674,10921,,,,2,,,
0.01,-0.2,1.05,9788,10980,,,,2,,,
0.06,-0.2,1.04,9668,10878,,,,2,,,
0.06,-0.2,1.06,9664,10723,,,,2,,,
0.1,-0.2,1.04,9550,10848,,,,2,,,
0.06,-0.2,1.06,9664,10872,,,,2,,,
0.08,-0.2,1.05,9821,10964,,,,2,,,
0.08,-0.2,1.05,9678,10894,,,,2,,,
0.06,-0.21,1.06,9690,10864,,,,2,,,
0.04,-0.2,1.06,9587,10816,,,,2,,,
0.04,-0.21,1.06,9705,10854,,,,2,,,
0.05,-0.2,1.06,9640,10813,,,,2,,,
0.05,-0.2,1.05,9658,10801,,,,2,,,
0.05,-0.2,1.01,9748,10917,,,,2,,,
0.04,-0.2,1.05,9722,10846,,,,2,,,
0.05,-0.2,1.04,9661,10772,,,,2,,,
0.05,-0.2,1.06,9647,10808,,,,2,,,
0,-0.2,1.05,9647,10802,,,,2,,,
0.03,-0.2,1,9830,10982,,,,2,,,
0.03,-0.2,1.05,9642,10874,,,,2,,,
0.04,-0.2,1.06,9680,10890,,,,2,,,
0.05,-0.2,1.02,9623,10859,,,,2,,,
0.05,-0.2,1.11,9473,10733,,,,2,,,
0.05,-0.2,1.06,9623,10814,,,,2,,,
0.05,-0.21,1.06,9775,10888,,,,2,,,
0.05,-0.19,1.05,9707,10783,,,,2,,,
0.08,-0.19,1.04,9650,10790,,,,2,,,
0.06,-0.2,1.06,9694,10728,,,,2,,,
0.06,-0.2,1.06,9625,10758,,,,2,,,
0.05,-0.19,1.05,9721,10781,,,,2,,,
0.05,-0.2,1.06,9669,10792,,,,2,,,
0.03,-0.2,1.05,9666,10926,,,,2,,,
0.01,-0.19,1.1,9733,10865,,,,2,,,
0,-0.19,1.04,9623,10812,,,,2,,,
0.05,-0.2,1.02,9480,10647,,,,2,,,
0.04,-0.2,1.06,9623,10816,,,,2,,,
0.05,-0.19,1,9663,10826,,,,2,,,
0.06,-0.2,1.04,9741,10905,,,,2,,,
0.05,-0.22,1.06,9752,10765,,,,2,,,
0.05,-0.22,1.05,9655,10818,,,,2,,,
0.04,-0.2,1.04,9574,10842,,,,2,,,
0.05,-0.2,1.04,9684,10825,,,,2,,,
0.06,-0.19,1.06,9516,10711,,,,2,,,
0.05,-0.17,1.05,9637,10865,,,,2,,,
0.09,-0.2,1.08,9794,10928,,,,2,,,
0.08,-0.2,1.04,9691,10857,,,,2,,,
0.04,-0.22,1.02,9561,10721,,,,2,,,
0.03,-0.21,1.06,9613,10850,,,,2,,,
0.04,-0.19,1.04,9694,10859,,,,2,,,
0.08,-0.21,1.05,9653,10826,,,,2,,,
0.08,-0.21,1.05,9830,10786,,,,2,,,
0.04,-0.2,1.04,9577,10650,,,,2,,,
0.04,-0.21,1.08,9574,10727,,,,2,,,
0.05,-0.2,1.04,9652,10764,,,,2,,,
0.06,-0.19,1.04,9619,10783,,,,2,,,
0.08,-0.2,1.09,9668,10784,,,,2,,,
0.06,-0.21,1.06,9608,10790,,,,2,,,
0.03,-0.2,1.04,9653,10815,,,,2,,,
0.04,-0.2,1.05,9742,10842,,,,2,,,
0.05,-0.2,1.08,9663,10857,,,,2,,,
0.04,-0.2,1.08,9859,10888,,,,2,,,
0.05,-0.2,1.01,9682,10904,,,,2,,,
0.05,-0.2,1.02,9689,10891,,,,2,,,
0.03,-0.2,1.05,9824,10707,,,,2,,,
0.05,-0.21,1.04,9575,10850,,,,2,,,
0.04,-0.21,1.08,9667,10866,,,,2,,,
0.05,-0.2,1.05,9687,10981,,,,2,,,
0.04,-0.21,1.04,9781,10938,,,,2,,,
0.08,-0.2,1.08,9737,10848,,,,2,,,
0.04,-0.21,1.04,9587,10866,,,,2,,,
0.05,-0.19,1.08,9687,10890,,,,2,,,
0.09,-0.19,1.04,9822,10982,,,,2,,,
0.08,-0.22,1.04,9706,10881,,,,2,,,
0.06,-0.21,1.05,9667,10781,,,,2,,,
0.03,-0.2,1.06,9588,10847,,,,2,,,
0.03,-0.2,1.06,9676,10840,,,,2,,,
0.08,-0.19,1.08,9697,11003,,,,2,,,
0.06,-0.19,1.06,9757,10785,,,,2,,,
0.04,-0.19,1.06,9642,10871,,,,2,,,
0.04,-0.19,1.04,9686,10902,,,,2,,,
0.05,-0.2,1.02,9808,10971,,,,2,,,
0.01,-0.19,1.02,9662,10892,,,,2,,,
0.06,-0.2,1.05,9544,10787,,,,2,,,
0.06,-0.2,1.08,9671,10892,,,,2,,,
0.09,-0.2,1.02,9700,10885,,,,2,,,
0.04,-0.2,1.06,9794,10992,,,,2,,,
0.06,-0.2,1.09,9724,10950,,,,2,,,
0.04,-0.21,1.1,9722,10913,,,,2,,,
0.08,-0.19,1.14,9614,10831,,,,2,,,
0.03,-0.19,1.08,9701,10899,,,,2,,,
0.05,-0.2,1.05,9695,10888,,,,2,,,
0.06,-0.2,1.06,9849,10985,,,,2,,,
0.05,-0.2,1.01,9700,10835,,,,2,,,
0.09,-0.19,1.06,9664,10804,,,,2,,,
0.09,-0.2,1.04,9604,10899,,,,2,,,
0.08,-0.2,1.02,9800,10960,,,,2,,,
0.08,-0.17,1.08,9729,10854,,,,2,,,
0.08,-0.19,1.04,9554,10749,,,,2,,,
0.04,-0.19,1.06,9656,10846,,,,2,,,
0.01,-0.19,1.08,9681,10807,,,,2,,,
0.03,-0.19,1.02,9708,10916,,,,2,,,
0.04,-0.19,1.02,9728,10799,,,,2,,,
0.01,-0.21,1.05,9632,10733,,,,2,,,
0.01,-0.17,1.09,9520,10677,,,,2,,,
-0.01,-0.19,1.06,9662,10764,,,,2,,,
0.03,-0.19,1.01,9641,10793,,,,2,,,
0.06,-0.2,1.02,9793,10924,,,,2,,,
0.08,-0.2,1.01,9727,10833,,,,2,,,
0.06,-0.2,1.02,9584,10788,,,,2,,,
0.05,-0.2,1.01,9688,10892,,,,2,,,
0.03,-0.2,1.02,9883,10996,,,,2,,,
0.01,-0.19,1.06,9677,10912,,,,2,,,
0.06,-0.19,1.02,9746,10778,,,,2,,,
