time(second),IR,RED
265.6,8360,10012
265.62,8401,9979
265.64,8394,10040
265.66,8435,10123
265.68,8456,10086
265.7,8422,10136
265.72,8358,10176
265.74,8416,10083
265.76,8448,10036
265.78,8411,10135
265.8,8407,10088
265.82,8452,10139
265.84,8380,10128
265.86,8467,10126
265.88,8450,10167
265.9,8413,10171
265.92,8423,10090
265.94,8434,10137
265.96,8448,10167
265.98,8470,10211
266,8411,10140
266.02,8430,10131
266.04,8452,10115
266.06,8393,10110
266.08,8389,10115
266.1,8449,10120
266.12,8413,10111
266.14,8414,10108
266.16,8458,10045
266.18,8426,10110
266.2,8423,10085
266.22,8457,10120
266.24,8395,10166
266.26,8418,10074
266.28,8453,10132
266.3,8397,10066
266.32,8352,10005
266.34,8401,9905
266.36,8336,9885
266.38,8330,9868
266.4,8368,9968
266.42,8361,9949
266.44,8377,10023
266.46,8357,10045
266.48,8378,10033
266.5,8453,10057
266.52,8420,10169
266.54,8414,10101
266.56,8447,10148
266.58,8456,10125
266.6,8439,10101
266.62,8437,10221
266.64,8412,10195
266.66,8412,10113
266.68,8383,10070
266.7,8378,10071
266.72,8403,10089
266.74,8393,10078
266.76,8388,10145
266.78,8421,10134
266.8,8501,10186
266.82,8417,10146
266.84,8458,10142
266.86,8392,10200
266.88,8422,10195
266.9,8433,10274
266.92,8438,10184
266.94,8477,10208
266.96,8417,10242
266.98,8420,10149
267,8470,10131
267.02,8363,10056
267.04,8402,10058
267.06,8438210,9418
267.08,8223,9496
267.1,8170,9575
267.12,8191,9593
267.14,8183,9533
267.16,8143,9354
267.18,8195,9368
267.2,8192,9531
267.22,8157,9476
267.24,8183,9505
267.26,8259,9617
267.28,8224,9517
267.3,8252,9526
267.32,8248,9525
267.34,8218,9632
267.36,8234,9595
267.38,8267,9633
267.4,8251,9643
267.42,8191,9596
267.44,8266,9565
267.46,8246,9533
267.48,8146,9487
267.5,8245,9541
267.52,8226,9573
267.54,8224,9621
267.56,8315,9616
267.58,8229,9555
267.6,8262,9582
267.62,8246,9612
267.64,8228,9568
267.66,8175,9511
267.68,8278,9625
267.7,8228,9594
267.72,8232,9578
267.74,8247,9667
267.76,8256,9586
267.78,8256,9637
267.8,8224,9583
267.82,8277,9588
267.84,8315,9699
267.86,8300,9751
267.88,8276,9680
267.9,8351,9740
267.92,8287,9734
267.94,8293,9724
267.96,8301,9770
267.98,8355,9803
268,8320,9816
268.02,8292,9738
268.04,8341,9829
268.06,8282,9748
268.08,8326,9702
268.1,8273,9677
268.12,8217,9577
268.14,8297,9588
268.16,8242,9626
268.18,8232,9648
268.2,8330,9716
268.22,8256,9734
268.24,8295,9777
268.26,8343,9779
268.28,8365,9859
268.3,8309,9831
268.32,8335,9834
268.34,8326,9930
268.36,8384,9846
268.38,8337,9823
268.4,8363,9782
268.42,8339,9779
268.44,8273,9811
268.46,8304,9788
268.48,8344,9806
268.5,8265,9738
268.52,8338,9771
268.54,8290,9789
268.56,8345,9794
268.58,8391,9910
268.6,8310,9852
268.62,8312,9858
268.64,8372,9865
268.66,8329,9897
268.68,8332,9875
268.7,8298,9829
268.72,8353,9808
268.74,8336,9740
268.76,8345,9790
268.78,8317,9794
268.8,8368,9807
268.82,8315,9852
268.84,8321,9806
268.86,8335,9788
268.88,8371,9874
268.9,8363,9908
268.92,8327,9861
268.94,8428,9978
268.96,8382,9903
268.98,8402,9936
269,8356,9914
269.02,8395,9897
269.04,8354,9844
269.06,8210,9418
269.08,8223,9496
269.1,8170,9575
269.12,8191,9593
269.14,8183,9533
269.16,8143,9354
269.18,8195,9368
269.2,8192,9531
269.22,8157,9476
269.24,8183,9505
269.26,8259,9617
269.28,8224,9517
269.3,8252,9526
269.32,8248,9525
269.34,8218,9632
269.36,8234,9595
269.38,8267,9633
269.4,8251,9643
269.42,8191,9596
269.44,8266,9565
269.46,8246,9533
269.48,8146,9487
269.5,8245,9541
269.52,8226,9573
269.54,8224,9621
269.56,8315,9616
269.58,8229,9555
269.6,8262,9582
269.62,8246,9612
269.64,8228,9568
269.66,8175,9511
269.68,8278,9625
269.7,8228,9594
269.72,8232,9578
269.74,8247,9667
269.76,8256,9586
269.78,8256,9637
269.8,8224,9583
269.82,8277,9588
269.84,8315,9699
269.86,8300,9751
269.88,8276,9680
269.9,8351,9740
269.92,8287,9734
269.94,8293,9724
269.96,8301,9770
269.98,8355,9803
270,8320,9816
270.02,8292,9738
270.04,8341,9829
270.06,8282,9748
270.08,8326,9702
270.1,8273,9677
270.12,8217,9577
270.14,8297,9588
270.16,8242,9626
270.18,8232,9648
270.2,8330,9716
270.22,8256,9734
270.24,8295,9777
270.26,8343,9779
270.28,8365,9859
270.3,8309,9831
270.32,8335,9834
270.34,8326,9930
270.36,8384,9846
270.38,8337,9823
270.4,8363,9782
270.42,8339,9779
270.44,8273,9811
270.46,8304,9788
270.48,8344,9806
270.5,8265,9738
270.52,8338,9771
270.54,8290,9789
270.56,8345,9794
270.58,8391,9910
270.6,8310,9852
270.62,8312,9858
270.64,8372,9865
270.66,8329,9897
270.68,8332,9875
270.7,8298,9829
270.72,8353,9808
270.74,8336,9740
270.76,8345,9790
270.78,8317,9794
270.8,8368,9807
270.82,8315,9852
270.84,8321,9806
270.86,8335,9788
270.88,8371,9874
270.9,8363,9908
270.92,8327,9861
270.94,8428,9978
270.96,8382,9903
270.98,8402,9936
271,8356,9914
271.02,8395,9897
271.04,8354,9844
271.06,8318,9707
271.08,8346,9762
271.1,8320,9720
271.12,8327,9683
271.14,8265,9681
271.16,8300,9653
271.18,8333,9736
271.2,8268,9666
271.22,8312,9642
271.24,8242,9615
271.26,8242,9622
271.28,8255,9587
271.3,8284,9641
271.32,8286,9632
271.34,8323,9597
271.36,8230,9645
271.38,8307,9735
271.4,8282,9748
271.42,8288,9794
271.44,8315,9743
271.46,8343,9773
271.48,8275,9788
271.5,8352,9878
271.52,8324,9836
271.54,8338,9877
271.56,8337,9898
271.58,8342,9883
271.6,8372,9909
271.62,8394,9913
271.64,8349,9775
271.66,8321,9801
271.68,8298,9736
271.7,8331,9721
271.72,8345,9770
271.74,8357,9868
271.76,8324,9895
271.78,8331,9857
271.8,8314,9845
271.82,8365,9935
271.84,8402,9888
271.86,8373,9907
271.88,8386,9939
271.9,8394,9882
271.92,8305,9867
271.94,8364,9863
271.96,8392,9868
271.98,8289,9846
272,8379,9930
272.02,8328,9923
272.04,8359,10029
272.06,8371,9956
272.08,8412,9996
272.1,8442,10028
272.12,8357,10041
272.14,8410,10046
272.16,8463,10064
272.18,8426,10164
272.2,8428,10139
272.22,8391,10111
272.24,8449,10209
272.26,8428,10099
272.28,8440,10091
272.3,8470,10087
272.32,8386,10153
272.34,8482,10106
272.36,8460,10134
272.38,8416,10125
272.4,8473,10133
272.42,8410,10166
272.44,8427,10125
272.46,8473,10114
272.48,8396,10142
272.5,8416,10111
272.52,8455,10113
272.54,8419,10192
272.56,8448,10087
272.58,8416,10116
272.6,8428,10043
272.62,8464,10080
272.64,8408,10049
272.66,8403,9995
272.68,8419,10073
272.7,8348,10055
272.72,8419,10114
272.74,8412,10076
272.76,8455,10051
272.78,8431,10079
272.8,8424,10127
272.82,8415,10127
272.84,8430,10038
272.86,8467,10071
272.88,8427,10092
272.9,8362,10038
272.92,8419,10068
272.94,8394,10027
272.96,8415,10022
272.98,8400,10120
273,8414,10059
273.02,8475,10071
273.04,8365,9969
273.06,8210,9418
273.08,8223,9496
273.1,8170,9575
273.12,8191,9593
273.14,8183,9533
273.16,8143,9354
273.18,8195,9368
273.2,8192,9531
273.22,8157,9476
273.24,8183,9505
273.26,8259,9617
273.28,8224,9517
273.3,8252,9526
273.32,8248,9525
273.34,8218,9632
273.36,8234,9595
273.38,8267,9633
273.4,8251,9643
273.42,8191,9596
273.44,8266,9565
273.46,8246,9533
273.48,8146,9487
273.5,8245,9541
273.52,8226,9573
273.54,8224,9621
273.56,8315,9616
273.58,8229,9555
273.6,8262,9582
273.62,8246,9612
273.64,8228,9568
273.66,8175,9511
273.68,8278,9625
273.7,8228,9594
273.72,8232,9578
273.74,8247,9667
273.76,8256,9586
273.78,8256,9637
273.8,8224,9583
273.82,8277,9588
273.84,8315,9699
273.86,8300,9751
273.88,8276,9680
273.9,8351,9740
273.92,8287,9734
273.94,8293,9724
273.96,8301,9770
273.98,8355,9803
274,8320,9816
274.02,8292,9738
274.04,8341,9829
274.06,8282,9748
274.08,8326,9702
274.1,8273,9677
274.12,8217,9577
274.14,8297,9588
274.16,8242,9626
274.18,8232,9648
274.2,8330,9716
274.22,8256,9734
274.24,8295,9777
274.26,8343,9779
274.28,8365,9859
274.3,8309,9831
274.32,8335,9834
274.34,8326,9930
274.36,8384,9846
274.38,8337,9823
274.4,8363,9782
274.42,8339,9779
274.44,8273,9811
274.46,8304,9788
274.48,8344,9806
274.5,8265,9738
274.52,8338,9771
274.54,8290,9789
274.56,8345,9794
274.58,8391,9910
274.6,8310,9852
274.62,8312,9858
274.64,8372,9865
274.66,8329,9897
274.68,8332,9875
274.7,8298,9829
274.72,8353,9808
274.74,8336,9740
274.76,8345,9790
274.78,8317,9794
274.8,8368,9807
274.82,8315,9852
274.84,8321,9806
274.86,8335,9788
274.88,8371,9874
274.9,8363,9908
274.92,8327,9861
274.94,8428,9978
274.96,8382,9903
274.98,8402,9936
275,8356,9914
275.02,8395,9897
275.04,8354,9844
275.06,8318,9707
275.08,8346,9762
275.1,8320,9720
275.12,8327,9683
275.14,8265,9681
275.16,8300,9653
275.18,8333,9736
275.2,8268,9666
275.22,8312,9642
275.24,8242,9615
275.26,8242,9622
275.28,8255,9587
275.3,8284,9641
275.32,8286,9632
275.34,8323,9597
275.36,8230,9645
275.38,8307,9735
275.4,8282,9748
275.42,8288,9794
275.44,8315,9743
275.46,8343,9773
275.48,8275,9788
275.5,8352,9878
275.52,8324,9836
275.54,8338,9877
275.56,8337,9898
275.58,8342,9883
275.6,8372,9909
275.62,8394,9913
275.64,8349,9775
275.66,8321,9801
275.68,8298,9736
275.7,8331,9721
275.72,8345,9770
275.74,8357,9868
275.76,8324,9895
275.78,8331,9857
275.8,8314,9845
275.82,8365,9935
275.84,8402,9888
275.86,8373,9907
275.88,8386,9939
275.9,8394,9882
275.92,8305,9867
275.94,8364,9863
275.96,8392,9868
275.98,8289,9846
276,8379,9930
276.02,8328,9923
276.04,8359,10029
276.06,8371,9956
276.08,8412,9996
276.1,8442,10028
276.12,8357,10041
276.14,8410,10046
276.16,8463,10064
276.18,8426,10164
276.2,8428,10139
276.22,8391,10111
276.24,8449,10209
276.26,8428,10099
276.28,8440,10091
276.3,8470,10087
276.32,8386,10153
276.34,8482,10106
276.36,8460,10134
276.38,8416,10125
276.4,8473,10133
276.42,8410,10166
276.44,8427,10125
276.46,8473,10114
276.48,8396,10142
276.5,8416,10111
276.52,8455,10113
276.54,8419,10192
276.56,8448,10087
276.58,8416,10116
276.6,8428,10043
276.62,8464,10080
276.64,8408,10049
276.66,8403,9995
276.68,8419,10073
276.7,8348,10055
276.72,8419,10114
276.74,8412,10076
276.76,8455,10051
276.78,8431,10079
276.8,8424,10127
276.82,8415,10127
276.84,8430,10038
276.86,8467,10071
276.88,8427,10092
276.9,8362,10038
276.92,8419,10068
276.94,8394,10027
276.96,8415,10022
276.98,8400,10120
277,8414,10059
277.02,8475,10071
277.04,8365,9969
277.06,8385,10102
277.08,8353,10008
277.1,8421,10140
277.12,8404,10060
277.14,8468,10065
277.16,8458,10112
277.18,8463,10073
277.2,8402,10064
277.22,8422,10172
277.24,8429,10195
277.26,8429,10112
277.28,8486,10124
277.3,8375,10002
277.32,8457,10050
277.34,8403,9987
277.36,8421,9989
277.38,8403,10028
277.4,8374,9998
277.42,8397,9962
277.44,8448,10044
277.46,8382,9968
277.48,8339,9853
277.5,8357,9855
277.52,8318,9806
277.54,8306,9846
277.56,8313,9768
277.58,8370,9863
277.6,8367,9927
277.62,8303,9879
277.64,8431,10016
277.66,8431,9998
277.68,8406,10035
277.7,8412,10130
277.72,8424,10054
277.74,8466,10059
277.76,8407,10128
277.78,8456,10109
277.8,8447,10119
277.82,8413,10081
277.84,8473,10155
277.86,8411,10194
277.88,8481,10221
277.9,8514,10248
277.92,8403,10117
277.94,8503,10151
277.96,8464,10110
277.98,8477,10100
278,8446,10115
278.02,8386,10057
278.04,8470,10043
278.06,8387,10052
278.08,8440,10028
278.1,8374,9933
278.12,8414,9963
278.14,8354,9947
278.16,8378,9924
278.18,8427,9975
278.2,8371,9924
278.22,8278,9746
278.24,8321,9478
278.26,8132,9204
278.28,7964,8857
278.3,7916,8708
278.32,7826,8551
278.34,7882,8542
278.36,7807,8503
278.38,7765,8450
278.4,7822,8530
278.42,7772,8407
278.44,7820,8478
278.46,7831,8467
278.48,7772,8431
278.5,7859,8461
278.52,7793,8475
278.54,7829,8436
278.56,7849,8581
278.58,7853,8611
278.6,7944,8652
278.62,7874,8730
278.64,7952,8772
278.66,7910,8832
278.68,8005,8834
278.7,7948,88210
278.72,8223,9496
278.74,8170,9575
278.76,8191,9593
278.78,8183,9533
278.8,8143,9354
278.82,8195,9368
278.84,8192,9531
278.86,8157,9476
278.88,8183,9505
278.9,8259,9617
278.92,8224,9517
278.94,8252,9526
278.96,8248,9525
278.98,8218,9632
279,8234,9595
279.02,8267,9633
279.04,8251,9643
279.06,8191,9596
279.08,8266,9565
279.1,8246,9533
279.12,8146,9487
279.14,8245,9541
279.16,8226,9573
279.18,8224,9621
279.2,8315,9616
279.22,8229,9555
279.24,8262,9582
279.26,8246,9612
279.28,8228,9568
279.3,8175,9511
279.32,8278,9625
279.34,8228,9594
279.36,8232,9578
279.38,8247,9667
279.4,8256,9586
279.42,8256,9637
279.44,8224,9583
279.46,8277,9588
279.48,8315,9699
279.5,8300,9751
279.52,8276,9680
279.54,8351,9740
279.56,8287,9734
279.58,8293,9724
279.6,8301,9770
279.62,8355,9803
279.64,8320,9816
279.66,8292,9738
279.68,8341,9829
279.7,8282,9748
279.72,8326,9702
279.74,8273,9677
279.76,8217,9577
279.78,8297,9588
279.8,8242,9626
279.82,8232,9648
279.84,8330,9716
279.86,8256,9734
279.88,8295,9777
279.9,8343,9779
279.92,8365,9859
279.94,8309,9831
279.96,8335,9834
279.98,8326,9930
280,8384,9846
280.02,8337,9823
280.04,8363,9782
280.06,8339,9779
280.08,8273,9811
280.1,8304,9788
280.12,8344,9806
280.14,8265,9738
280.16,8338,9771
280.18,8290,9789
280.2,8345,9794
280.22,8391,9910
280.24,8310,9852
280.26,8312,9858
280.28,8372,9865
280.3,8329,9897
280.32,8332,9875
280.34,8298,9829
280.36,8353,9808
280.38,8336,9740
280.4,8345,9790
280.42,8317,9794
280.44,8368,9807
280.46,8315,9852
280.48,8321,9806
280.5,8335,9788
280.52,8371,9874
280.54,8363,9908
280.56,8327,9861
280.58,8428,9978
280.6,8382,9903
280.62,8402,9936
280.64,8356,9914
280.66,8395,9897
280.68,8354,9844
280.7,8318,9707
280.72,8346,9762
280.74,8320,9720
280.76,8327,9683
280.78,8265,9681
280.8,8300,9653
280.82,8333,9736
280.84,8268,9666
280.86,8312,9642
280.88,8242,9615
280.9,8242,9622
280.92,8255,9587
280.94,8284,9641
280.96,8286,9632
280.98,8323,9597
281,8230,9645
281.02,8307,9735
281.04,8282,9748
281.06,8288,9794
281.08,8315,9743
281.1,8343,9773
281.12,8275,9788
281.14,8352,9878
281.16,8324,9836
281.18,8338,9877
281.2,8337,9898
281.22,8342,9883
281.24,8372,9909
281.26,8394,9913
281.28,8349,9775
281.3,8321,9801
281.32,8298,9736
281.34,8331,9721
281.36,8345,9770
281.38,8357,9868
281.4,8324,9895
281.42,8331,9857
281.44,8314,9845
281.46,8365,9935
281.48,8402,9888
281.5,8373,9907
281.52,8386,9939
281.54,8394,9882
281.56,8305,9867
281.58,8364,9863
281.6,8392,9868
281.62,8289,9846
281.64,8379,9930
281.66,8328,9923
281.68,8359,10029
281.7,8371,9956
281.72,8412,9996
281.74,8442,10028
281.76,8357,10041
281.78,8410,10046
281.8,8463,10064
281.82,8426,10164
281.84,8428,10139
281.86,8391,10111
281.88,8449,10209
281.9,8428,10099
281.92,8440,10091
281.94,8470,10087
281.96,8386,10153
281.98,8482,10106
282,8460,10134
282.02,8416,10125
282.04,8473,10133
282.06,8410,10166
282.08,8427,10125
282.1,8473,10114
282.12,8396,10142
282.14,8416,10111
282.16,8455,10113
282.18,8419,10192
282.2,8448,10087
282.22,8416,10116
282.24,8428,10043
282.26,8464,10080
282.28,8408,10049
282.3,8403,9995
282.32,8419,10073
282.34,8348,10055
282.36,8419,10114
282.38,8412,10076
282.4,8455,10051
282.42,8431,10079
282.44,8424,10127
282.46,8415,10127
282.48,8430,10038
282.5,8467,10071
282.52,8427,10092
282.54,8362,10038
282.56,8419,10068
282.58,8394,10027
282.6,8415,10022
282.62,8400,10120
282.64,8414,10059
282.66,8475,10071
282.68,8365,9969
282.7,8385,10102
282.72,8353,10008
282.74,8421,10140
282.76,8404,10060
282.78,8468,10065
282.8,8458,10112
282.82,8463,10073
282.84,8402,10064
282.86,8422,10172
282.88,8429,10195
282.9,8429,10112
282.92,8486,10124
282.94,8375,10002
282.96,8457,10050
282.98,8403,9987
283,8421,9989
283.02,8403,10028
283.04,8374,9998
283.06,8397,9962
283.08,8448,10044
283.1,8382,9968
283.12,8339,9853
283.14,8357,9855
283.16,8318,9806
283.18,8306,9846
283.2,8313,9768
283.22,8370,9863
283.24,8367,9927
283.26,8303,9879
283.28,8431,10016
283.3,8431,9998
283.32,8406,10035
283.34,8412,10130
283.36,8424,10054
283.38,8466,10059
283.4,8407,10128
283.42,8456,10109
283.44,8447,10119
283.46,8413,10081
283.48,8473,10155
283.5,8411,10194
283.52,8481,10221
283.54,8514,10248
283.56,8403,10117
283.58,8503,10151
283.6,8464,10110
283.62,8477,10100
283.64,8446,10115
283.66,8386,10057
283.68,8470,10043
283.7,8387,10052
283.72,8440,10028
283.74,8374,9933
283.76,8414,9963
283.78,8354,9947
283.8,8378,9924
283.82,8427,9975
283.84,8371,9924
283.86,8278,9746
283.88,8321,9478
283.9,8132,9204
283.92,7964,8857
283.94,7916,8708
283.96,7826,8551
283.98,7882,8542
284,7807,8503
284.02,7765,8450
284.04,7822,8530
284.06,7772,8407
284.08,7820,8478
284.1,7831,8467
284.12,7772,8431
284.14,7859,8461
284.16,7793,8475
284.18,7829,8436
284.2,7849,8581
284.22,7853,8611
284.24,7944,8652
284.26,7874,8730
284.28,7952,8772
284.3,7910,8832
284.32,8005,8834
284.34,7948,88210
284.36,8223,9496
284.38,8170,9575
284.4,8191,9593
284.42,8183,9533
284.44,8143,9354
284.46,8195,9368
284.48,8192,9531
284.5,8157,9476
284.52,8183,9505
284.54,8259,9617
284.56,8224,9517
284.58,8252,9526
284.6,8248,9525
284.62,8218,9632
284.64,8234,9595
284.66,8267,9633
284.68,8251,9643
284.7,8191,9596
284.72,8266,9565
284.74,8246,9533
284.76,8146,9487
284.78,8245,9541
284.8,8226,9573
284.82,8224,9621
284.84,8315,9616
284.86,8229,9555
284.88,8262,9582
284.9,8246,9612
284.92,8228,9568
284.94,8175,9511
284.96,8278,9625
284.98,8228,9594
285,8232,9578
285.02,8247,9667
285.04,8256,9586
285.06,8256,9637
285.08,8224,9583
285.1,8277,9588
285.12,8315,9699
285.14,8300,9751
285.16,8276,9680
285.18,8351,9740
285.2,8287,9734
285.22,8293,9724
285.24,8301,9770
285.26,8355,9803
285.28,8320,9816
285.3,8292,9738
285.32,8341,9829
285.34,8282,9748
285.36,8326,9702
285.38,8273,9677
285.4,8217,9577
285.42,8297,9588
285.44,8242,9626
285.46,8232,9648
285.48,8330,9716
285.5,8256,9734
285.52,8295,9777
285.54,8343,9779
285.56,8365,9859
285.58,8309,9831
285.6,8335,9834
285.62,8326,9930
285.64,8384,9846
285.66,8337,9823
285.68,8363,9782
285.7,8339,9779
285.72,8273,9811
285.74,8304,9788
285.76,8344,9806
285.78,8265,9738
285.8,8338,9771
285.82,8290,9789
285.84,8345,9794
285.86,8391,9910
285.88,8310,9852
285.9,8312,9858
285.92,8372,9865
285.94,8329,9897
285.96,8332,9875
285.98,8298,9829
286,8353,9808
286.02,8336,9740
286.04,8345,9790
286.06,8317,9794
286.08,8368,9807
286.1,8315,9852
286.12,8321,9806
286.14,8335,9788
286.16,8371,9874
286.18,8363,9908
286.2,8327,9861
286.22,8428,9978
286.24,8382,9903
286.26,8402,9936
286.28,8356,9914
286.3,8395,9897
286.32,8354,9844
286.34,8318,9707
286.36,8346,9762
286.38,8320,9720
286.4,8327,9683
286.42,8265,9681
286.44,8300,9653
286.46,8333,9736
286.48,8268,9666
286.5,8312,9642
286.52,8242,9615
286.54,8242,9622
286.56,8255,9587
286.58,8284,9641
286.6,8286,9632
286.62,8323,9597
286.64,8230,9645
286.66,8307,9735
286.68,8282,9748
286.7,8288,9794
286.72,8315,9743
286.74,8343,9773
286.76,8275,9788
286.78,8352,9878
286.8,8324,9836
286.82,8338,9877
286.84,8337,9898
286.86,8342,9883
286.88,8372,9909
286.9,8394,9913
286.92,8349,9775
286.94,8321,9801
286.96,8298,9736
286.98,8331,9721
287,8345,9770
287.02,8357,9868
287.04,8324,9895
287.06,8331,9857
287.08,8314,9845
287.1,8365,9935
287.12,8402,9888
287.14,8373,9907
287.16,8386,9939
287.18,8394,9882
287.2,8305,9867
287.22,8364,9863
287.24,8392,9868
287.26,8289,9846
287.28,8379,9930
287.3,8328,9923
287.32,8359,10029
287.34,8371,9956
287.36,8412,9996
287.38,8442,10028
287.4,8357,10041
287.42,8410,10046
287.44,8463,10064
287.46,8426,10164
287.48,8428,10139
287.5,8391,10111
287.52,8449,10209
287.54,8428,10099
287.56,8440,10091
287.58,8470,10087
287.6,8386,10153
287.62,8482,10106
287.64,8460,10134
287.66,8416,10125
287.68,8473,10133
287.7,8410,10166
287.72,8427,10125
287.74,8473,10114
287.76,8396,10142
287.78,8416,10111
287.8,8455,10113
287.82,8419,10192
287.84,8448,10087
287.86,8416,10116
287.88,8428,10043
287.9,8464,10080
287.92,8408,10049
287.94,8403,9995
287.96,8419,10073
287.98,8348,10055
288,8419,10114
288.02,8412,10076
288.04,8455,10051
288.06,8431,10079
288.08,8424,10127
288.1,8415,10127
288.12,8430,10038
288.14,8467,10071
288.16,8427,10092
288.18,8362,10038
288.2,8419,10068
288.22,8394,10027
288.24,8415,10022
288.26,8400,10120
288.28,8414,10059
288.3,8475,10071
288.32,8365,9969
288.34,8385,10102
288.36,8353,10008
288.38,8421,10140
288.4,8404,10060
288.42,8468,10065
288.44,8458,10112
288.46,8463,10073
288.48,8402,10064
288.5,8422,10172
288.52,8429,10195
288.54,8429,10112
288.56,8486,10124
288.58,8375,10002
288.6,8457,10050
288.62,8403,9987
288.64,8421,9989
288.66,8403,10028
288.68,8374,9998
288.7,8397,9962
288.72,8448,10044
288.74,8382,9968
288.76,8339,9853
288.78,8357,9855
288.8,8318,9806
288.82,8306,9846
288.84,8313,9768
288.86,8370,9863
288.88,8367,9927
288.9,8303,9879
288.92,8431,10016
288.94,8431,9998
288.96,8406,10035
288.98,8412,10130
289,8424,10054
289.02,8466,10059
289.04,8407,10128
289.06,8456,10109
289.08,8447,10119
289.1,8413,10081
289.12,8473,10155
289.14,8411,10194
289.16,8481,10221
289.18,8514,10248
289.2,8403,10117
289.22,8503,10151
289.24,8464,10110
289.26,8477,10100
289.28,8446,10115
289.3,8386,10057
289.32,8470,10043
289.34,8387,10052
289.36,8440,10028
289.38,8374,9933
289.4,8414,9963
289.42,8354,9947
289.44,8378,9924
289.46,8427,9975
289.48,8371,9924
289.5,8278,9746
289.52,8321,9478
289.54,8132,9204
289.56,7964,8857
289.58,7916,8708
289.6,7826,8551
289.62,7882,8542
289.64,7807,8503
289.66,7765,8450
289.68,7822,8530
289.7,7772,8407
289.72,7820,8478
289.74,7831,8467
289.76,7772,8431
289.78,7859,8461
289.8,7793,8475
289.82,7829,8436
289.84,7849,8581
289.86,7853,8611
289.88,7944,8652
289.9,7874,8730
289.92,7952,8772
289.94,7910,8832
289.96,8005,8834
289.98,7948,88334
290,8340,9815
290.02,8333,9844
290.04,8347,9799
290.06,8297,9719
290.08,8307,9575
290.1,8265,9433
290.12,8149,9220
290.14,8066,9169
290.16,8178,9293
290.18,8149,9205
290.2,8179,9241
290.22,8117,9211
290.24,8050,9102
290.26,8118,9095
290.28,8087,9223
290.3,8114,9338
290.32,8198,9518
290.34,8255,9670
290.36,8336,9744
290.38,8272,9672
290.4,8340,9669
290.42,8285,9707
290.44,8279,9712
290.46,8353,9741
290.48,8288,9727
290.5,8374,9703
290.52,8285,9693
290.54,8281,9663
290.56,8243,9624
290.58,8270,9641
290.6,8259,9534
290.62,8260,9588
290.64,8304,9578
290.66,8324,9693
290.68,8288,9721
290.7,8302,9697
290.72,8333,9661
290.74,8270,9519
290.76,8268,9410
290.78,8168,9321
290.8,8178,9343
290.82,8158,9248
290.84,8211,9363
290.86,8140,9247
290.88,8193,9242
290.9,8167,9340
290.92,8111,9165
290.94,8126,9091
290.96,8103,9052
290.98,8052,9095
291,8048,9116
291.02,8142,9194
291.04,8104,9251
291.06,8106,9229
291.08,8149,9286
291.1,8169,9392
291.12,8255,9555
291.14,8335,9687
291.16,8284,9748
291.18,8341,9762
291.2,8363,9837
291.22,8400,9810
291.24,8367,9838
291.26,8372,9890
291.28,8337,9819
291.3,8328,9628
291.32,8328,9610
291.34,8286,9763
291.36,8426,9939
291.38,8363,9855
291.4,8357,9694
291.42,8327,9594
291.44,8227,9462
291.46,8281,9550
291.48,8272,9653
291.5,8300,9658
291.52,8287,9728
291.54,8294,9697
291.56,8366,9776
291.58,8396,9869
291.6,8337,9840
291.62,8411,9874
291.64,8345,9839
291.66,8378,9793
291.68,8379,9842
291.7,8319,9693
291.72,8320,9508
291.74,8222,9404
291.76,8138,9414
291.78,8278,9535
291.8,8232,9614
291.82,8307,9683
291.84,8306,9725
291.86,8342,9648
291.88,8342,9638
291.9,8273,9621
291.92,8310,9561
291.94,8232,9502
291.96,8225,9486
291.98,8334,9801
292,8340,9815
292.02,8333,9844
292.04,8347,9799
292.06,8297,9719
292.08,8307,9575
292.1,8265,9433
292.12,8149,9220
292.14,8066,9169
292.16,8178,9293
292.18,8149,9205
292.2,8179,9241
292.22,8117,9211
292.24,8050,9102
292.26,8118,9095
292.28,8087,9223
292.3,8114,9338
292.32,8198,9518
292.34,8255,9670
292.36,8336,9744
292.38,8272,9672
292.4,8340,9669
292.42,8285,9707
292.44,8279,9712
292.46,8353,9741
292.48,8288,9727
292.5,8374,9703
292.52,8285,9693
292.54,8281,9663
292.56,8243,9624
292.58,8270,9641
292.6,8259,9534
292.62,8260,9588
292.64,8304,9578
292.66,8324,9693
292.68,8288,9721
292.7,8302,9697
292.72,8333,9661
292.74,8270,9519
292.76,8268,9410
292.78,8168,9321
292.8,8178,9343
292.82,8158,9248
292.84,8211,9363
292.86,8140,9247
292.88,8193,9242
292.9,8167,9340
292.92,8111,9165
292.94,8126,9091
292.96,8103,9052
292.98,8052,9095
293,8048,9116
293.02,8142,9194
293.04,8104,9251
293.06,8106,9229
293.08,8149,9286
293.1,8169,9392
293.12,8255,9555
293.14,8335,9687
293.16,8284,9748
293.18,8341,9762
293.2,8363,9837
293.22,8400,9810
293.24,8367,9838
293.26,8372,9890
293.28,8337,9819
293.3,8328,9628
293.32,8328,9610
293.34,8286,9763
293.36,8426,9939
293.38,8363,9855
293.4,8357,9694
293.42,8327,9594
293.44,8227,9462
293.46,8281,9550
293.48,8272,9653
293.5,8300,9658
293.52,8287,9728
293.54,8294,9697
293.56,8366,9776
293.58,8396,9869
293.6,8337,9840
293.62,8411,9874
293.64,8345,9839
293.66,8378,9793
