X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
1,0.41,-0.28,9896,11464,,,,4,,,
0.99,0.37,-0.26,9883,11463,,,,4,,,
1,0.37,-0.28,9904,11483,,,,4,,,
0.99,0.36,-0.22,9725,11394,,,,4,,,
1,0.37,-0.21,9896,11519,,,,4,,,
1.01,0.36,-0.3,9906,11532,,,,4,,,
1,0.36,-0.3,10037,11543,,,,4,,,
0.98,0.37,-0.29,9941,11547,,,,4,,,
1,0.35,-0.3,10037,11625,,,,4,,,
1,0.32,-0.31,9929,11560,,,,4,,,
0.96,0.31,-0.26,9933,11472,,,,4,,,
0.98,0.31,-0.25,9783,11536,,,,4,,,
0.99,0.31,-0.24,9986,11622,,,,4,,,
0.98,0.31,-0.28,9934,11442,,,,4,,,
0.91,0.34,-0.31,9908,11542,,,,4,,,
0.95,0.35,-0.22,9928,11538,,,,4,,,
0.95,0.36,-0.26,10002,11572,,,,4,,,
0.95,0.43,-0.34,9923,11491,,,,4,,,
0.94,0.4,-0.36,9801,11445,,,,4,,,
0.91,0.35,-0.35,9876,11503,,,,4,,,
0.89,0.32,-0.3,9907,11667,,,,4,,,
0.91,0.31,-0.2,10004,11617,,,,4,,,
0.95,0.31,-0.29,9873,11508,,,,4,,,
0.96,0.32,-0.36,9896,11527,,,,4,,,
0.99,0.34,-0.32,9946,11472,,,,4,,,
1,0.3,-0.26,9892,11459,,,,4,,,
0.98,0.28,-0.29,9718,11368,,,,4,,,
0.96,0.26,-0.25,9874,11450,,,,4,,,
0.94,0.29,-0.31,9863,11346,,,,4,,,
0.95,0.29,-0.28,9856,11444,,,,4,,,
0.99,0.3,-0.32,9894,11454,,,,4,,,
0.98,0.28,-0.34,9980,11534,,,,4,,,
0.98,0.26,-0.25,9890,11466,,,,4,,,
0.9,0.26,-0.26,9858,11532,,,,4,,,
0.98,0.26,-0.25,9889,11456,,,,4,,,
0.96,0.29,-0.25,9767,11301,,,,4,,,
0.98,0.28,-0.32,9812,11430,,,,4,,,
0.99,0.26,-0.3,9840,11460,,,,4,,,
0.99,0.29,-0.2,9941,11338,,,,4,,,
1.01,0.3,-0.17,9847,11433,,,,4,,,
1.01,0.3,-0.2,9859,11466,,,,4,,,
1,0.29,-0.24,9937,11534,,,,4,,,
1,0.28,-0.28,9801,11430,,,,4,,,
1,0.29,-0.3,9866,11287,,,,4,,,
0.99,0.3,-0.26,9846,11457,,,,4,,,
1.02,0.29,-0.3,9849,11485,,,,4,,,
1.01,0.3,-0.28,9955,11499,,,,4,,,
1.02,0.3,-0.26,9877,11466,,,,4,,,
1.02,0.32,-0.21,9803,11594,,,,4,,,
1.01,0.3,-0.28,9883,11484,,,,4,,,
1.01,0.31,-0.3,9876,11471,,,,4,,,
1.04,0.31,-0.26,9777,11437,,,,4,,,
1.01,0.29,-0.25,9854,11484,,,,4,,,
1.01,0.29,-0.28,9880,11382,,,,4,,,
0.99,0.28,-0.29,9822,11452,,,,4,,,
0.99,0.31,-0.35,9876,11460,,,,4,,,
1.05,0.37,-0.39,9961,11553,,,,4,,,
1.05,0.41,-0.4,9839,11380,,,,4,,,
1.08,0.43,-0.35,9768,11429,,,,4,,,
1.01,0.37,-0.31,9938,11485,,,,4,,,
0.9,0.32,-0.25,9880,11445,,,,4,,,
0.91,0.36,-0.31,9791,11414,,,,4,,,
0.99,0.41,-0.36,9973,11580,,,,4,,,
1,0.41,-0.4,9926,11454,,,,4,,,
1,0.39,-0.4,9933,11591,,,,4,,,
0.93,0.36,-0.39,9954,11521,,,,4,,,
0.9,0.32,-0.35,9894,11491,,,,4,,,
0.93,0.34,-0.24,9773,11403,,,,4,,,
0.91,0.32,-0.25,9836,11488,,,,4,,,
0.9,0.32,-0.32,9879,11507,,,,4,,,
0.89,0.35,-0.37,10008,11609,,,,4,,,
0.86,0.36,-0.31,9893,11485,,,,4,,,
0.98,0.41,-0.26,9914,11373,,,,4,,,
0.99,0.41,-0.29,9791,11449,,,,4,,,
1,0.35,-0.3,9887,11492,,,,4,,,
0.93,0.31,-0.32,10031,11613,,,,4,,,
0.89,0.29,-0.32,9900,11495,,,,4,,,
0.94,0.26,-0.2,9824,11412,,,,4,,,
0.98,0.3,-0.29,9777,11466,,,,4,,,
0.91,0.3,-0.29,9866,11497,,,,4,,,
0.98,0.3,-0.31,9750,11385,,,,4,,,
0.96,0.3,-0.24,9888,11468,,,,4,,,
0.98,0.28,-0.3,9849,11616,,,,4,,,
0.98,0.28,-0.26,9972,11416,,,,4,,,
0.96,0.28,-0.24,9774,11472,,,,4,,,
1,0.25,-0.26,9969,11577,,,,4,,,
1.01,0.29,-0.29,9905,11499,,,,4,,,
1,0.29,-0.35,9857,11469,,,,4,,,
0.99,0.29,-0.32,9876,11463,,,,4,,,
1.05,0.28,-0.29,9983,11424,,,,4,,,
1.1,0.29,-0.3,9829,11448,,,,4,,,
1.08,0.26,-0.31,9880,11463,,,,4,,,
1.04,0.29,-0.26,9880,11470,,,,4,,,
1.05,0.29,-0.22,9829,11297,,,,4,,,
1.08,0.31,-0.29,9751,11405,,,,4,,,
1.06,0.31,-0.32,9838,11417,,,,4,,,
0.99,0.3,-0.35,9952,11525,,,,4,,,
0.95,0.28,-0.35,9865,11444,,,,4,,,
0.91,0.32,-0.36,9853,11353,,,,4,,,
0.96,0.36,-0.36,9737,11372,,,,4,,,
0.95,0.37,-0.34,9942,11492,,,,4,,,
0.96,0.36,-0.28,9892,11479,,,,4,,,
1.01,0.39,-0.25,9872,11508,,,,4,,,
1,0.4,-0.25,9876,11603,,,,4,,,
1,0.35,-0.34,9976,11532,,,,4,,,
0.96,0.32,-0.37,9964,11564,,,,4,,,
0.88,0.26,-0.4,9871,11472,,,,4,,,
0.8,0.25,-0.34,9890,11312,,,,4,,,
0.81,0.25,-0.31,9747,11412,,,,4,,,
0.86,0.26,-0.32,9848,11455,,,,4,,,
0.89,0.29,-0.36,9852,11551,,,,4,,,
0.93,0.31,-0.31,9817,11433,,,,4,,,
1.02,0.31,-0.32,9894,11335,,,,4,,,
1.05,0.31,-0.25,9776,11421,,,,4,,,
1.01,0.3,-0.14,9848,11587,,,,4,,,
1.01,0.3,-0.25,9851,11467,,,,4,,,
1,0.32,-0.3,9943,11568,,,,4,,,
0.94,0.3,-0.3,9941,11480,,,,4,,,
0.99,0.29,-0.31,9849,11418,,,,4,,,
0.98,0.28,-0.28,9828,11461,,,,4,,,
0.96,0.28,-0.26,9846,11472,,,,4,,,
0.95,0.28,-0.26,9961,11508,,,,4,,,
0.99,0.28,-0.28,9865,11481,,,,4,,,
1,0.29,-0.26,9693,11351,,,,4,,,
1.01,0.34,-0.25,9858,11531,,,,4,,,
1.01,0.34,-0.26,9808,11414,,,,4,,,
0.94,0.31,-0.31,9880,11500,,,,4,,,
0.91,0.32,-0.3,9869,11509,,,,4,,,
0.91,0.3,-0.35,10023,11599,,,,4,,,
0.95,0.32,-0.37,9914,11516,,,,4,,,
0.96,0.32,-0.37,9821,11334,,,,4,,,
0.94,0.32,-0.32,9809,11479,,,,4,,,
0.94,0.29,-0.3,9841,11573,,,,4,,,
0.91,0.29,-0.26,9907,11436,,,,4,,,
0.96,0.34,-0.22,9753,11392,,,,4,,,
0.98,0.35,-0.22,9865,11469,,,,4,,,
0.96,0.31,-0.28,9877,11486,,,,4,,,
0.96,0.32,-0.26,9940,11577,,,,4,,,
0.9,0.3,-0.31,9861,11587,,,,4,,,
0.91,0.3,-0.28,9858,11366,,,,4,,,
0.91,0.3,-0.24,9854,11522,,,,4,,,
0.95,0.3,-0.13,9873,11565,,,,4,,,
1,0.3,-0.19,10017,11582,,,,4,,,
0.96,0.31,-0.29,9906,11489,,,,4,,,
1,0.26,-0.31,9807,11352,,,,4,,,
0.98,0.26,-0.19,9821,11480,,,,4,,,
0.93,0.26,-0.25,9868,11497,,,,4,,,
1,0.26,-0.22,9844,11625,,,,4,,,
1,0.3,-0.28,9975,11498,,,,4,,,
0.99,0.29,-0.29,9880,11511,,,,4,,,
1.02,0.29,-0.3,9719,11380,,,,4,,,
1.02,0.3,-0.26,9860,11446,,,,4,,,
1.01,0.29,-0.29,9844,11532,,,,4,,,
1.01,0.29,-0.22,9899,11482,,,,4,,,
1.01,0.31,-0.24,9857,11478,,,,4,,,
1,0.32,-0.26,9943,11467,,,,4,,,
1.01,0.3,-0.28,9842,11441,,,,4,,,
1.02,0.26,-0.28,9773,11290,,,,4,,,
1.02,0.29,-0.32,9808,11444,,,,4,,,
1,0.3,-0.29,9852,11345,,,,4,,,
1.01,0.35,-0.22,9858,11477,,,,4,,,
1.09,0.37,-0.32,9970,11560,,,,4,,,
1.08,0.36,-0.37,9892,11478,,,,4,,,
0.95,0.28,-0.37,9871,11336,,,,4,,,
0.88,0.25,-0.28,9979,11432,,,,4,,,
0.91,0.3,-0.2,9764,11447,,,,4,,,
0.96,0.31,-0.26,9873,11474,,,,4,,,
0.96,0.39,-0.32,9856,11454,,,,4,,,
1,0.44,-0.39,9891,11495,,,,4,,,
1,0.41,-0.36,9823,11446,,,,4,,,
1,0.36,-0.34,9854,11481,,,,4,,,
0.95,0.31,-0.29,9880,11591,,,,4,,,
0.93,0.31,-0.26,9938,11508,,,,4,,,
0.95,0.32,-0.29,9844,11482,,,,4,,,
0.99,0.32,-0.35,9709,11445,,,,4,,,
0.96,0.31,-0.34,9857,11464,,,,4,,,
0.98,0.32,-0.35,9880,11604,,,,4,,,
0.94,0.3,-0.32,9964,11476,,,,4,,,
0.9,0.29,-0.26,9871,11470,,,,4,,,
0.96,0.28,-0.25,9703,11483,,,,4,,,
1,0.3,-0.31,9959,11559,,,,4,,,
0.99,0.32,-0.3,9867,11482,,,,4,,,
0.98,0.32,-0.22,9778,11355,,,,4,,,
0.98,0.34,-0.25,9800,11469,,,,4,,,
0.99,0.34,-0.32,9835,11468,,,,4,,,
1.01,0.34,-0.34,9870,11474,,,,4,,,
1.01,0.35,-0.36,9777,11334,,,,4,,,
1.02,0.32,-0.36,9824,11420,,,,4,,,
1.02,0.31,-0.25,9845,11425,,,,4,,,
1.02,0.31,-0.28,9947,11405,,,,4,,,
1,0.34,-0.24,9824,11444,,,,4,,,
1.04,0.32,-0.22,9856,11247,,,,4,,,
1.04,0.31,-0.26,9735,11402,,,,4,,,
1.01,0.31,-0.26,9836,11559,,,,4,,,
1.01,0.32,-0.3,9914,11415,,,,4,,,
1,0.3,-0.29,9839,11413,,,,4,,,
0.98,0.3,-0.29,9797,11412,,,,4,,,
0.98,0.3,-0.28,9839,11424,,,,4,,,
0.98,0.3,-0.31,9862,11578,,,,4,,,
0.94,0.28,-0.28,9911,11300,,,,4,,,
0.93,0.3,-0.35,9933,11516,,,,4,,,
0.91,0.31,-0.37,9812,11368,,,,4,,,
0.95,0.34,-0.39,9839,11278,,,,4,,,
0.95,0.3,-0.35,9731,11374,,,,4,,,
0.99,0.31,-0.24,9812,11427,,,,4,,,
0.99,0.3,-0.14,9860,11284,,,,4,,,
1,0.32,-0.21,9843,11417,,,,4,,,
1,0.35,-0.21,9966,11538,,,,4,,,
1.04,0.37,-0.29,9825,11488,,,,4,,,
1.04,0.39,-0.29,9832,11347,,,,4,,,
1.01,0.4,-0.29,9749,11430,,,,4,,,
0.93,0.36,-0.31,9848,11448,,,,4,,,
0.88,0.37,-0.3,9822,11469,,,,4,,,
0.93,0.36,-0.29,9915,11513,,,,4,,,
0.95,0.37,-0.25,9849,11408,,,,4,,,
1.02,0.4,-0.22,9729,11446,,,,4,,,
1,0.41,-0.24,9846,11575,,,,4,,,
0.89,0.4,-0.16,9948,11439,,,,4,,,
0.95,0.37,-0.13,9853,11469,,,,4,,,
0.93,0.43,-0.17,9716,11333,,,,4,,,
0.93,0.37,-0.26,9826,11460,,,,4,,,
0.93,0.37,-0.28,9765,11315,,,,4,,,
0.88,0.37,-0.26,9812,11413,,,,4,,,
0.85,0.36,-0.22,9854,11392,,,,4,,,
0.85,0.43,-0.35,9785,11459,,,,4,,,
1.04,0.45,-0.32,9850,11440,,,,4,,,
1.09,0.43,-0.26,9722,11373,,,,4,,,
1.05,0.39,-0.26,9854,11467,,,,4,,,
1.02,0.39,-0.3,9861,11453,,,,4,,,
1.04,0.35,-0.3,10023,11563,,,,4,,,
1.06,0.35,-0.3,9872,11471,,,,4,,,
1.01,0.32,-0.31,9798,11481,,,,4,,,
0.99,0.32,-0.34,9867,11509,,,,4,,,
1,0.32,-0.35,9690,11361,,,,4,,,
0.99,0.32,-0.31,9832,11457,,,,4,,,
0.96,0.3,-0.26,9871,11466,,,,4,,,
0.98,0.31,-0.35,9873,11580,,,,4,,,
0.99,0.31,-0.37,9945,11611,,,,4,,,
0.96,0.31,-0.32,9886,11496,,,,4,,,
0.95,0.32,-0.3,9877,11473,,,,4,,,
0.94,0.31,-0.31,9783,11403,,,,4,,,
0.93,0.3,-0.3,9857,11516,,,,4,,,
0.96,0.29,-0.32,9856,11489,,,,4,,,
0.94,0.31,-0.32,9967,11574,,,,4,,,
0.99,0.3,-0.3,9898,11520,,,,4,,,
0.95,0.3,-0.29,9797,11309,,,,4,,,
0.95,0.31,-0.22,9766,11468,,,,4,,,
1.04,0.34,-0.22,9866,11483,,,,4,,,
1.02,0.32,-0.31,9856,11472,,,,4,,,
0.94,0.26,-0.34,9855,11378,,,,4,,,
0.94,0.25,-0.31,9735,11376,,,,4,,,
0.94,0.26,-0.25,9848,11439,,,,4,,,
0.96,0.29,-0.22,9843,11453,,,,4,,,
0.99,0.31,-0.29,9984,11431,,,,4,,,
1.02,0.31,-0.34,9702,11371,,,,4,,,
0.95,0.29,-0.32,9841,11459,,,,4,,,
0.98,0.29,-0.29,9843,11459,,,,4,,,
0.99,0.28,-0.17,9996,11551,,,,4,,,
1,0.31,-0.19,9849,11409,,,,4,,,
1.01,0.3,-0.26,9864,11462,,,,4,,,
1.04,0.31,-0.35,9866,11466,,,,4,,,
1.05,0.31,-0.36,9861,11465,,,,4,,,
1.01,0.31,-0.3,9726,11356,,,,4,,,
0.94,0.25,-0.3,9806,11451,,,,4,,,
0.94,0.25,-0.21,9776,11342,,,,4,,,
0.96,0.24,-0.22,9791,11395,,,,4,,,
0.96,0.22,-0.29,9853,11424,,,,4,,,
1,0.26,-0.35,9855,11536,,,,4,,,
1.02,0.29,-0.36,9920,11473,,,,4,,,
1.08,0.29,-0.29,9706,11329,,,,4,,,
1.05,0.29,-0.2,9820,11382,,,,4,,,
0.99,0.26,-0.22,9836,11417,,,,4,,,
0.98,0.25,-0.17,9909,11507,,,,4,,,
0.98,0.25,-0.22,9837,11392,,,,4,,,
0.99,0.29,-0.28,9746,11339,,,,4,,,
1,0.29,-0.25,9847,11393,,,,4,,,
0.99,0.3,-0.2,9817,11405,,,,4,,,
0.98,0.28,-0.22,9956,11491,,,,4,,,
0.98,0.26,-0.19,9821,11414,,,,4,,,
1.01,0.29,-0.22,9712,11368,,,,4,,,
0.96,0.26,-0.22,9830,11388,,,,4,,,
0.99,0.26,-0.25,9805,11466,,,,4,,,
1.01,0.29,-0.25,9916,11457,,,,4,,,
1,0.29,-0.22,9837,11390,,,,4,,,
1.04,0.3,-0.29,9907,11471,,,,4,,,
1.08,0.29,-0.29,9894,11346,,,,4,,,
1.05,0.29,-0.26,9762,11386,,,,4,,,
1.08,0.29,-0.25,9703,11238,,,,4,,,
1.04,0.29,-0.29,9798,11347,,,,4,,,
1.04,0.3,-0.25,9839,11461,,,,4,,,
1.02,0.26,-0.24,9794,11263,,,,4,,,
1.04,0.29,-0.29,9712,11364,,,,4,,,
1.02,0.28,-0.29,9807,11395,,,,4,,,
1.02,0.28,-0.29,9823,11433,,,,4,,,
1.04,0.32,-0.31,9810,11404,,,,4,,,
1.08,0.35,-0.31,9974,11513,,,,4,,,
1.09,0.45,-0.31,9804,11442,,,,4,,,
1.02,0.41,-0.29,9854,11289,,,,4,,,
1.01,0.37,-0.25,9731,11365,,,,4,,,
0.93,0.32,-0.2,9844,11457,,,,4,,,
0.9,0.31,-0.29,9736,11308,,,,4,,,
0.98,0.32,-0.32,9798,11394,,,,4,,,
0.95,0.34,-0.36,9863,11422,,,,4,,,
0.98,0.34,-0.39,9930,11473,,,,4,,,
1,0.32,-0.34,9845,11414,,,,4,,,
1,0.32,-0.32,9711,11304,,,,4,,,
0.93,0.29,-0.26,9780,11423,,,,4,,,
0.96,0.3,-0.28,9817,11433,,,,4,,,
0.98,0.3,-0.29,9861,11507,,,,4,,,
0.9,0.29,-0.3,9925,11398,,,,4,,,
0.85,0.3,-0.31,9844,11264,,,,4,,,
0.9,0.29,-0.28,9723,11401,,,,4,,,
0.96,0.32,-0.26,9857,11401,,,,4,,,
1.02,0.34,-0.26,9836,11431,,,,4,,,
1.01,0.3,-0.24,9859,11456,,,,4,,,
0.96,0.25,-0.22,9711,11321,,,,4,,,
0.95,0.22,-0.21,9789,11403,,,,4,,,
0.93,0.25,-0.21,9843,11423,,,,4,,,
0.9,0.28,-0.24,9915,11538,,,,4,,,
0.89,0.29,-0.26,9878,11444,,,,4,,,
0.96,0.29,-0.24,9742,11312,,,,4,,,
0.99,0.28,-0.26,9815,11389,,,,4,,,
1.01,0.26,-0.24,9827,11368,,,,4,,,
1.01,0.25,-0.21,9939,11432,,,,4,,,
1.09,0.28,-0.21,9811,11355,,,,4,,,
1.05,0.29,-0.16,9831,11399,,,,4,,,
1.06,0.29,-0.13,9925,11454,,,,4,,,
1.05,0.31,-0.24,9799,11353,,,,4,,,
1.01,0.3,-0.31,9792,11209,,,,4,,,
1,0.32,-0.34,9750,11320,,,,4,,,
1.01,0.31,-0.36,9785,11349,,,,4,,,
1.01,0.3,-0.3,9813,11392,,,,4,,,
1.01,0.3,-0.24,9805,11204,,,,4,,,
0.99,0.32,-0.14,9754,11351,,,,4,,,
1.01,0.34,-0.19,9827,11384,,,,4,,,
1,0.37,-0.22,9836,11552,,,,4,,,
0.96,0.34,-0.29,9924,11490,,,,4,,,
0.91,0.3,-0.25,9930,11432,,,,4,,,
0.88,0.29,-0.28,9835,11396,,,,4,,,
0.88,0.29,-0.16,9820,11391,,,,4,,,
0.89,0.28,-0.19,9831,11472,,,,4,,,
0.84,0.22,-0.26,9947,11445,,,,4,,,
0.88,0.26,-0.29,9834,11387,,,,4,,,
0.94,0.26,-0.3,9686,11270,,,,4,,,
0.99,0.28,-0.34,9794,11372,,,,4,,,
0.99,0.29,-0.3,9849,11371,,,,4,,,
1.01,0.28,-0.26,9836,11469,,,,4,,,
1,0.26,-0.13,9743,11297,,,,4,,,
1,0.28,-0.11,9794,11369,,,,4,,,
0.96,0.28,-0.17,9824,11354,,,,4,,,
0.98,0.29,-0.17,9953,11483,,,,4,,,
0.98,0.3,-0.2,9874,11348,,,,4,,,
0.95,0.29,-0.2,9799,11302,,,,4,,,
0.96,0.29,-0.19,9792,11424,,,,4,,,
0.99,0.25,-0.19,9872,11387,,,,4,,,
1.01,0.25,-0.2,9807,11304,,,,4,,,
1.02,0.28,-0.2,9673,11170,,,,4,,,
1.05,0.28,-0.24,9876,11278,,,,4,,,
1.01,0.24,-0.14,9798,11286,,,,4,,,
1.05,0.26,-0.14,9690,11261,,,,4,,,
1.05,0.29,-0.19,9781,11338,,,,4,,,
1.04,0.31,-0.21,9784,11316,,,,4,,,
1.05,0.31,-0.2,9895,11273,,,,4,,,
1.06,0.32,-0.24,9815,11284,,,,4,,,
1.04,0.29,-0.16,9729,11256,,,,4,,,
1.05,0.26,-0.2,9811,11352,,,,4,,,
1.04,0.25,-0.21,9814,11340,,,,4,,,
1,0.25,-0.14,9882,11356,,,,4,,,
0.98,0.28,-0.22,9948,11473,,,,4,,,
1.06,0.3,-0.22,9800,11212,,,,4,,,
1.05,0.34,-0.21,9758,11332,,,,4,,,
1.06,0.35,-0.29,9824,11352,,,,4,,,
1.1,0.34,-0.28,9837,11305,,,,4,,,
1.02,0.28,-0.25,9715,11320,,,,4,,,
0.96,0.24,-0.22,9832,11400,,,,4,,,
0.95,0.28,-0.26,9958,11475,,,,4,,,
0.99,0.29,-0.31,9828,11396,,,,4,,,
0.99,0.29,-0.37,9823,11330,,,,4,,,
1,0.3,-0.37,9744,11309,,,,4,,,
0.98,0.3,-0.29,9869,11475,,,,4,,,
0.99,0.29,-0.28,9888,11332,,,,4,,,
0.96,0.3,-0.34,9866,11431,,,,4,,,
1,0.3,-0.35,9700,11300,,,,4,,,
0.99,0.32,-0.34,9830,11402,,,,4,,,
0.99,0.3,-0.36,9847,11419,,,,4,,,
0.98,0.29,-0.3,9946,11507,,,,4,,,
0.95,0.24,-0.26,9822,11387,,,,4,,,
0.95,0.28,-0.28,9839,11242,,,,4,,,
0.98,0.28,-0.32,9752,11328,,,,4,,,
1,0.29,-0.35,9952,11456,,,,4,,,
1,0.28,-0.35,9850,11352,,,,4,,,
1.01,0.26,-0.34,9839,11268,,,,4,,,
1,0.24,-0.31,9707,11245,,,,4,,,
0.98,0.24,-0.32,9782,11305,,,,4,,,
0.96,0.26,-0.31,9788,11340,,,,4,,,
0.96,0.3,-0.34,9890,11393,,,,4,,,
0.93,0.3,-0.32,9815,11204,,,,4,,,
0.98,0.29,-0.29,9779,11304,,,,4,,,
0.98,0.3,-0.3,9805,11328,,,,4,,,
0.99,0.3,-0.31,9769,11199,,,,4,,,
1,0.29,-0.31,9734,11300,,,,4,,,
1.01,0.31,-0.31,9800,11333,,,,4,,,
0.99,0.3,-0.29,9813,11448,,,,4,,,
1,0.3,-0.28,9795,11435,,,,4,,,
0.99,0.31,-0.3,9768,11318,,,,4,,,
1.01,0.35,-0.3,9811,11160,,,,4,,,
1.06,0.32,-0.26,9739,11253,,,,4,,,
1.08,0.31,-0.26,9802,11299,,,,4,,,
1.02,0.3,-0.21,9804,11400,,,,4,,,
1.01,0.31,-0.24,9839,11304,,,,4,,,
1.05,0.32,-0.2,9718,11226,,,,4,,,
1,0.31,-0.24,9789,11318,,,,4,,,
0.96,0.34,-0.19,9829,11350,,,,4,,,
0.98,0.31,-0.19,9920,11422,,,,4,,,
0.98,0.34,-0.25,9833,11321,,,,4,,,
0.98,0.39,-0.3,9710,11213,,,,4,,,
1.01,0.35,-0.35,9773,11334,,,,4,,,
0.99,0.31,-0.35,9807,11340,,,,4,,,
0.93,0.28,-0.31,9925,11394,,,,4,,,
0.9,0.3,-0.26,9822,11360,,,,4,,,
0.96,0.3,-0.31,9731,11242,,,,4,,,
1.01,0.32,-0.36,9823,11345,,,,4,,,
0.99,0.35,-0.37,9817,11477,,,,4,,,
0.99,0.32,-0.32,9922,11356,,,,4,,,
0.99,0.31,-0.34,9760,11309,,,,4,,,
1,0.31,-0.36,9689,11267,,,,4,,,
1,0.35,-0.34,9897,11386,,,,4,,,
1.02,0.34,-0.28,9816,11270,,,,4,,,
1.01,0.35,-0.24,9709,11134,,,,4,,,
1,0.34,-0.2,9712,11289,,,,4,,,
1,0.34,-0.16,9828,11296,,,,4,,,
1.01,0.32,-0.19,9896,11358,,,,4,,,
1.04,0.36,-0.17,9784,11275,,,,4,,,
1.01,0.31,-0.2,9901,11360,,,,4,,,
0.94,0.32,-0.22,9767,11259,,,,4,,,
0.95,0.31,-0.24,9809,11221,,,,4,,,
0.96,0.31,-0.21,9787,11299,,,,4,,,
1,0.31,-0.19,9803,11311,,,,4,,,
0.99,0.31,-0.2,9953,11386,,,,4,,,
1.01,0.32,-0.22,9766,11311,,,,4,,,
0.98,0.31,-0.25,9830,11150,,,,4,,,
0.96,0.3,-0.22,9693,11277,,,,4,,,
0.95,0.3,-0.15,9783,11310,,,,4,,,
0.96,0.3,-0.17,9796,11407,,,,4,,,
0.98,0.3,-0.26,9905,11305,,,,4,,,
1,0.34,-0.17,9825,11316,,,,4,,,
1,0.35,-0.19,9679,11254,,,,4,,,
0.99,0.36,-0.08,9811,11343,,,,4,,,
1,0.34,-0.15,9819,11330,,,,4,,,
1.02,0.32,-0.14,9967,11352,,,,4,,,
1.01,0.34,-0.11,9688,11263,,,,4,,,
1.01,0.31,-0.06,9784,11355,,,,4,,,
0.99,0.29,-0.16,9846,11363,,,,4,,,
0.99,0.3,-0.19,10016,11470,,,,4,,,
0.99,0.31,-0.25,9888,11417,,,,4,,,
0.99,0.34,-0.24,9850,11319,,,,4,,,
0.99,0.32,-0.3,9711,11322,,,,4,,,
0.96,0.31,-0.34,9829,11494,,,,4,,,
0.98,0.3,-0.34,9941,11366,,,,4,,,
0.96,0.31,-0.25,9862,11425,,,,4,,,
1.02,0.31,-0.22,9713,11285,,,,4,,,
1.01,0.34,-0.25,9833,11386,,,,4,,,
1.04,0.35,-0.29,9897,11505,,,,4,,,
1.06,0.36,-0.28,9940,11341,,,,4,,,
0.96,0.32,-0.31,9845,11402,,,,4,,,
0.95,0.31,-0.32,9776,11298,,,,4,,,
0.93,0.32,-0.31,9829,11408,,,,4,,,
1.01,0.31,-0.26,9853,11390,,,,4,,,
0.99,0.31,-0.31,9993,11447,,,,4,,,
0.99,0.32,-0.37,9854,11376,,,,4,,,
1.01,0.32,-0.4,9854,11513,,,,4,,,
0.95,0.32,-0.36,9861,11509,,,,4,,,
0.95,0.3,-0.24,9864,11427,,,,4,,,
0.95,0.3,-0.16,9874,11406,,,,4,,,
0.93,0.3,-0.22,9857,11479,,,,4,,,
0.91,0.34,-0.31,9965,11485,,,,4,,,
0.91,0.32,-0.34,9870,11386,,,,4,,,
1,0.34,-0.34,9848,11405,,,,4,,,
0.99,0.31,-0.21,9886,11432,,,,4,,,
0.91,0.31,-0.14,9730,11336,,,,4,,,
0.93,0.29,-0.17,9854,11429,,,,4,,,
0.93,0.28,-0.24,9857,11388,,,,4,,,
0.94,0.29,-0.29,9970,11497,,,,4,,,
0.9,0.3,-0.24,9906,11398,,,,4,,,
0.99,0.29,-0.29,9743,11273,,,,4,,,
0.96,0.29,-0.22,9803,11392,,,,4,,,
0.94,0.3,-0.26,9836,11387,,,,4,,,
0.96,0.31,-0.24,9870,11422,,,,4,,,
1.01,0.32,-0.19,9728,11297,,,,4,,,
1,0.32,-0.25,9848,11391,,,,4,,,
0.99,0.32,-0.19,9863,11385,,,,4,,,
1.02,0.34,-0.22,9986,11497,,,,4,,,
1.02,0.36,-0.29,9837,11389,,,,4,,,
1.04,0.36,-0.31,9864,11437,,,,4,,,
1,0.35,-0.3,9977,11465,,,,4,,,
1.02,0.37,-0.2,9880,11414,,,,4,,,
1.04,0.37,-0.21,9784,11309,,,,4,,,
1.04,0.32,-0.29,9805,11384,,,,4,,,
1.04,0.34,-0.25,9916,11488,,,,4,,,
1,0.34,-0.21,9915,11337,,,,4,,,
1.02,0.4,-0.19,9862,11366,,,,4,,,
1.05,0.4,-0.3,9706,11257,,,,4,,,
0.98,0.35,-0.4,9811,11223,,,,4,,,
0.94,0.31,-0.43,9824,11495,,,,4,,,
0.93,0.32,-0.37,9943,11332,,,,4,,,
0.95,0.36,-0.36,9855,11338,,,,4,,,
0.98,0.4,-0.32,9691,11250,,,,4,,,
1.01,0.44,-0.34,9816,11377,,,,4,,,
1.01,0.4,-0.32,9939,11425,,,,4,,,
1,0.36,-0.26,9829,11378,,,,4,,,
0.98,0.39,-0.29,9703,11353,,,,4,,,
0.95,0.32,-0.26,9850,11356,,,,4,,,
0.95,0.31,-0.34,9919,11429,,,,4,,,
0.89,0.26,-0.34,9729,11251,,,,4,,,
0.88,0.26,-0.3,9839,11337,,,,4,,,
0.85,0.25,-0.31,9865,11335,,,,4,,,
0.91,0.28,-0.3,9975,11488,,,,4,,,
0.96,0.3,-0.35,9857,11291,,,,4,,,
1,0.31,-0.35,9864,11343,,,,4,,,
1.01,0.31,-0.24,9691,11255,,,,4,,,
0.98,0.3,-0.17,9814,11348,,,,4,,,
