time(second),IR,RED
261.6,8146,10476
261.62,8217,10496
261.64,8151,10501
261.66,8202,10474
261.68,8229,10503
261.7,8180,10497
261.72,8223,10511
261.74,8240,10514
261.76,8220,10519
261.78,8192,10484
261.8,8212,10472
261.82,8140,10426
261.84,8209,10482
261.86,8148,10442
261.88,8148,10427
261.9,8201,10445
261.92,8141,10478
261.94,8160,10455
261.96,8144,10473
261.98,8151,10434
262,8194,10423
262.02,8111,10483
262.04,8168,10467
262.06,8170,10523
262.08,8132,108197
262.1,8234,10568
262.12,8237,10607
262.14,8245,10485
262.16,8179,10456
262.18,8214,10499
262.2,8174,10511
262.22,8183,10457
262.24,8206,10555
262.26,8169,10536
262.28,8184,10554
262.3,8172,10477
262.32,8218,10547
262.34,8224,10602
262.36,8148,10605
262.38,8238,10596
262.4,8205,10632
262.42,8197,10632
262.44,8191,10631
262.46,8242,10604
262.48,8269,10711
262.5,8220,10659
262.52,8213,10640
262.54,8258,10630
262.56,8188,10554
262.58,8183,10590
262.6,8187,10516
262.62,8212,10561
262.64,8191,10617
262.66,8205,10524
262.68,8222,10568
262.7,8201,10572
262.72,8196,10555
262.74,8241,10547
262.76,8190,10602
262.78,8172,10595
262.8,8242,10658
262.82,8177,10614
262.84,8186,10608
262.86,8206,10686
262.88,8242,10698
262.9,8214,10615
262.92,8202,10593
262.94,8238,10567
262.96,8165,10619
262.98,8208,10570
263,8213,10625
263.02,8184,10612
263.04,8242,10604
263.06,8177,10615
263.08,8192,10569
263.1,8247,10576
263.12,8210,10703
263.14,8198,10636
263.16,8235,10673
263.18,8234,10685
263.2,8215,10673
263.22,8204,10651
263.24,8272,10656
263.26,8206,10652
263.28,8188,10598
263.3,8215,10509
263.32,8232,10621
263.34,8231,10597
263.36,8168,10566
263.38,8255,10533
263.4,8165,10574
263.42,8240,10593
263.44,8243,10578
263.46,8211,10683
263.48,8229,10632
263.5,8234,10683
263.52,8262,10618
263.54,8231,10629
263.56,8221,10564
263.58,8265,10638
263.6,8206,10664
263.62,8258,10604
263.64,8211,10560
263.66,8231,10536
263.68,8205,10622
263.7,8187,10576
263.72,8163,10480
263.74,8225,10461
263.76,8149,10481
263.78,8205,10429
263.8,8174,10491
263.82,8148,10502
263.84,8206,10559
263.86,8220,10549
263.88,8217,10552
263.9,8181,10554
263.92,8210,10491
263.94,8225,10532
263.96,8195,10591
263.98,8214,10569
264,8179,10467
264.02,8214,10548
264.04,8167,10587
264.06,8182,10483
264.08,8197,10608
264.1,8234,10568
264.12,8237,10607
264.14,8245,10485
264.16,8179,10456
264.18,8214,10499
264.2,8174,10511
264.22,8183,10457
264.24,8206,10555
264.26,8169,10536
264.28,8184,10554
264.3,8172,10477
264.32,8218,10547
264.34,8224,10602
264.36,8148,10605
264.38,8238,10596
264.4,8205,10632
264.42,8197,10632
264.44,8191,10631
264.46,8242,10604
264.48,8269,10711
264.5,8220,10659
264.52,8213,10640
264.54,8258,10630
264.56,8188,10554
264.58,8183,10590
264.6,8187,10516
264.62,8212,10561
264.64,8191,10617
264.66,8205,10524
264.68,8222,10568
264.7,8201,10572
264.72,8196,10555
264.74,8241,10547
264.76,8190,10602
264.78,8172,10595
264.8,8242,10658
264.82,8177,10614
264.84,8186,10608
264.86,8206,10686
264.88,8242,10698
264.9,8214,10615
264.92,8202,10593
264.94,8238,10567
264.96,8165,10619
264.98,8208,10570
265,8213,10625
265.02,8184,10612
265.04,8242,10604
265.06,8177,10615
265.08,8192,10569
265.1,8247,10576
265.12,8210,10703
265.14,8198,10636
265.16,8235,10673
265.18,8234,10685
265.2,8215,10673
265.22,8204,10651
265.24,8272,10656
265.26,8206,10652
265.28,8188,10598
265.3,8215,10509
265.32,8232,10621
265.34,8231,10597
265.36,8168,10566
265.38,8255,10533
265.4,8165,10574
265.42,8240,10593
265.44,8243,10578
265.46,8211,10683
265.48,8229,10632
265.5,8234,10683
265.52,8262,10618
265.54,8231,10629
265.56,8221,10564
265.58,8265,10638
265.6,8206,10664
265.62,8258,10604
265.64,8211,10560
265.66,8231,10536
265.68,8205,10622
265.7,8187,10576
265.72,8163,10480
265.74,8225,10461
265.76,8149,10481
265.78,8205,10429
265.8,8174,10491
265.82,8148,10502
265.84,8206,10559
265.86,8220,10549
265.88,8217,10552
265.9,8181,10554
265.92,8210,10491
265.94,8225,10532
265.96,8195,10591
265.98,8214,10569
266,8179,10467
266.02,8214,10548
266.04,8167,10587
266.06,8182,10483
266.08,8209,10518
266.1,8183,10598
266.12,8174,10495
266.14,8206,10529
266.16,8232,10559
266.18,8167,10565
266.2,8193,10538
266.22,8218,10569
266.24,8192,10597
266.26,8194,10626
266.28,8205,10542
266.3,8229,10583
266.32,8166,10554
266.34,8247,10541
266.36,8189,10516
266.38,8218,10572
266.4,8177,10602
266.42,8180,10523
266.44,8233,10556
266.46,8203,10635
266.48,8200,10550
266.5,8230,10606
266.52,8222,10633
266.54,8170,10592
266.56,8257,10624
266.58,8208,10619
266.6,8224,10592
266.62,8253,10683
266.64,8245,10630
266.66,8210,10620
266.68,8154,10490
266.7,8206,10570
266.72,8183,10567
266.74,8229,10624
266.76,8166,10611
266.78,8205,10565
266.8,8252,10559
266.82,8220,10672
266.84,8252,10579
266.86,8211,10664
266.88,8214,10611
266.9,8256,10625
266.92,8214,10670
266.94,8204,10637
266.96,8285,10650
266.98,8183,10591
267,8249,10594
267.02,8197,10541
267.04,8221,10569
267.06,8241,10621
267.08,8152,10562
267.1,8238,10622
267.12,8209,10586
267.14,8241,10547
267.16,8221,10600
267.18,8247,10606
267.2,8229,10649
267.22,8193,10617
267.24,8235,10661
267.26,8245,10615
267.28,8252,10631
267.3,8172,10575
267.32,8186,10532
267.34,8208,10501
267.36,8245,10583
267.38,8182,10559
267.4,8223,10585
267.42,8184,10602
267.44,8195,10536
267.46,8237,10558
267.48,8189,10575
267.5,8237,10664
267.52,8198,10614
267.54,8212,10581
267.56,8240,10639
267.58,8193,10676
267.6,8198,10616
267.62,8259,10605
267.64,8249,10621
267.66,8206,10530
267.68,8234,10523
267.7,8154,10556
267.72,8221,10542
267.74,8202,10550
267.76,8236,10516
267.78,8196,10591
267.8,8188,10612
267.82,8203,10571
267.84,8204,10633
267.86,8191,10589
267.88,8234,10570
267.9,8188,10680
267.92,8209,10669
267.94,8193,10653
267.96,8191,10597
267.98,8234,10727
268,8206,10608
268.02,8219,10566
268.04,8242,10574
268.06,8144,10470
268.08,8197,10608
268.1,8234,10568
268.12,8237,10607
268.14,8245,10485
268.16,8179,10456
268.18,8214,10499
268.2,8174,10511
268.22,8183,10457
268.24,8206,10555
268.26,8169,10536
268.28,8184,10554
268.3,8172,10477
268.32,8218,10547
268.34,8224,10602
268.36,8148,10605
268.38,8238,10596
268.4,8205,10632
268.42,8197,10632
268.44,8191,10631
268.46,8242,10604
268.48,8269,10711
268.5,8220,10659
268.52,8213,10640
268.54,8258,10630
268.56,8188,10554
268.58,8183,10590
268.6,8187,10516
268.62,8212,10561
268.64,8191,10617
268.66,8205,10524
268.68,8222,10568
268.7,8201,10572
268.72,8196,10555
268.74,8241,10547
268.76,8190,10602
268.78,8172,10595
268.8,8242,10658
268.82,8177,10614
268.84,8186,10608
268.86,8206,10686
268.88,8242,10698
268.9,8214,10615
268.92,8202,10593
268.94,8238,10567
268.96,8165,10619
268.98,8208,10570
269,8213,10625
269.02,8184,10612
269.04,8242,10604
269.06,8177,10615
269.08,8192,10569
269.1,8247,10576
269.12,8210,10703
269.14,8198,10636
269.16,8235,10673
269.18,8234,10685
269.2,8215,10673
269.22,8204,10651
269.24,8272,10656
269.26,8206,10652
269.28,8188,10598
269.3,8215,10509
269.32,8232,10621
269.34,8231,10597
269.36,8168,10566
269.38,8255,10533
269.4,8165,10574
269.42,8240,10593
269.44,8243,10578
269.46,8211,10683
269.48,8229,10632
269.5,8234,10683
269.52,8262,10618
269.54,8231,10629
269.56,8221,10564
269.58,8265,10638
269.6,8206,10664
269.62,8258,10604
269.64,8211,10560
269.66,8231,10536
269.68,8205,10622
269.7,8187,10576
269.72,8163,10480
269.74,8225,10461
269.76,8149,10481
269.78,8205,10429
269.8,8174,10491
269.82,8148,10502
269.84,8206,10559
269.86,8220,10549
269.88,8217,10552
269.9,8181,10554
269.92,8210,10491
269.94,8225,10532
269.96,8195,10591
269.98,8214,10569
270,8179,10467
270.02,8214,10548
270.04,8167,10587
270.06,8182,10483
270.08,8209,10518
270.1,8183,10598
270.12,8174,10495
270.14,8206,10529
270.16,8232,10559
270.18,8167,10565
270.2,8193,10538
270.22,8218,10569
270.24,8192,10597
270.26,8194,10626
270.28,8205,10542
270.3,8229,10583
270.32,8166,10554
270.34,8247,10541
270.36,8189,10516
270.38,8218,10572
270.4,8177,10602
270.42,8180,10523
270.44,8233,10556
270.46,8203,10635
270.48,8200,10550
270.5,8230,10606
270.52,8222,10633
270.54,8170,10592
270.56,8257,10624
270.58,8208,10619
270.6,8224,10592
270.62,8253,10683
270.64,8245,10630
270.66,8210,10620
270.68,8154,10490
270.7,8206,10570
270.72,8183,10567
270.74,8229,10624
270.76,8166,10611
270.78,8205,10565
270.8,8252,10559
270.82,8220,10672
270.84,8252,10579
270.86,8211,10664
270.88,8214,10611
270.9,8256,10625
270.92,8214,10670
270.94,8204,10637
270.96,8285,10650
270.98,8183,10591
271,8249,10594
271.02,8197,10541
271.04,8221,10569
271.06,8241,10621
271.08,8152,10562
271.1,8238,10622
271.12,8209,10586
271.14,8241,10547
271.16,8221,10600
271.18,8247,10606
271.2,8229,10649
271.22,8193,10617
271.24,8235,10661
271.26,8245,10615
271.28,8252,10631
271.3,8172,10575
271.32,8186,10532
271.34,8208,10501
271.36,8245,10583
271.38,8182,10559
271.4,8223,10585
271.42,8184,10602
271.44,8195,10536
271.46,8237,10558
271.48,8189,10575
271.5,8237,10664
271.52,8198,10614
271.54,8212,10581
271.56,8240,10639
271.58,8193,10676
271.6,8198,10616
271.62,8259,10605
271.64,8249,10621
271.66,8206,10530
271.68,8234,10523
271.7,8154,10556
271.72,8221,10542
271.74,8202,10550
271.76,8236,10516
271.78,8196,10591
271.8,8188,10612
271.82,8203,10571
271.84,8204,10633
271.86,8191,10589
271.88,8234,10570
271.9,8188,10680
271.92,8209,10669
271.94,8193,10653
271.96,8191,10597
271.98,8234,10727
272,8206,10608
272.02,8219,10566
272.04,8242,10574
272.06,8144,10470
272.08,8222,10534
272.1,8168,10566
272.12,8236,10592
272.14,8215,10602
272.16,8163,10555
272.18,8228,10539
272.2,8217,10591
272.22,8250,10621
272.24,8158,10606
272.26,8220,10650
272.28,8183,10593
272.3,8243,10634
272.32,8171,10563
272.34,8235,10562
272.36,8171,10566
272.38,8181,10526
272.4,8197,10541
272.42,8180,10525
272.44,8216,10528
272.46,8167,10580
272.48,8181,10543
272.5,8192,10499
272.52,8235,10596
272.54,8203,10632
272.56,8210,10539
272.58,8238,10644
272.6,8196,10620
272.62,8179,10590
272.64,8241,10608
272.66,8218,10641
272.68,8175,10639
272.7,8259,10651
272.72,8230,10664
272.74,8224,10636
272.76,8258,10704
272.78,8206,10541
272.8,8214,10557
272.82,8207,10523
272.84,8166,10598
272.86,8159,10534
272.88,8226,10515
272.9,8195,10602
272.92,8190,10545
272.94,8215,10600
272.96,8197,10580
272.98,8245,10601
273,8199,10647
273.02,8202,10611
273.04,8251,10666
273.06,8207,10596
273.08,8256,10688
273.1,8202,10626
273.12,8209,10656
273.14,8208,10658
273.16,8256,10742
273.18,8208,10714
273.2,8229,10685
273.22,8206,10706
273.24,8263,10756
273.26,8206,10674
273.28,8201,10630
273.3,8203,10554
273.32,8239,10565
273.34,8209,10655
273.36,8224,108197
273.38,8234,10568
273.4,8237,10607
273.42,8245,10485
273.44,8179,10456
273.46,8214,10499
273.48,8174,10511
273.5,8183,10457
273.52,8206,10555
273.54,8169,10536
273.56,8184,10554
273.58,8172,10477
273.6,8218,10547
273.62,8224,10602
273.64,8148,10605
273.66,8238,10596
273.68,8205,10632
273.7,8197,10632
273.72,8191,10631
273.74,8242,10604
273.76,8269,10711
273.78,8220,10659
273.8,8213,10640
273.82,8258,10630
273.84,8188,10554
273.86,8183,10590
273.88,8187,10516
273.9,8212,10561
273.92,8191,10617
273.94,8205,10524
273.96,8222,10568
273.98,8201,10572
274,8196,10555
274.02,8241,10547
274.04,8190,10602
274.06,8172,10595
274.08,8242,10658
274.1,8177,10614
274.12,8186,10608
274.14,8206,10686
274.16,8242,10698
274.18,8214,10615
274.2,8202,10593
274.22,8238,10567
274.24,8165,10619
274.26,8208,10570
274.28,8213,10625
274.3,8184,10612
274.32,8242,10604
274.34,8177,10615
274.36,8192,10569
274.38,8247,10576
274.4,8210,10703
274.42,8198,10636
274.44,8235,10673
274.46,8234,10685
274.48,8215,10673
274.5,8204,10651
274.52,8272,10656
274.54,8206,10652
274.56,8188,10598
274.58,8215,10509
274.6,8232,10621
274.62,8231,10597
274.64,8168,10566
274.66,8255,10533
274.68,8165,10574
274.7,8240,10593
274.72,8243,10578
274.74,8211,10683
274.76,8229,10632
274.78,8234,10683
274.8,8262,10618
274.82,8231,10629
274.84,8221,10564
274.86,8265,10638
274.88,8206,10664
274.9,8258,10604
274.92,8211,10560
274.94,8231,10536
274.96,8205,10622
274.98,8187,10576
275,8163,10480
275.02,8225,10461
275.04,8149,10481
275.06,8205,10429
275.08,8174,10491
275.1,8148,10502
275.12,8206,10559
275.14,8220,10549
275.16,8217,10552
275.18,8181,10554
275.2,8210,10491
275.22,8225,10532
275.24,8195,10591
275.26,8214,10569
275.28,8179,10467
275.3,8214,10548
275.32,8167,10587
275.34,8182,10483
275.36,8209,10518
275.38,8183,10598
275.4,8174,10495
275.42,8206,10529
275.44,8232,10559
275.46,8167,10565
275.48,8193,10538
275.5,8218,10569
275.52,8192,10597
275.54,8194,10626
275.56,8205,10542
275.58,8229,10583
275.6,8166,10554
275.62,8247,10541
275.64,8189,10516
275.66,8218,10572
275.68,8177,10602
275.7,8180,10523
275.72,8233,10556
275.74,8203,10635
275.76,8200,10550
275.78,8230,10606
275.8,8222,10633
275.82,8170,10592
275.84,8257,10624
275.86,8208,10619
275.88,8224,10592
275.9,8253,10683
275.92,8245,10630
275.94,8210,10620
275.96,8154,10490
275.98,8206,10570
276,8183,10567
276.02,8229,10624
276.04,8166,10611
276.06,8205,10565
276.08,8252,10559
276.1,8220,10672
276.12,8252,10579
276.14,8211,10664
276.16,8214,10611
276.18,8256,10625
276.2,8214,10670
276.22,8204,10637
276.24,8285,10650
276.26,8183,10591
276.28,8249,10594
276.3,8197,10541
276.32,8221,10569
276.34,8241,10621
276.36,8152,10562
276.38,8238,10622
276.4,8209,10586
276.42,8241,10547
276.44,8221,10600
276.46,8247,10606
276.48,8229,10649
276.5,8193,10617
276.52,8235,10661
276.54,8245,10615
276.56,8252,10631
276.58,8172,10575
276.6,8186,10532
276.62,8208,10501
276.64,8245,10583
276.66,8182,10559
276.68,8223,10585
276.7,8184,10602
276.72,8195,10536
276.74,8237,10558
276.76,8189,10575
276.78,8237,10664
276.8,8198,10614
276.82,8212,10581
276.84,8240,10639
276.86,8193,10676
276.88,8198,10616
276.9,8259,10605
276.92,8249,10621
276.94,8206,10530
276.96,8234,10523
276.98,8154,10556
277,8221,10542
277.02,8202,10550
277.04,8236,10516
277.06,8196,10591
277.08,8188,10612
277.1,8203,10571
277.12,8204,10633
277.14,8191,10589
277.16,8234,10570
277.18,8188,10680
277.2,8209,10669
277.22,8193,10653
277.24,8191,10597
277.26,8234,10727
277.28,8206,10608
277.3,8219,10566
277.32,8242,10574
277.34,8144,10470
277.36,8222,10534
277.38,8168,10566
277.4,8236,10592
277.42,8215,10602
277.44,8163,10555
277.46,8228,10539
277.48,8217,10591
277.5,8250,10621
277.52,8158,10606
277.54,8220,10650
277.56,8183,10593
277.58,8243,10634
277.6,8171,10563
277.62,8235,10562
277.64,8171,10566
277.66,8181,10526
277.68,8197,10541
277.7,8180,10525
277.72,8216,10528
277.74,8167,10580
277.76,8181,10543
277.78,8192,10499
277.8,8235,10596
277.82,8203,10632
277.84,8210,10539
277.86,8238,10644
277.88,8196,10620
277.9,8179,10590
277.92,8241,10608
277.94,8218,10641
277.96,8175,10639
277.98,8259,10651
278,8230,10664
278.02,8224,10636
278.04,8258,10704
278.06,8206,10541
278.08,8214,10557
278.1,8207,10523
278.12,8166,10598
278.14,8159,10534
278.16,8226,10515
278.18,8195,10602
278.2,8190,10545
278.22,8215,10600
278.24,8197,10580
278.26,8245,10601
278.28,8199,10647
278.3,8202,10611
278.32,8251,10666
278.34,8207,10596
278.36,8256,10688
278.38,8202,10626
278.4,8209,10656
278.42,8208,10658
278.44,8256,10742
278.46,8208,10714
278.48,8229,10685
278.5,8206,10706
278.52,8263,10756
278.54,8206,10674
278.56,8201,10630
278.58,8203,10554
278.6,8239,10565
278.62,8209,10655
278.64,8224,108197
278.66,8234,10568
278.68,8237,10607
278.7,8245,10485
278.72,8179,10456
278.74,8214,10499
278.76,8174,10511
278.78,8183,10457
278.8,8206,10555
278.82,8169,10536
278.84,8184,10554
278.86,8172,10477
278.88,8218,10547
278.9,8224,10602
278.92,8148,10605
278.94,8238,10596
278.96,8205,10632
278.98,8197,10632
279,8191,10631
279.02,8242,10604
279.04,8269,10711
279.06,8220,10659
279.08,8213,10640
279.1,8258,10630
279.12,8188,10554
279.14,8183,10590
279.16,8187,10516
279.18,8212,10561
279.2,8191,10617
279.22,8205,10524
279.24,8222,10568
279.26,8201,10572
279.28,8196,10555
279.3,8241,10547
279.32,8190,10602
279.34,8172,10595
279.36,8242,10658
279.38,8177,10614
279.4,8186,10608
279.42,8206,10686
279.44,8242,10698
279.46,8214,10615
279.48,8202,10593
279.5,8238,10567
279.52,8165,10619
279.54,8208,10570
279.56,8213,10625
279.58,8184,10612
279.6,8242,10604
279.62,8177,10615
279.64,8192,10569
279.66,8247,10576
279.68,8210,10703
279.7,8198,10636
279.72,8235,10673
279.74,8234,10685
279.76,8215,10673
279.78,8204,10651
279.8,8272,10656
279.82,8206,10652
279.84,8188,10598
279.86,8215,10509
279.88,8232,10621
279.9,8231,10597
279.92,8168,10566
279.94,8255,10533
279.96,8165,10574
279.98,8240,10593
280,8243,10578
280.02,8211,10683
280.04,8229,10632
280.06,8234,10683
280.08,8262,10618
280.1,8231,10629
280.12,8221,10564
280.14,8265,10638
280.16,8206,10664
280.18,8258,10604
280.2,8211,10560
280.22,8231,10536
280.24,8205,10622
280.26,8187,10576
280.28,8163,10480
280.3,8225,10461
280.32,8149,10481
280.34,8205,10429
280.36,8174,10491
280.38,8148,10502
280.4,8206,10559
280.42,8220,10549
280.44,8217,10552
280.46,8181,10554
280.48,8210,10491
280.5,8225,10532
280.52,8195,10591
280.54,8214,10569
280.56,8179,10467
280.58,8214,10548
280.6,8167,10587
280.62,8182,10483
280.64,8209,10518
280.66,8183,10598
280.68,8174,10495
280.7,8206,10529
280.72,8232,10559
280.74,8167,10565
280.76,8193,10538
280.78,8218,10569
280.8,8192,10597
280.82,8194,10626
280.84,8205,10542
280.86,8229,10583
280.88,8166,10554
280.9,8247,10541
280.92,8189,10516
280.94,8218,10572
280.96,8177,10602
280.98,8180,10523
281,8233,10556
281.02,8203,10635
281.04,8200,10550
281.06,8230,10606
281.08,8222,10633
281.1,8170,10592
281.12,8257,10624
281.14,8208,10619
281.16,8224,10592
281.18,8253,10683
281.2,8245,10630
281.22,8210,10620
281.24,8154,10490
281.26,8206,10570
281.28,8183,10567
281.3,8229,10624
281.32,8166,10611
281.34,8205,10565
281.36,8252,10559
281.38,8220,10672
281.4,8252,10579
281.42,8211,10664
281.44,8214,10611
281.46,8256,10625
281.48,8214,10670
281.5,8204,10637
281.52,8285,10650
281.54,8183,10591
281.56,8249,10594
281.58,8197,10541
281.6,8221,10569
281.62,8241,10621
281.64,8152,10562
281.66,8238,10622
281.68,8209,10586
281.7,8241,10547
281.72,8221,10600
281.74,8247,10606
281.76,8229,10649
281.78,8193,10617
281.8,8235,10661
281.82,8245,10615
281.84,8252,10631
281.86,8172,10575
281.88,8186,10532
281.9,8208,10501
281.92,8245,10583
281.94,8182,10559
281.96,8223,10585
281.98,8184,10602
282,8195,10536
282.02,8237,10558
282.04,8189,10575
282.06,8237,10664
282.08,8198,10614
282.1,8212,10581
282.12,8240,10639
282.14,8193,10676
282.16,8198,10616
282.18,8259,10605
282.2,8249,10621
282.22,8206,10530
282.24,8234,10523
282.26,8154,10556
282.28,8221,10542
282.3,8202,10550
282.32,8236,10516
282.34,8196,10591
282.36,8188,10612
282.38,8203,10571
282.4,8204,10633
282.42,8191,10589
282.44,8234,10570
282.46,8188,10680
282.48,8209,10669
282.5,8193,10653
282.52,8191,10597
282.54,8234,10727
282.56,8206,10608
282.58,8219,10566
282.6,8242,10574
282.62,8144,10470
282.64,8222,10534
282.66,8168,10566
282.68,8236,10592
282.7,8215,10602
282.72,8163,10555
282.74,8228,10539
282.76,8217,10591
282.78,8250,10621
282.8,8158,10606
282.82,8220,10650
282.84,8183,10593
282.86,8243,10634
282.88,8171,10563
282.9,8235,10562
282.92,8171,10566
282.94,8181,10526
282.96,8197,10541
282.98,8180,10525
283,8216,10528
283.02,8167,10580
283.04,8181,10543
283.06,8192,10499
283.08,8235,10596
283.1,8203,10632
283.12,8210,10539
283.14,8238,10644
283.16,8196,10620
283.18,8179,10590
283.2,8241,10608
283.22,8218,10641
283.24,8175,10639
283.26,8259,10651
283.28,8230,10664
283.3,8224,10636
283.32,8258,10704
283.34,8206,10541
283.36,8214,10557
283.38,8207,10523
283.4,8166,10598
283.42,8159,10534
283.44,8226,10515
283.46,8195,10602
283.48,8190,10545
283.5,8215,10600
283.52,8197,10580
283.54,8245,10601
283.56,8199,10647
283.58,8202,10611
283.6,8251,10666
283.62,8207,10596
283.64,8256,10688
283.66,8202,10626
283.68,8209,10656
283.7,8208,10658
283.72,8256,10742
283.74,8208,10714
283.76,8229,10685
283.78,8206,10706
283.8,8263,10756
283.82,8206,10674
283.84,8201,10630
283.86,8203,10554
283.88,8239,10565
283.9,8209,10655
283.92,8224,108151
283.94,8147,10557
283.96,8203,10514
283.98,8201,10569
284,8148,10528
284.02,8150,10520
284.04,8164,10479
284.06,8216,10593
284.08,8145,10562
284.1,8146,10548
284.12,8184,10615
284.14,8180,10602
284.16,8146,10574
284.18,8201,10584
284.2,8152,10564
284.22,8125,10442
284.24,8144,10503
284.26,8098,10459
284.28,8190,10486
284.3,8126,10467
284.32,8133,10456
284.34,8142,10528
284.36,8151,10444
284.38,8192,10501
284.4,8148,10576
284.42,8147,10489
284.44,8180,10526
284.46,8151,10563
284.48,8163,10487
284.5,8151,10562
284.52,8148,10526
284.54,8147,10563
284.56,8166,10602
284.58,8159,10500
284.6,8219,10468
284.62,8125,10445
284.64,8167,10434
284.66,8126,10479
284.68,8139,10400
284.7,8172,10383
284.72,8148,10487
284.74,8133,10412
284.76,8158,10390
284.78,8142,10492
284.8,8138,10409
284.82,8173,10483
284.84,8128,10476
284.86,8191,10555
284.88,8141,10517
284.9,8110,10435
284.92,8170,10597
284.94,8198,10499
284.96,8190,10535
284.98,8138,10552
285,8153,10607
285.02,8116,10517
285.04,8126,10528
285.06,8182,10450
285.08,8152,10456
285.1,8113,10428
285.12,8162,10531
285.14,8132,10444
285.16,8182,10428
285.18,8210,10556
285.2,8146,10532
285.22,8122,10493
285.24,8188,10501
285.26,8141,10530
285.28,8123,10423
285.3,8179,10486
285.32,8124,10530
285.34,8129,10457
285.36,8195,10500
285.38,8179,10560
285.4,8189,10549
285.42,8176,10583
285.44,8140,10503
285.46,8174,10423
285.48,8131,10407
285.5,8171,10362
285.52,8118,10475
285.54,8100,10412
285.56,8127,10397
285.58,8164,10440
285.6,8111,10497
285.62,8126,10476
285.64,8140,10446
285.66,8184,10536
285.68,8153,10558
285.7,8113,10515
285.72,8175,10514
285.74,8136,10533
285.76,8142,10584
285.78,8163,10551
285.8,8160,10541
285.82,8227,10567
285.84,8146,10623
285.86,8146,10537
285.88,8200,10432
285.9,8150,10526
285.92,8151,10508
285.94,8147,10557
285.96,8203,10514
285.98,8201,10569
286,8148,10528
286.02,8150,10520
286.04,8164,10479
286.06,8216,10593
286.08,8145,10562
286.1,8146,10548
286.12,8184,10615
286.14,8180,10602
286.16,8146,10574
286.18,8201,10584
286.2,8152,10564
286.22,8125,10442
286.24,8144,10503
286.26,8098,10459
286.28,8190,10486
286.3,8126,10467
286.32,8133,10456
286.34,8142,10528
286.36,8151,10444
286.38,8192,10501
286.4,8148,10576
286.42,8147,10489
286.44,8180,10526
286.46,8151,10563
286.48,8163,10487
286.5,8151,10562
286.52,8148,10526
286.54,8147,10563
286.56,8166,10602
286.58,8159,10500
286.6,8219,10468
286.62,8125,10445
286.64,8167,10434
286.66,8126,10479
286.68,8139,10400
286.7,8172,10383
286.72,8148,10487
286.74,8133,10412
286.76,8158,10390
286.78,8142,10492
286.8,8138,10409
286.82,8173,10483
286.84,8128,10476
286.86,8191,10555
286.88,8141,10517
286.9,8110,10435
286.92,8170,10597
286.94,8198,10499
286.96,8190,10535
286.98,8138,10552
287,8153,10607
287.02,8116,10517
287.04,8126,10528
287.06,8182,10450
287.08,8152,10456
287.1,8113,10428
287.12,8162,10531
287.14,8132,10444
287.16,8182,10428
287.18,8210,10556
287.2,8146,10532
287.22,8122,10493
287.24,8188,10501
287.26,8141,10530
287.28,8123,10423
287.3,8179,10486
287.32,8124,10530
287.34,8129,10457
287.36,8195,10500
287.38,8179,10560
287.4,8189,10549
287.42,8176,10583
287.44,8140,10503
287.46,8174,10423
287.48,8131,10407
287.5,8171,10362
287.52,8118,10475
287.54,8100,10412
287.56,8127,10397
287.58,8164,10440
287.6,8111,10497
287.62,8126,10476
287.64,8140,10446
287.66,8184,10536
287.68,8153,10558
287.7,8113,10515
287.72,8175,10514
287.74,8136,10533
287.76,8142,10584
287.78,8163,10551
287.8,8160,10541
287.82,8227,10567
287.84,8146,10623
287.86,8146,10537
287.88,8200,10432
287.9,8150,10526
287.92,8192,10514
287.94,8171,10536
287.96,8156,10453
287.98,8118,10467
288,8179,10482
288.02,8148,10508
288.04,8129,10518
288.06,8157,10477
288.08,8192,10466
288.1,8170,10594
288.12,8142,10521
288.14,8128,10509
288.16,8216,10610
288.18,8174,10523
288.2,8136,10533
288.22,8135,10565
288.24,8151,10540
288.26,8158,10485
288.28,8108,10459
288.3,8167,10464
288.32,8171,10476
288.34,8179,10499
288.36,8117,10491
288.38,8146,10469
288.4,8175,10455
288.42,8113,10425
288.44,8193,10520
288.46,8137,10550
288.48,8095,10576
288.5,8168,10563
288.52,8118,10535
288.54,8184,10542
288.56,8206,10536
288.58,8163,10617
288.6,8164,10552
288.62,8127,10571
288.64,8171,10598
288.66,8205,10543
288.68,8128,10495
288.7,8116,10429
288.72,8172,10553
288.74,8136,10539
288.76,8152,10490
288.78,8161,10509
288.8,8163,10500
288.82,8149,10522
288.84,8137,10531
288.86,8148,10514
288.88,8169,10482
288.9,8152,10535
288.92,8191,10508
288.94,8155,10530
288.96,8129,10516
288.98,8187,10547
289,8201,10589
289.02,8150,10564
289.04,8122,10478
289.06,8173,10416
289.08,8180,10529
289.1,8126,10467
289.12,8201,10539
289.14,8104,10479
289.16,8179,10557
289.18,8144,10518
289.2,8145,10453
289.22,8188,10556
289.24,8147,10529
289.26,8136,10518
289.28,8139,10533
289.3,8195,10565
289.32,8158,10605
289.34,8161,10579
289.36,8209,10539
289.38,8219,10653
289.4,8162,10505
289.42,8122,10485
289.44,8140,10421
289.46,8172,10520
289.48,8129,10464
289.5,8181,10454
289.52,8145,10559
289.54,8126,10451
289.56,8156,10458
289.58,8178,10476
289.6,8142,10494
289.62,8136,10462
289.64,8144,10530
289.66,8180,10519
