time(second),IR,RED
300.16,8233,10210
300.18,8282,10174
300.2,8318,10145
300.22,8284,10222
300.24,8298,10188
300.26,8299,10252
300.28,8263,10206
300.3,8338,10203
300.32,8316,10237
300.34,8350,10246
300.36,8320,10272
300.38,8376,10241
300.4,8362,10269
300.42,8290,10208
300.44,8252,10153
300.46,8331,10195
300.48,8266,10175
300.5,8286,10253
300.52,8274,10189
300.54,8265,10247
300.56,8290,10220
300.58,8282,10196
300.6,8322,10224
300.62,8254,10202
300.64,8322,108311
300.66,8333,10219
300.68,8282,10263
300.7,8281,10272
300.72,8276,10200
300.74,8300,10326
300.76,8297,10252
300.78,8347,10237
300.8,8299,10256
300.82,8285,10161
300.84,8306,10158
300.86,8307,10251
300.88,8294,10150
300.9,8326,10159
300.92,8316,10235
300.94,8291,10243
300.96,8267,10139
300.98,8335,10241
301,8284,10243
301.02,8231,10198
301.04,8346,10263
301.06,8336,10302
301.08,8308,10212
301.1,8334,10275
301.12,8355,10290
301.14,8263,10302
301.16,8298,10282
301.18,8338,10220
301.2,8343,10320
301.22,8292,10272
301.24,8335,10229
301.26,8321,10211
301.28,8280,10270
301.3,8279,10182
301.32,8252,10170
301.34,8275,10245
301.36,8269,10171
301.38,8303,10252
301.4,8297,10246
301.42,8256,10204
301.44,8336,10201
301.46,8303,10234
301.48,8276,10252
301.5,8308,10219
301.52,8309,10201
301.54,8325,10228
301.56,8304,10334
301.58,8285,10226
301.6,8300,10231
301.62,8341,10279
301.64,8291,10330
301.66,8308,10315
301.68,8290,10325
301.7,8288,10250
301.72,8292,10171
301.74,8335,10252
301.76,8306,10246
301.78,8344,10262
301.8,8264,10218
301.82,8296,10244
301.84,8285,10258
301.86,8319,10219
301.88,8343,10295
301.9,8308,10248
301.92,8355,10203
301.94,8328,10325
301.96,8303,10273
301.98,8281,10265
302,8275,10285
302.02,8284,10255
302.04,8305,10248
302.06,8338,10212
302.08,8286,10277
302.1,8306,10257
302.12,8323,10201
302.14,8267,10213
302.16,8301,10253
302.18,8281,10193
302.2,8314,10206
302.22,8243,10191
302.24,8315,10256
302.26,8329,10189
302.28,8271,10215
302.3,8288,10213
302.32,8351,10212
302.34,8294,10157
302.36,8317,10225
302.38,8342,10195
302.4,8290,10238
302.42,8275,10239
302.44,8284,10232
302.46,8301,10203
302.48,8329,10257
302.5,8277,10211
302.52,8278,10147
302.54,8284,10139
302.56,8314,10180
302.58,8266,10125
302.6,8301,10126
302.62,8288,10155
302.64,8266,10147
302.66,8231,10111
302.68,8272,10080
302.7,8302,10088
302.72,8247,10151
302.74,8222,10098
302.76,8286,10130
302.78,8250,10163
302.8,8241,10141
302.82,8271,10050
302.84,8300,10120
302.86,8231,10089
302.88,8244,10121
302.9,8206,10072
302.92,8195,10011
302.94,8260,10138
302.96,8227,10058
302.98,8273,10098
303,8310,10136
303.02,8233,10173
303.04,8241,10152
303.06,8240,10113
303.08,8306,10137
303.1,8306,10135
303.12,8300,10220
303.14,8265,10198
303.16,8274,10175
303.18,8209,10171
303.2,8201,10079
303.22,8270,10212
303.24,8245,10084
303.26,8288,10071
303.28,8238,10125
303.3,8290,10088
303.32,8317,10118
303.34,8218,10150
303.36,8249,10119
303.38,8260,10091
303.4,8296,10106
303.42,8240,10165
303.44,8273,10093
303.46,8302,10139
303.48,8289,10124
303.5,8243,10132
303.52,8305,10151
303.54,8268,10163
303.56,8315,10142
303.58,8293,10211
303.6,8290,10131
303.62,8288,10164
303.64,8286,10180
303.66,8257,10108
303.68,8286,10122
303.7,8240,10159
303.72,8265,10122
303.74,8299,10168
303.76,8269,10123
303.78,8300,10063
303.8,8291,10172
303.82,8267,10167
303.84,8242,10126
303.86,8305,10151
303.88,8295,10205
303.9,8275,10118
303.92,8288,10128
303.94,8301,10147
303.96,8310,10108
303.98,8255,10205
304,8262,10146
304.02,8306,10119
304.04,8279,10216
304.06,8267,10107
304.08,8294,10097
304.1,8268,10050
304.12,8276,10168
304.14,8283,10138
304.16,8266,10137
304.18,8222,10086
304.2,8294,10050
304.22,8311,10114
304.24,8274,10123
304.26,8302,10081
304.28,8307,10107
304.3,8278,10174
304.32,8308,10199
304.34,8299,10173
304.36,8309,10141
304.38,8277,10177
304.4,8307,10175
304.42,8326,10179
304.44,8329,10174
304.46,8282,10154
304.48,8309,10110
304.5,8243,10116
304.52,8235,10095
304.54,8285,10177
304.56,8254,10142
304.58,8278,10190
304.6,8267,10098
304.62,8261,10091
304.64,8284,10137
304.66,8253,10155
304.68,8310,10175
304.7,8292,10220
304.72,8240,10165
304.74,8327,10171
304.76,8228,10174
304.78,8241,10183
304.8,8323,10215
304.82,8323,10301
304.84,8278,10248
304.86,8321,10146
304.88,8275,10145
304.9,8278,10119
304.92,8261,10164
304.94,8273,10094
304.96,8291,10153
304.98,8275,10189
305,8308,10169
305.02,8244,10095
305.04,8335,10170
305.06,8288,10194
305.08,8326,10206
305.1,8260,10223
305.12,8328,10209
305.14,8306,10276
305.16,8296,10218
305.18,8308,10266
305.2,8261,10231
305.22,8337,10223
305.24,8294,10262
305.26,8332,10207
305.28,8311,10218
305.3,8281,10174
305.32,8287,10124
305.34,8309,10200
305.36,8283,10216
305.38,8229,10178
305.4,8298,10161
305.42,8329,10213
305.44,8233,10210
305.46,8282,10174
305.48,8318,10145
305.5,8284,10222
305.52,8298,10188
305.54,8299,10252
305.56,8263,10206
305.58,8338,10203
305.6,8316,10237
305.62,8350,10246
305.64,8320,10272
305.66,8376,10241
305.68,8362,10269
305.7,8290,10208
305.72,8252,10153
305.74,8331,10195
305.76,8266,10175
305.78,8286,10253
305.8,8274,10189
305.82,8265,10247
305.84,8290,10220
305.86,8282,10196
305.88,8322,10224
305.9,8254,10202
305.92,8322,108278
305.94,8269,10184
305.96,8279,10197
305.98,8277,10192
306,8314,10185
306.02,8269,10130
306.04,8290,10194
306.06,8291,10151
306.08,8328,10144
306.1,8299,10193
306.12,8298,10183
306.14,8321,10191
306.16,8263,10243
306.18,8298,10186
306.2,8345,10210
306.22,8308,10246
306.24,8324,10207
306.26,8355,10219
306.28,8280,10196
306.3,8281,10156
306.32,8333,10156
306.34,8267,10156
306.36,8320,10115
306.38,8285,10183
306.4,8266,10152
306.42,8348,10211
306.44,8280,10201
306.46,8323,10114
306.48,8350,10198
306.5,8342,10218
306.52,8284,10189
306.54,8330,10194
306.56,8325,10294
306.58,8340,10214
306.6,8359,10192
306.62,8370,10300
306.64,8330,10290
306.66,8336,10325
306.68,8344,10217
306.7,8344,10171
306.72,8247,10207
306.74,8286,10179
306.76,8322,10132
306.78,8354,10253
306.8,8284,10247
306.82,8315,10164
306.84,8340,10191
306.86,8347,10191
306.88,8308,10227
306.9,8298,10255
306.92,8327,10205
306.94,8338,10201
306.96,8365,10271
306.98,8330,10247
307,8308,10212
307.02,8350,10195
307.04,8326,10315
307.06,8333,10282
307.08,8269,10247
307.1,8351,10216
307.12,8362,10220
307.14,8301,10237
307.16,8249,10151
307.18,8272,10127
307.2,8347,10181
307.22,8332,10228
307.24,8313,10138
307.26,8324,10165
307.28,8327,10166
307.3,8284,10145
307.32,8330,10189
307.34,8304,10211
307.36,8348,10172
307.38,8296,10181
307.4,8308,10177
307.42,8345,10189
307.44,8326,10220
307.46,8264,10205
307.48,8317,10275
307.5,8301,10270
307.52,8360,10219
307.54,8274,10216
307.56,8311,10171
307.58,8288,10166
307.6,8339,10181
307.62,8297,10153
307.64,8328,10166
307.66,8296,10251
307.68,8303,10135
307.7,8356,10187
307.72,8298,10194
307.74,8265,10201
307.76,8305,10178
307.78,8348,10189
307.8,8317,10283
307.82,8315,10209
307.84,8307,10196
307.86,8324,10260
307.88,8302,10259
307.9,8359,10246
307.92,8278,10189
307.94,8269,10184
307.96,8279,10197
307.98,8277,10192
308,8314,10185
308.02,8269,10130
308.04,8290,10194
308.06,8291,10151
308.08,8328,10144
308.1,8299,10193
308.12,8298,10183
308.14,8321,10191
308.16,8263,10243
308.18,8298,10186
308.2,8345,10210
308.22,8308,10246
308.24,8324,10207
308.26,8355,10219
308.28,8280,10196
308.3,8281,10156
308.32,8333,10156
308.34,8267,10156
308.36,8320,10115
308.38,8285,10183
308.4,8266,10152
308.42,8348,10211
308.44,8280,10201
308.46,8323,10114
308.48,8350,10198
308.5,8342,10218
308.52,8284,10189
308.54,8330,10194
308.56,8325,10294
308.58,8340,10214
308.6,8359,10192
308.62,8370,10300
308.64,8330,10290
308.66,8336,10325
308.68,8344,10217
308.7,8344,10171
308.72,8247,10207
308.74,8286,10179
308.76,8322,10132
308.78,8354,10253
308.8,8284,10247
308.82,8315,10164
308.84,8340,10191
308.86,8347,10191
308.88,8308,10227
308.9,8298,10255
308.92,8327,10205
308.94,8338,10201
308.96,8365,10271
308.98,8330,10247
309,8308,10212
309.02,8350,10195
309.04,8326,10315
309.06,8333,10282
309.08,8269,10247
309.1,8351,10216
309.12,8362,10220
309.14,8301,10237
309.16,8249,10151
309.18,8272,10127
309.2,8347,10181
309.22,8332,10228
309.24,8313,10138
309.26,8324,10165
309.28,8327,10166
309.3,8284,10145
309.32,8330,10189
309.34,8304,10211
309.36,8348,10172
309.38,8296,10181
309.4,8308,10177
309.42,8345,10189
309.44,8326,10220
309.46,8264,10205
309.48,8317,10275
309.5,8301,10270
309.52,8360,10219
309.54,8274,10216
309.56,8311,10171
309.58,8288,10166
309.6,8339,10181
309.62,8297,10153
309.64,8328,10166
309.66,8296,10251
309.68,8303,10135
309.7,8356,10187
309.72,8298,10194
309.74,8265,10201
309.76,8305,10178
309.78,8348,10189
309.8,8317,10283
309.82,8315,10209
309.84,8307,10196
309.86,8324,10260
309.88,8302,10259
309.9,8359,10246
309.92,8351,10271
309.94,8303,10264
309.96,8287,10200
309.98,8327,10168
310,8343,10145
310.02,8318,10267
310.04,8282,10136
310.06,8341,10163
310.08,8302,10268
310.1,8344,10188
310.12,8332,10212
310.14,8302,10211
310.16,8361,10226
310.18,8317,10194
310.2,8308,10230
310.22,8353,10250
310.24,8363,10291
310.26,8338,10220
310.28,8377,10246
310.3,8345,10205
310.32,8370,10289
310.34,8340,10328
310.36,8311,10281
310.38,8302,10242
310.4,8351,10222
310.42,8305,10189
310.44,8289,10202
310.46,8350,10216
310.48,8305,10193
310.5,8362,10197
310.52,8285,10231
310.54,8283,10199
310.56,8323,10217
310.58,8317,10217
310.6,8382,10219
310.62,8310,10274
310.64,8302,10290
310.66,8329,10217
310.68,8301,10267
310.7,8324,10208
310.72,8307,10302
310.74,8303,10246
310.76,8331,10319
310.78,8325,10337
310.8,8334,10255
310.82,8308,10297
310.84,8306,10208
310.86,8343,10229
310.88,8288,10259
310.9,8326,10212
310.92,8305,10188
310.94,8364,10181
310.96,8318,10306
310.98,8320,10204
311,8331,10232
311.02,8357,10273
311.04,8298,10285
311.06,8308,10219
311.08,8336,10352
311.1,8310,10266
311.12,8334,10313
311.14,8352,10278
311.16,8339,10299
311.18,8372,10293
311.2,8323,10326
311.22,8381,10258
311.24,8375,10278
311.26,8353,10273
311.28,8274,10230
311.3,8331,10233
311.32,8364,10218
311.34,8323,10237
311.36,8309,10284
311.38,8325,10279
311.4,8273,10218
311.42,8351,10241
311.44,8370,10300
311.46,8303,10282
311.48,8313,10234
311.5,8339,10298
311.52,8326,10297
311.54,8353,10351
311.56,8314,10265
311.58,8362,10225
311.6,8352,10348
311.62,8328,10258
311.64,8291,10227
311.66,8323,10297
311.68,8376,10166
311.7,8358,10204
311.72,8367,10224
311.74,8282,10257
311.76,8319,10218
311.78,8348,10188
311.8,8335,10285
311.82,8286,10200
311.84,8296,10227
311.86,8325,10224
311.88,8307,10304
311.9,8282,10248
311.92,8278,10189
311.94,8269,10184
311.96,8279,10197
311.98,8277,10192
312,8314,10185
312.02,8269,10130
312.04,8290,10194
312.06,8291,10151
312.08,8328,10144
312.1,8299,10193
312.12,8298,10183
312.14,8321,10191
312.16,8263,10243
312.18,8298,10186
312.2,8345,10210
312.22,8308,10246
312.24,8324,10207
312.26,8355,10219
312.28,8280,10196
312.3,8281,10156
312.32,8333,10156
312.34,8267,10156
312.36,8320,10115
312.38,8285,10183
312.4,8266,10152
312.42,8348,10211
312.44,8280,10201
312.46,8323,10114
312.48,8350,10198
312.5,8342,10218
312.52,8284,10189
312.54,8330,10194
312.56,8325,10294
312.58,8340,10214
312.6,8359,10192
312.62,8370,10300
312.64,8330,10290
312.66,8336,10325
312.68,8344,10217
312.7,8344,10171
312.72,8247,10207
312.74,8286,10179
312.76,8322,10132
312.78,8354,10253
312.8,8284,10247
312.82,8315,10164
312.84,8340,10191
312.86,8347,10191
312.88,8308,10227
312.9,8298,10255
312.92,8327,10205
312.94,8338,10201
312.96,8365,10271
312.98,8330,10247
313,8308,10212
313.02,8350,10195
313.04,8326,10315
313.06,8333,10282
313.08,8269,10247
313.1,8351,10216
313.12,8362,10220
313.14,8301,10237
313.16,8249,10151
313.18,8272,10127
313.2,8347,10181
313.22,8332,10228
313.24,8313,10138
313.26,8324,10165
313.28,8327,10166
313.3,8284,10145
313.32,8330,10189
313.34,8304,10211
313.36,8348,10172
313.38,8296,10181
313.4,8308,10177
313.42,8345,10189
313.44,8326,10220
313.46,8264,10205
313.48,8317,10275
313.5,8301,10270
313.52,8360,10219
313.54,8274,10216
313.56,8311,10171
313.58,8288,10166
313.6,8339,10181
313.62,8297,10153
313.64,8328,10166
313.66,8296,10251
313.68,8303,10135
313.7,8356,10187
313.72,8298,10194
313.74,8265,10201
313.76,8305,10178
313.78,8348,10189
313.8,8317,10283
313.82,8315,10209
313.84,8307,10196
313.86,8324,10260
313.88,8302,10259
313.9,8359,10246
313.92,8351,10271
313.94,8303,10264
313.96,8287,10200
313.98,8327,10168
314,8343,10145
314.02,8318,10267
314.04,8282,10136
314.06,8341,10163
314.08,8302,10268
314.1,8344,10188
314.12,8332,10212
314.14,8302,10211
314.16,8361,10226
314.18,8317,10194
314.2,8308,10230
314.22,8353,10250
314.24,8363,10291
314.26,8338,10220
314.28,8377,10246
314.3,8345,10205
314.32,8370,10289
314.34,8340,10328
314.36,8311,10281
314.38,8302,10242
314.4,8351,10222
314.42,8305,10189
314.44,8289,10202
314.46,8350,10216
314.48,8305,10193
314.5,8362,10197
314.52,8285,10231
314.54,8283,10199
314.56,8323,10217
314.58,8317,10217
314.6,8382,10219
314.62,8310,10274
314.64,8302,10290
314.66,8329,10217
314.68,8301,10267
314.7,8324,10208
314.72,8307,10302
314.74,8303,10246
314.76,8331,10319
314.78,8325,10337
314.8,8334,10255
314.82,8308,10297
314.84,8306,10208
314.86,8343,10229
314.88,8288,10259
314.9,8326,10212
314.92,8305,10188
314.94,8364,10181
314.96,8318,10306
314.98,8320,10204
315,8331,10232
315.02,8357,10273
315.04,8298,10285
315.06,8308,10219
315.08,8336,10352
315.1,8310,10266
315.12,8334,10313
315.14,8352,10278
315.16,8339,10299
315.18,8372,10293
315.2,8323,10326
315.22,8381,10258
315.24,8375,10278
315.26,8353,10273
315.28,8274,10230
315.3,8331,10233
315.32,8364,10218
315.34,8323,10237
315.36,8309,10284
315.38,8325,10279
315.4,8273,10218
315.42,8351,10241
315.44,8370,10300
315.46,8303,10282
315.48,8313,10234
315.5,8339,10298
315.52,8326,10297
315.54,8353,10351
315.56,8314,10265
315.58,8362,10225
315.6,8352,10348
315.62,8328,10258
315.64,8291,10227
315.66,8323,10297
315.68,8376,10166
315.7,8358,10204
315.72,8367,10224
315.74,8282,10257
315.76,8319,10218
315.78,8348,10188
315.8,8335,10285
315.82,8286,10200
315.84,8296,10227
315.86,8325,10224
315.88,8307,10304
315.9,8282,10248
315.92,8308,10310
315.94,8330,10178
315.96,8354,10222
315.98,8339,10230
316,8282,10198
316.02,8261,10177
316.04,8334,10242
316.06,8291,10202
316.08,8268,10186
316.1,8323,10179
316.12,8366,10248
316.14,8313,10159
316.16,8276,10169
316.18,8347,10232
316.2,8314,10256
316.22,8278,10213
316.24,8326,10223
316.26,8356,10209
316.28,8313,10309
316.3,8326,10245
316.32,8337,10278
316.34,8273,10233
316.36,8278,10218
316.38,8303,10177
316.4,8272,10161
316.42,8323,10187
316.44,8333,10217
316.46,8278,10241
316.48,8284,10253
316.5,8283,10208
316.52,8308,10151
316.54,8345,10257
316.56,8313,10172
316.58,8344,10253
316.6,8310,10231
316.62,8349,10183
316.64,8355,10319
316.66,8308,10261
316.68,8289,10249
316.7,8346,10265
316.72,8364,10292
316.74,8332,10285
316.76,8292,10212
316.78,8285,10194
316.8,8349,10176
316.82,8341,10116
316.84,8334,10228
316.86,8287,10147
316.88,8318,10199
316.9,8343,10256
316.92,8320,10219
316.94,8294,10216
316.96,8289,10111
316.98,8335,10166
317,8306,10197
317.02,8290,10182
317.04,8292,10207
317.06,8266,10132
317.08,8279,10141
317.1,8310,10158
317.12,8251,10231
317.14,8277,10184
317.16,8333,10169
317.18,8281,10200
317.2,8297,108278
317.22,8269,10184
317.24,8279,10197
317.26,8277,10192
317.28,8314,10185
317.3,8269,10130
317.32,8290,10194
317.34,8291,10151
317.36,8328,10144
317.38,8299,10193
317.4,8298,10183
317.42,8321,10191
317.44,8263,10243
317.46,8298,10186
317.48,8345,10210
317.5,8308,10246
317.52,8324,10207
317.54,8355,10219
317.56,8280,10196
317.58,8281,10156
317.6,8333,10156
317.62,8267,10156
317.64,8320,10115
317.66,8285,10183
317.68,8266,10152
317.7,8348,10211
317.72,8280,10201
317.74,8323,10114
317.76,8350,10198
317.78,8342,10218
317.8,8284,10189
317.82,8330,10194
317.84,8325,10294
317.86,8340,10214
317.88,8359,10192
317.9,8370,10300
317.92,8330,10290
317.94,8336,10325
317.96,8344,10217
317.98,8344,10171
318,8247,10207
318.02,8286,10179
318.04,8322,10132
318.06,8354,10253
318.08,8284,10247
318.1,8315,10164
318.12,8340,10191
318.14,8347,10191
318.16,8308,10227
318.18,8298,10255
318.2,8327,10205
318.22,8338,10201
318.24,8365,10271
318.26,8330,10247
318.28,8308,10212
318.3,8350,10195
318.32,8326,10315
318.34,8333,10282
318.36,8269,10247
318.38,8351,10216
318.4,8362,10220
318.42,8301,10237
318.44,8249,10151
318.46,8272,10127
318.48,8347,10181
318.5,8332,10228
318.52,8313,10138
318.54,8324,10165
318.56,8327,10166
318.58,8284,10145
318.6,8330,10189
318.62,8304,10211
318.64,8348,10172
318.66,8296,10181
318.68,8308,10177
318.7,8345,10189
318.72,8326,10220
318.74,8264,10205
318.76,8317,10275
318.78,8301,10270
318.8,8360,10219
318.82,8274,10216
318.84,8311,10171
318.86,8288,10166
318.88,8339,10181
318.9,8297,10153
318.92,8328,10166
318.94,8296,10251
318.96,8303,10135
318.98,8356,10187
319,8298,10194
319.02,8265,10201
319.04,8305,10178
319.06,8348,10189
319.08,8317,10283
319.1,8315,10209
319.12,8307,10196
319.14,8324,10260
319.16,8302,10259
319.18,8359,10246
319.2,8351,10271
319.22,8303,10264
319.24,8287,10200
319.26,8327,10168
319.28,8343,10145
319.3,8318,10267
319.32,8282,10136
319.34,8341,10163
319.36,8302,10268
319.38,8344,10188
319.4,8332,10212
319.42,8302,10211
319.44,8361,10226
319.46,8317,10194
319.48,8308,10230
319.5,8353,10250
319.52,8363,10291
319.54,8338,10220
319.56,8377,10246
319.58,8345,10205
319.6,8370,10289
319.62,8340,10328
319.64,8311,10281
319.66,8302,10242
319.68,8351,10222
319.7,8305,10189
319.72,8289,10202
319.74,8350,10216
319.76,8305,10193
319.78,8362,10197
319.8,8285,10231
319.82,8283,10199
319.84,8323,10217
319.86,8317,10217
319.88,8382,10219
319.9,8310,10274
319.92,8302,10290
319.94,8329,10217
319.96,8301,10267
319.98,8324,10208
320,8307,10302
320.02,8303,10246
320.04,8331,10319
320.06,8325,10337
320.08,8334,10255
320.1,8308,10297
320.12,8306,10208
320.14,8343,10229
320.16,8288,10259
320.18,8326,10212
320.2,8305,10188
320.22,8364,10181
320.24,8318,10306
320.26,8320,10204
320.28,8331,10232
320.3,8357,10273
320.32,8298,10285
320.34,8308,10219
320.36,8336,10352
320.38,8310,10266
320.4,8334,10313
320.42,8352,10278
320.44,8339,10299
320.46,8372,10293
320.48,8323,10326
320.5,8381,10258
320.52,8375,10278
320.54,8353,10273
320.56,8274,10230
320.58,8331,10233
320.6,8364,10218
320.62,8323,10237
320.64,8309,10284
320.66,8325,10279
320.68,8273,10218
320.7,8351,10241
320.72,8370,10300
320.74,8303,10282
320.76,8313,10234
320.78,8339,10298
320.8,8326,10297
320.82,8353,10351
320.84,8314,10265
320.86,8362,10225
320.88,8352,10348
320.9,8328,10258
320.92,8291,10227
320.94,8323,10297
320.96,8376,10166
320.98,8358,10204
321,8367,10224
321.02,8282,10257
321.04,8319,10218
321.06,8348,10188
321.08,8335,10285
321.1,8286,10200
321.12,8296,10227
321.14,8325,10224
321.16,8307,10304
321.18,8282,10248
321.2,8308,10310
321.22,8330,10178
321.24,8354,10222
321.26,8339,10230
321.28,8282,10198
321.3,8261,10177
321.32,8334,10242
321.34,8291,10202
321.36,8268,10186
321.38,8323,10179
321.4,8366,10248
321.42,8313,10159
321.44,8276,10169
321.46,8347,10232
321.48,8314,10256
321.5,8278,10213
321.52,8326,10223
321.54,8356,10209
321.56,8313,10309
321.58,8326,10245
321.6,8337,10278
321.62,8273,10233
321.64,8278,10218
321.66,8303,10177
321.68,8272,10161
321.7,8323,10187
321.72,8333,10217
321.74,8278,10241
321.76,8284,10253
321.78,8283,10208
321.8,8308,10151
321.82,8345,10257
321.84,8313,10172
321.86,8344,10253
321.88,8310,10231
321.9,8349,10183
321.92,8355,10319
321.94,8308,10261
321.96,8289,10249
321.98,8346,10265
322,8364,10292
322.02,8332,10285
322.04,8292,10212
322.06,8285,10194
322.08,8349,10176
322.1,8341,10116
322.12,8334,10228
322.14,8287,10147
322.16,8318,10199
322.18,8343,10256
322.2,8320,10219
322.22,8294,10216
322.24,8289,10111
322.26,8335,10166
322.28,8306,10197
322.3,8290,10182
322.32,8292,10207
322.34,8266,10132
322.36,8279,10141
322.38,8310,10158
322.4,8251,10231
322.42,8277,10184
322.44,8333,10169
322.46,8281,10200
322.48,8297,108278
322.5,8269,10184
322.52,8279,10197
322.54,8277,10192
322.56,8314,10185
322.58,8269,10130
322.6,8290,10194
322.62,8291,10151
322.64,8328,10144
322.66,8299,10193
322.68,8298,10183
322.7,8321,10191
322.72,8263,10243
322.74,8298,10186
322.76,8345,10210
322.78,8308,10246
322.8,8324,10207
322.82,8355,10219
322.84,8280,10196
322.86,8281,10156
322.88,8333,10156
322.9,8267,10156
322.92,8320,10115
322.94,8285,10183
322.96,8266,10152
322.98,8348,10211
323,8280,10201
323.02,8323,10114
323.04,8350,10198
323.06,8342,10218
323.08,8284,10189
323.1,8330,10194
323.12,8325,10294
323.14,8340,10214
323.16,8359,10192
323.18,8370,10300
323.2,8330,10290
323.22,8336,10325
323.24,8344,10217
323.26,8344,10171
323.28,8247,10207
323.3,8286,10179
323.32,8322,10132
323.34,8354,10253
323.36,8284,10247
323.38,8315,10164
323.4,8340,10191
323.42,8347,10191
323.44,8308,10227
323.46,8298,10255
323.48,8327,10205
323.5,8338,10201
323.52,8365,10271
323.54,8330,10247
323.56,8308,10212
323.58,8350,10195
323.6,8326,10315
323.62,8333,10282
323.64,8269,10247
323.66,8351,10216
323.68,8362,10220
323.7,8301,10237
323.72,8249,10151
323.74,8272,10127
323.76,8347,10181
323.78,8332,10228
323.8,8313,10138
323.82,8324,10165
323.84,8327,10166
323.86,8284,10145
323.88,8330,10189
323.9,8304,10211
323.92,8348,10172
323.94,8296,10181
323.96,8308,10177
323.98,8345,10189
324,8326,10220
324.02,8264,10205
324.04,8317,10275
324.06,8301,10270
324.08,8360,10219
324.1,8274,10216
324.12,8311,10171
324.14,8288,10166
324.16,8339,10181
324.18,8297,10153
324.2,8328,10166
324.22,8296,10251
324.24,8303,10135
324.26,8356,10187
324.28,8298,10194
324.3,8265,10201
324.32,8305,10178
324.34,8348,10189
324.36,8317,10283
324.38,8315,10209
324.4,8307,10196
324.42,8324,10260
324.44,8302,10259
324.46,8359,10246
324.48,8351,10271
324.5,8303,10264
324.52,8287,10200
324.54,8327,10168
324.56,8343,10145
324.58,8318,10267
324.6,8282,10136
324.62,8341,10163
324.64,8302,10268
324.66,8344,10188
324.68,8332,10212
324.7,8302,10211
324.72,8361,10226
324.74,8317,10194
324.76,8308,10230
324.78,8353,10250
324.8,8363,10291
324.82,8338,10220
324.84,8377,10246
324.86,8345,10205
324.88,8370,10289
324.9,8340,10328
324.92,8311,10281
324.94,8302,10242
324.96,8351,10222
324.98,8305,10189
325,8289,10202
325.02,8350,10216
325.04,8305,10193
325.06,8362,10197
325.08,8285,10231
325.1,8283,10199
325.12,8323,10217
325.14,8317,10217
325.16,8382,10219
325.18,8310,10274
325.2,8302,10290
325.22,8329,10217
325.24,8301,10267
325.26,8324,10208
325.28,8307,10302
325.3,8303,10246
325.32,8331,10319
325.34,8325,10337
325.36,8334,10255
325.38,8308,10297
325.4,8306,10208
325.42,8343,10229
325.44,8288,10259
325.46,8326,10212
325.48,8305,10188
325.5,8364,10181
325.52,8318,10306
325.54,8320,10204
325.56,8331,10232
325.58,8357,10273
325.6,8298,10285
325.62,8308,10219
325.64,8336,10352
325.66,8310,10266
325.68,8334,10313
325.7,8352,10278
325.72,8339,10299
325.74,8372,10293
325.76,8323,10326
325.78,8381,10258
325.8,8375,10278
325.82,8353,10273
325.84,8274,10230
325.86,8331,10233
325.88,8364,10218
325.9,8323,10237
325.92,8309,10284
325.94,8325,10279
325.96,8273,10218
325.98,8351,10241
326,8370,10300
326.02,8303,10282
326.04,8313,10234
326.06,8339,10298
326.08,8326,10297
326.1,8353,10351
326.12,8314,10265
326.14,8362,10225
326.16,8352,10348
326.18,8328,10258
326.2,8291,10227
326.22,8323,10297
326.24,8376,10166
326.26,8358,10204
326.28,8367,10224
326.3,8282,10257
326.32,8319,10218
326.34,8348,10188
326.36,8335,10285
326.38,8286,10200
326.4,8296,10227
326.42,8325,10224
326.44,8307,10304
326.46,8282,10248
326.48,8308,10310
326.5,8330,10178
326.52,8354,10222
326.54,8339,10230
326.56,8282,10198
326.58,8261,10177
326.6,8334,10242
326.62,8291,10202
326.64,8268,10186
326.66,8323,10179
326.68,8366,10248
326.7,8313,10159
326.72,8276,10169
326.74,8347,10232
326.76,8314,10256
326.78,8278,10213
326.8,8326,10223
326.82,8356,10209
326.84,8313,10309
326.86,8326,10245
326.88,8337,10278
326.9,8273,10233
326.92,8278,10218
326.94,8303,10177
326.96,8272,10161
326.98,8323,10187
327,8333,10217
327.02,8278,10241
327.04,8284,10253
327.06,8283,10208
327.08,8308,10151
327.1,8345,10257
327.12,8313,10172
327.14,8344,10253
327.16,8310,10231
327.18,8349,10183
327.2,8355,10319
327.22,8308,10261
327.24,8289,10249
327.26,8346,10265
327.28,8364,10292
327.3,8332,10285
327.32,8292,10212
327.34,8285,10194
327.36,8349,10176
327.38,8341,10116
327.4,8334,10228
327.42,8287,10147
327.44,8318,10199
327.46,8343,10256
327.48,8320,10219
327.5,8294,10216
327.52,8289,10111
327.54,8335,10166
327.56,8306,10197
327.58,8290,10182
327.6,8292,10207
327.62,8266,10132
327.64,8279,10141
327.66,8310,10158
327.68,8251,10231
327.7,8277,10184
327.72,8333,10169
327.74,8281,10200
327.76,8297,108305
327.78,8358,10131
327.8,8243,10132
327.82,8297,10093
327.84,8343,10144
327.86,8308,10044
327.88,8331,10124
327.9,8281,10090
327.92,8270,10107
327.94,8314,10137
327.96,8279,10046
327.98,8261,10045
328,8292,10135
328.02,8299,10084
328.04,8276,10106
328.06,8225,10065
328.08,8300,10019
328.1,8344,10113
328.12,8305,10087
328.14,8293,10049
328.16,8345,10136
328.18,8322,10153
328.2,8284,10132
328.22,8329,10144
