X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
-0.22,-0.32,0.88,8240,10448,,,,1,,,
-0.24,-0.32,0.91,8261,10451,,,,1,,,
-0.21,-0.36,0.9,8246,10410,,,,1,,,
-0.22,-0.36,0.94,8245,10413,,,,1,,,
-0.24,-0.35,0.94,8259,10490,,,,1,,,
-0.24,-0.35,0.85,8253,10393,,,,1,,,
-0.2,-0.34,0.89,8279,10416,,,,1,,,
-0.26,-0.32,0.93,8313,10449,,,,1,,,
-0.3,-0.36,0.93,8226,10448,,,,1,,,
-0.21,-0.39,0.94,8281,10394,,,,1,,,
-0.24,-0.3,0.89,8305,10404,,,,1,,,
-0.21,-0.36,0.89,8258,108300,,,,1,,,
-0.21,-0.34,0.86,8258,10379,,,,1,,,
-0.21,-0.34,0.94,8266,10395,,,,1,,,
-0.2,-0.3,0.95,8224,10411,,,,1,,,
-0.24,-0.36,0.94,8237,10488,,,,1,,,
-0.22,-0.32,0.93,8277,10482,,,,1,,,
-0.24,-0.34,0.84,8245,10383,,,,1,,,
-0.22,-0.34,0.95,8248,10404,,,,1,,,
-0.24,-0.34,0.93,8221,10415,,,,1,,,
-0.24,-0.34,0.9,8275,10436,,,,1,,,
-0.22,-0.32,0.96,8230,10431,,,,1,,,
-0.22,-0.31,0.89,8235,10431,,,,1,,,
-0.24,-0.32,0.94,8286,10448,,,,1,,,
-0.22,-0.36,0.89,8242,10425,,,,1,,,
-0.24,-0.32,0.93,8301,10443,,,,1,,,
-0.24,-0.35,0.9,8254,10445,,,,1,,,
-0.24,-0.32,0.93,8257,10423,,,,1,,,
-0.24,-0.32,0.94,8286,10461,,,,1,,,
-0.25,-0.34,0.9,8274,10481,,,,1,,,
-0.22,-0.34,0.9,8201,10446,,,,1,,,
-0.21,-0.31,0.89,8223,10477,,,,1,,,
-0.22,-0.37,0.86,8198,10430,,,,1,,,
-0.21,-0.35,0.85,8254,10415,,,,1,,,
-0.24,-0.36,0.89,8298,10442,,,,1,,,
-0.25,-0.35,0.86,8259,10476,,,,1,,,
-0.25,-0.31,0.91,8245,10436,,,,1,,,
-0.22,-0.32,0.96,8304,10507,,,,1,,,
-0.21,-0.36,0.93,8266,10454,,,,1,,,
-0.21,-0.31,0.91,8304,10463,,,,1,,,
-0.21,-0.35,0.9,8232,10473,,,,1,,,
-0.25,-0.36,0.93,8251,10470,,,,1,,,
-0.25,-0.34,0.98,8268,10507,,,,1,,,
-0.24,-0.35,0.88,8256,10414,,,,1,,,
-0.22,-0.34,0.9,8288,10458,,,,1,,,
-0.21,-0.32,0.89,8251,10527,,,,1,,,
-0.22,-0.34,0.9,8251,10408,,,,1,,,
-0.22,-0.34,0.94,8273,10471,,,,1,,,
-0.22,-0.32,0.88,8241,10429,,,,1,,,
-0.2,-0.34,0.91,8219,10434,,,,1,,,
-0.2,-0.32,0.95,8235,10372,,,,1,,,
-0.21,-0.35,0.91,8290,10414,,,,1,,,
-0.24,-0.32,0.95,8193,10378,,,,1,,,
-0.24,-0.32,0.89,8265,10417,,,,1,,,
-0.26,-0.34,0.9,8273,10412,,,,1,,,
-0.25,-0.32,0.91,8233,10422,,,,1,,,
-0.24,-0.35,0.9,8211,10400,,,,1,,,
-0.24,-0.32,0.89,8307,10394,,,,1,,,
-0.24,-0.31,0.89,8214,10430,,,,1,,,
-0.24,-0.32,0.93,8234,10392,,,,1,,,
-0.25,-0.37,0.9,8277,10398,,,,1,,,
-0.24,-0.35,0.9,8213,10459,,,,1,,,
-0.24,-0.32,0.91,8272,10407,,,,1,,,
-0.25,-0.34,0.86,8276,10381,,,,1,,,
-0.25,-0.31,0.91,8244,10478,,,,1,,,
-0.24,-0.31,0.91,8240,10416,,,,1,,,
-0.24,-0.35,0.94,8276,10422,,,,1,,,
-0.26,-0.34,0.91,8282,10402,,,,1,,,
-0.24,-0.32,0.86,8266,10448,,,,1,,,
-0.25,-0.35,0.94,8256,10375,,,,1,,,
-0.25,-0.34,0.88,8268,10360,,,,1,,,
-0.28,-0.35,0.89,8276,10446,,,,1,,,
-0.25,-0.36,0.93,8259,10398,,,,1,,,
-0.24,-0.3,0.91,8286,10375,,,,1,,,
-0.22,-0.35,0.94,8219,10371,,,,1,,,
-0.26,-0.29,0.91,8267,10381,,,,1,,,
-0.22,-0.35,0.94,8273,10403,,,,1,,,
-0.24,-0.32,0.9,8294,10371,,,,1,,,
-0.22,-0.35,0.85,8190,10374,,,,1,,,
-0.21,-0.34,0.93,8259,10380,,,,1,,,
-0.24,-0.34,0.91,8276,10410,,,,1,,,
-0.24,-0.32,0.91,8293,10347,,,,1,,,
-0.24,-0.34,0.91,8257,10450,,,,1,,,
-0.22,-0.32,0.86,8269,10396,,,,1,,,
-0.22,-0.35,0.86,8247,10438,,,,1,,,
-0.28,-0.36,0.88,8313,10355,,,,1,,,
-0.22,-0.32,0.88,8288,10416,,,,1,,,
-0.26,-0.35,0.89,8281,10444,,,,1,,,
-0.22,-0.31,0.96,8247,10370,,,,1,,,
-0.25,-0.32,0.93,8249,10447,,,,1,,,
-0.24,-0.32,0.88,8257,10409,,,,1,,,
-0.25,-0.35,0.89,8276,10350,,,,1,,,
-0.22,-0.3,0.85,8261,10406,,,,1,,,
-0.21,-0.32,0.88,8242,10333,,,,1,,,
-0.25,-0.34,0.91,8248,10408,,,,1,,,
-0.25,-0.25,-0.35,8235,10324,,,,1,,,
-0.24,-0.34,0.9,8276,10375,,,,1,,,
-0.25,-0.34,0.9,8224,10381,,,,1,,,
-0.26,-0.3,0.86,8224,10301,,,,1,,,
-0.24,-0.34,0.9,8229,10361,,,,1,,,
-0.26,-0.34,0.88,8222,10341,,,,1,,,
-0.22,-0.31,0.88,8226,10387,,,,1,,,
-0.21,-0.34,0.93,8185,10304,,,,1,,,
-0.22,-0.31,0.88,8269,10385,,,,1,,,
-0.25,-0.36,0.9,8229,10357,,,,1,,,
-0.24,-0.34,0.93,8176,10331,,,,1,,,
-0.24,-0.35,0.84,8270,10346,,,,1,,,
-0.24,-0.32,0.93,8234,10374,,,,1,,,
-0.21,-0.32,0.89,8230,10354,,,,1,,,
-0.24,-0.31,0.86,8284,10406,,,,1,,,
-0.24,-0.31,0.95,8223,10375,,,,1,,,
-0.24,-0.34,0.9,8300,10419,,,,1,,,
-0.22,-0.32,0.91,8258,10379,,,,1,,,
-0.25,-0.32,0.95,8266,10395,,,,1,,,
-0.24,-0.34,0.82,8224,10411,,,,1,,,
-0.22,-0.32,0.91,8237,10488,,,,1,,,
-0.24,-0.35,0.88,8277,10482,,,,1,,,
-0.25,-0.32,0.91,8245,10383,,,,1,,,
-0.21,-0.31,0.98,8248,10404,,,,1,,,
-0.24,-0.32,0.99,8221,10415,,,,1,,,
-0.28,-0.32,0.9,8275,10436,,,,1,,,
-0.25,-0.36,0.91,8230,10431,,,,1,,,
-0.21,-0.3,0.86,8235,10431,,,,1,,,
-0.19,-0.32,0.93,8286,10448,,,,1,,,
-0.24,-0.31,0.95,8242,10425,,,,1,,,
-0.24,-0.32,0.86,8301,10443,,,,1,,,
-0.25,-0.32,0.93,8254,10445,,,,1,,,
-0.26,-0.34,0.95,8257,10423,,,,1,,,
-0.22,-0.35,0.96,8286,10461,,,,1,,,
-0.24,-0.34,0.95,8274,10481,,,,1,,,
-0.26,-0.34,0.88,8201,10446,,,,1,,,
-0.3,-0.35,0.85,8223,10477,,,,1,,,
-0.26,-0.29,0.91,8198,10430,,,,1,,,
-0.22,-0.31,0.91,8254,10415,,,,1,,,
-0.26,-0.3,0.86,8298,10442,,,,1,,,
-0.25,-0.31,0.94,8259,10476,,,,1,,,
-0.28,-0.3,0.93,8245,10436,,,,1,,,
-0.22,-0.29,0.93,8304,10507,,,,1,,,
-0.25,-0.32,0.91,8266,10454,,,,1,,,
-0.24,-0.32,0.94,8304,10463,,,,1,,,
-0.22,-0.34,0.88,8232,10473,,,,1,,,
-0.24,-0.34,0.9,8251,10470,,,,1,,,
-0.24,-0.31,0.86,8268,10507,,,,1,,,
-0.26,-0.36,0.96,8256,10414,,,,1,,,
-0.25,-0.31,0.89,8288,10458,,,,1,,,
-0.24,-0.32,0.93,8251,10527,,,,1,,,
-0.24,-0.32,0.86,8251,10408,,,,1,,,
-0.26,-0.3,0.93,8273,10471,,,,1,,,
-0.26,-0.36,0.89,8241,10429,,,,1,,,
-0.24,-0.31,0.9,8219,10434,,,,1,,,
-0.24,-0.34,0.9,8235,10372,,,,1,,,
-0.22,-0.3,0.86,8290,10414,,,,1,,,
-0.24,-0.34,0.93,8193,10378,,,,1,,,
-0.24,-0.32,0.93,8265,10417,,,,1,,,
-0.26,-0.34,0.89,8273,10412,,,,1,,,
-0.21,-0.3,0.94,8233,10422,,,,1,,,
-0.22,-0.32,0.86,8211,10400,,,,1,,,
-0.26,-0.34,0.9,8307,10394,,,,1,,,
-0.25,-0.31,0.94,8214,10430,,,,1,,,
-0.24,-0.31,0.93,8234,10392,,,,1,,,
-0.24,-0.29,0.86,8277,10398,,,,1,,,
-0.25,-0.32,0.91,8213,10459,,,,1,,,
-0.24,-0.32,0.93,8272,10407,,,,1,,,
-0.25,-0.34,0.89,8276,10381,,,,1,,,
-0.25,-0.3,0.91,8244,10478,,,,1,,,
-0.26,-0.35,0.91,8240,10416,,,,1,,,
-0.22,-0.31,0.89,8276,10422,,,,1,,,
-0.24,-0.31,0.85,8282,10402,,,,1,,,
-0.24,-0.34,0.96,8266,10448,,,,1,,,
-0.28,-0.32,0.88,8256,10375,,,,1,,,
-0.25,-0.34,0.8,8268,10360,,,,1,,,
-0.22,-0.34,0.86,8276,10446,,,,1,,,
-0.21,-0.32,0.89,8259,10398,,,,1,,,
-0.25,-0.34,0.9,8286,10375,,,,1,,,
-0.24,-0.34,0.91,8219,10371,,,,1,,,
-0.21,-0.34,0.89,8267,10381,,,,1,,,
-0.22,-0.31,0.9,8273,10403,,,,1,,,
-0.25,-0.34,0.88,8294,10371,,,,1,,,
-0.25,-0.3,0.94,8190,10374,,,,1,,,
-0.25,-0.36,0.88,8259,10380,,,,1,,,
-0.22,-0.31,0.86,8276,10410,,,,1,,,
-0.25,-0.34,0.89,8293,10347,,,,1,,,
-0.26,-0.35,0.85,8257,10450,,,,1,,,
-0.25,-0.34,0.94,8269,10396,,,,1,,,
-0.25,-0.35,0.85,8247,10438,,,,1,,,
-0.26,-0.35,0.95,8313,10355,,,,1,,,
-0.21,-0.34,0.91,8288,10416,,,,1,,,
-0.24,-0.34,0.93,8281,10444,,,,1,,,
-0.25,-0.36,0.86,8247,10370,,,,1,,,
-0.26,-0.32,0.91,8249,10447,,,,1,,,
-0.26,-0.31,0.9,8257,10409,,,,1,,,
-0.22,-0.35,0.93,8276,10350,,,,1,,,
-0.21,-0.37,0.9,8261,10406,,,,1,,,
-0.26,-0.31,0.85,8242,10333,,,,1,,,
-0.25,-0.31,0.98,8248,10408,,,,1,,,
-0.25,-0.35,0.89,8235,10324,,,,1,,,
-0.24,-0.34,0.9,8276,10375,,,,1,,,
-0.25,-0.34,0.9,8224,10381,,,,1,,,
-0.26,-0.3,0.86,8224,10301,,,,1,,,
-0.24,-0.34,0.9,8229,10361,,,,1,,,
-0.26,-0.34,0.88,8222,10341,,,,1,,,
-0.22,-0.31,0.88,8226,10387,,,,1,,,
-0.21,-0.34,0.93,8185,10304,,,,1,,,
-0.22,-0.31,0.88,8269,10385,,,,1,,,
-0.25,-0.36,0.9,8229,10357,,,,1,,,
-0.24,-0.34,0.93,8176,10331,,,,1,,,
-0.24,-0.35,0.84,8270,10346,,,,1,,,
-0.24,-0.32,0.93,8234,10374,,,,1,,,
-0.21,-0.32,0.89,8230,10354,,,,1,,,
-0.24,-0.31,0.86,8284,10406,,,,1,,,
-0.24,-0.31,0.95,8223,10375,,,,1,,,
-0.24,-0.34,0.9,8215,10401,,,,1,,,
-0.22,-0.32,0.91,8220,10380,,,,1,,,
-0.25,-0.32,0.95,8183,10340,,,,1,,,
-0.24,-0.34,0.82,8201,10389,,,,1,,,
-0.22,-0.32,0.91,8222,10348,,,,1,,,
-0.24,-0.35,0.88,8227,10360,,,,1,,,
-0.25,-0.32,0.91,8229,10337,,,,1,,,
-0.21,-0.31,0.98,8267,10372,,,,1,,,
-0.24,-0.32,0.99,8215,10343,,,,1,,,
-0.28,-0.32,0.9,8250,10428,,,,1,,,
-0.25,-0.36,0.91,8223,10404,,,,1,,,
-0.21,-0.3,0.86,8252,10371,,,,1,,,
-0.19,-0.32,0.93,8239,10443,,,,1,,,
-0.24,-0.31,0.95,8201,10406,,,,1,,,
-0.24,-0.32,0.86,8253,10494,,,,1,,,
-0.25,-0.32,0.93,8245,10396,,,,1,,,
-0.26,-0.34,0.95,8298,10413,,,,1,,,
-0.22,-0.35,0.96,8207,10416,,,,1,,,
-0.24,-0.34,0.95,8188,10417,,,,1,,,
-0.26,-0.34,0.88,8229,10393,,,,1,,,
-0.3,-0.35,0.85,8279,10333,,,,1,,,
-0.26,-0.29,0.91,8256,10427,,,,1,,,
-0.22,-0.31,0.91,8221,10356,,,,1,,,
-0.26,-0.3,0.86,8232,10324,,,,1,,,
-0.25,-0.31,0.94,8259,10338,,,,1,,,
-0.28,-0.3,0.93,8208,10371,,,,1,,,
-0.22,-0.29,0.93,8202,10376,,,,1,,,
-0.25,-0.32,0.91,8208,10349,,,,1,,,
-0.24,-0.32,0.94,8213,10384,,,,1,,,
-0.22,-0.34,0.88,8225,10405,,,,1,,,
-0.24,-0.34,0.9,8180,10344,,,,1,,,
-0.24,-0.31,0.86,8261,10440,,,,1,,,
-0.26,-0.36,0.96,8217,10373,,,,1,,,
-0.25,-0.31,0.89,8222,10393,,,,1,,,
-0.24,-0.32,0.93,8263,10375,,,,1,,,
-0.24,-0.32,0.86,8216,10420,,,,1,,,
-0.26,-0.3,0.93,8211,10395,,,,1,,,
-0.26,-0.36,0.89,8245,10339,,,,1,,,
-0.24,-0.31,0.9,8282,10449,,,,1,,,
-0.24,-0.34,0.9,8230,10428,,,,1,,,
-0.22,-0.3,0.86,8212,10382,,,,1,,,
-0.24,-0.34,0.93,8241,10374,,,,1,,,
-0.24,-0.32,0.93,8235,10350,,,,1,,,
-0.26,-0.34,0.89,8252,10333,,,,1,,,
-0.21,-0.3,0.94,8238,10375,,,,1,,,
-0.22,-0.32,0.86,8211,10378,,,,1,,,
-0.26,-0.34,0.9,8230,10282,,,,1,,,
-0.25,-0.31,0.94,8255,10350,,,,1,,,
-0.24,-0.31,0.93,8205,10313,,,,1,,,
-0.24,-0.29,0.86,8241,10337,,,,1,,,
-0.25,-0.32,0.91,8252,10347,,,,1,,,
-0.24,-0.32,0.93,8178,10321,,,,1,,,
-0.25,-0.34,0.89,8174,10326,,,,1,,,
-0.25,-0.3,0.91,8199,10376,,,,1,,,
-0.26,-0.35,0.91,8212,10335,,,,1,,,
-0.22,-0.31,0.89,8244,10279,,,,1,,,
-0.24,-0.31,0.85,8264,10346,,,,1,,,
-0.24,-0.34,0.96,8251,10383,,,,1,,,
-0.28,-0.32,0.88,8252,10317,,,,1,,,
-0.25,-0.34,0.8,8232,10323,,,,1,,,
-0.22,-0.34,0.86,8253,10354,,,,1,,,
-0.21,-0.32,0.89,8242,10390,,,,1,,,
-0.25,-0.34,0.9,8222,10247,,,,1,,,
-0.24,-0.34,0.91,8237,10313,,,,1,,,
-0.21,-0.34,0.89,8175,10335,,,,1,,,
-0.22,-0.31,0.9,8175,10307,,,,1,,,
-0.25,-0.34,0.88,8280,10332,,,,1,,,
-0.25,-0.3,0.94,8196,10300,,,,1,,,
-0.25,-0.36,0.88,8188,10265,,,,1,,,
-0.22,-0.31,0.86,8239,10309,,,,1,,,
-0.25,-0.34,0.89,8208,10314,,,,1,,,
-0.26,-0.35,0.85,8207,10324,,,,1,,,
-0.25,-0.34,0.94,8204,10311,,,,1,,,
-0.25,-0.35,0.85,8180,10236,,,,1,,,
-0.26,-0.35,0.95,8218,10328,,,,1,,,
-0.21,-0.34,0.91,8196,10310,,,,1,,,
-0.24,-0.34,0.93,8153,10272,,,,1,,,
-0.25,-0.36,0.86,8242,10270,,,,1,,,
-0.26,-0.32,0.91,8179,10319,,,,1,,,
-0.26,-0.31,0.9,8202,10233,,,,1,,,
-0.22,-0.35,0.93,8245,10298,,,,1,,,
-0.21,-0.37,0.9,8206,10301,,,,1,,,
-0.26,-0.31,0.85,8157,10238,,,,1,,,
-0.25,-0.31,0.98,8211,10215,,,,1,,,
-0.21,-0.32,0.85,8215,10215,,,,1,,,
-0.24,-0.35,0.94,8169,10284,,,,1,,,
-0.25,-0.32,0.94,8222,10225,,,,1,,,
-0.24,-0.34,0.93,8222,10214,,,,1,,,
-0.22,-0.34,0.95,8205,10233,,,,1,,,
-0.24,-0.32,0.89,8151,10152,,,,1,,,
-0.22,-0.34,0.88,8217,10214,,,,1,,,
-0.24,-0.32,0.9,8199,10226,,,,1,,,
-0.24,-0.32,0.95,8168,10151,,,,1,,,
-0.21,-0.34,0.84,8182,10203,,,,1,,,
-0.26,-0.32,0.95,8229,10214,,,,1,,,
-0.26,-0.35,0.9,8198,10207,,,,1,,,
-0.24,-0.32,0.88,8246,10327,,,,1,,,
-0.24,-0.36,0.94,8175,10278,,,,1,,,
-0.22,-0.36,0.86,8204,10219,,,,1,,,
-0.22,-0.3,0.99,8234,10328,,,,1,,,
-0.22,-0.31,0.91,8300,10419,,,,1,,,
-0.22,-0.3,0.91,8258,10379,,,,1,,,
-0.22,-0.32,0.88,8266,10395,,,,1,,,
-0.22,-0.35,0.93,8224,10411,,,,1,,,
-0.24,-0.35,0.95,8237,10488,,,,1,,,
-0.26,-0.32,0.84,8277,10482,,,,1,,,
-0.28,-0.31,0.91,8245,10383,,,,1,,,
-0.26,-0.31,0.94,8248,10404,,,,1,,,
-0.26,-0.35,0.93,8221,10415,,,,1,,,
-0.22,-0.35,0.89,8275,10436,,,,1,,,
-0.29,-0.32,0.94,8230,10431,,,,1,,,
-0.24,-0.35,0.85,8235,10431,,,,1,,,
-0.25,-0.34,0.9,8286,10448,,,,1,,,
-0.25,-0.35,0.94,8242,10425,,,,1,,,
-0.28,-0.32,0.96,8301,10443,,,,1,,,
-0.28,-0.35,0.9,8254,10445,,,,1,,,
-0.26,-0.31,0.91,8257,10423,,,,1,,,
-0.22,-0.32,0.9,8286,10461,,,,1,,,
-0.22,-0.31,0.9,8274,10481,,,,1,,,
-0.22,-0.3,0.99,8201,10446,,,,1,,,
-0.22,-0.31,0.91,8223,10477,,,,1,,,
-0.22,-0.32,0.94,8198,10430,,,,1,,,
-0.24,-0.32,0.84,8254,10415,,,,1,,,
-0.24,-0.34,0.85,8298,10442,,,,1,,,
-0.22,-0.31,0.95,8259,10476,,,,1,,,
-0.26,-0.31,0.93,8245,10436,,,,1,,,
-0.25,-0.34,0.91,8304,10507,,,,1,,,
-0.28,-0.32,0.89,8266,10454,,,,1,,,
-0.24,-0.35,0.89,8304,10463,,,,1,,,
-0.24,-0.34,0.9,8232,10473,,,,1,,,
-0.26,-0.34,0.93,8251,10470,,,,1,,,
-0.24,-0.34,0.93,8268,10507,,,,1,,,
-0.25,-0.34,0.89,8256,10414,,,,1,,,
-0.21,-0.32,0.95,8288,10458,,,,1,,,
-0.22,-0.32,0.93,8251,10527,,,,1,,,
-0.22,-0.34,0.9,8251,10408,,,,1,,,
-0.21,-0.36,0.91,8273,10471,,,,1,,,
-0.22,-0.31,0.91,8241,10429,,,,1,,,
-0.22,-0.32,0.82,8219,10434,,,,1,,,
-0.21,-0.31,0.91,8235,10372,,,,1,,,
-0.25,-0.32,0.95,8290,10414,,,,1,,,
-0.25,-0.3,0.91,8193,10378,,,,1,,,
-0.25,-0.31,0.91,8265,10417,,,,1,,,
-0.25,-0.31,0.94,8273,10412,,,,1,,,
-0.25,-0.35,0.89,8233,10422,,,,1,,,
-0.24,-0.31,0.91,8211,10400,,,,1,,,
-0.24,-0.29,0.95,8307,10394,,,,1,,,
-0.24,-0.34,0.94,8214,10430,,,,1,,,
-0.22,-0.37,0.93,8234,10392,,,,1,,,
-0.24,-0.31,0.94,8277,10398,,,,1,,,
-0.21,-0.36,0.86,8213,10459,,,,1,,,
-0.24,-0.35,0.94,8272,10407,,,,1,,,
-0.24,-0.35,0.91,8276,10381,,,,1,,,
-0.21,-0.34,0.9,8244,10478,,,,1,,,
-0.25,-0.36,0.94,8240,10416,,,,1,,,
-0.25,-0.25,-0.35,8276,10422,,,,1,,,
-0.24,-0.34,0.9,8282,10402,,,,1,,,
-0.25,-0.34,0.9,8266,10448,,,,1,,,
-0.26,-0.3,0.86,8256,10375,,,,1,,,
-0.24,-0.34,0.9,8268,10360,,,,1,,,
-0.26,-0.34,0.88,8276,10446,,,,1,,,
-0.22,-0.31,0.88,8259,10398,,,,1,,,
-0.21,-0.34,0.93,8286,10375,,,,1,,,
-0.22,-0.31,0.88,8219,10371,,,,1,,,
-0.25,-0.36,0.9,8267,10381,,,,1,,,
-0.24,-0.34,0.93,8273,10403,,,,1,,,
-0.24,-0.35,0.84,8294,10371,,,,1,,,
-0.24,-0.32,0.93,8190,10374,,,,1,,,
-0.21,-0.32,0.89,8259,10380,,,,1,,,
-0.24,-0.31,0.86,8276,10410,,,,1,,,
-0.24,-0.31,0.95,8293,10347,,,,1,,,
-0.24,-0.34,0.9,8257,10450,,,,1,,,
-0.22,-0.32,0.91,8269,10396,,,,1,,,
-0.25,-0.32,0.95,8247,10438,,,,1,,,
-0.24,-0.34,0.82,8313,10355,,,,1,,,
-0.22,-0.32,0.91,8288,10416,,,,1,,,
-0.24,-0.35,0.88,8281,10444,,,,1,,,
-0.25,-0.32,0.91,8247,10370,,,,1,,,
-0.21,-0.31,0.98,8249,10447,,,,1,,,
-0.24,-0.32,0.99,8257,10409,,,,1,,,
-0.28,-0.32,0.9,8276,10350,,,,1,,,
-0.25,-0.36,0.91,8261,10406,,,,1,,,
-0.21,-0.3,0.86,8242,10333,,,,1,,,
-0.19,-0.32,0.93,8248,10408,,,,1,,,
-0.24,-0.31,0.95,8235,10324,,,,1,,,
-0.24,-0.32,0.86,8276,10375,,,,1,,,
-0.25,-0.32,0.93,8224,10381,,,,1,,,
-0.26,-0.34,0.95,8224,10301,,,,1,,,
-0.22,-0.35,0.96,8229,10361,,,,1,,,
-0.24,-0.34,0.95,8222,10341,,,,1,,,
-0.26,-0.34,0.88,8226,10387,,,,1,,,
-0.3,-0.35,0.85,8185,10304,,,,1,,,
-0.26,-0.29,0.91,8269,10385,,,,1,,,
-0.22,-0.31,0.91,8229,10357,,,,1,,,
-0.26,-0.3,0.86,8176,10331,,,,1,,,
-0.25,-0.31,0.94,8270,10346,,,,1,,,
-0.28,-0.3,0.93,8234,10374,,,,1,,,
-0.22,-0.29,0.93,8230,10354,,,,1,,,
-0.25,-0.32,0.91,8284,10406,,,,1,,,
-0.24,-0.32,0.94,8223,10375,,,,1,,,
-0.22,-0.34,0.88,8215,10401,,,,1,,,
-0.24,-0.34,0.9,8220,10380,,,,1,,,
-0.24,-0.31,0.86,8183,10340,,,,1,,,
-0.26,-0.36,0.96,8201,10389,,,,1,,,
-0.25,-0.31,0.89,8222,10348,,,,1,,,
-0.24,-0.32,0.93,8227,10360,,,,1,,,
-0.24,-0.32,0.86,8229,10337,,,,1,,,
-0.26,-0.3,0.93,8267,10372,,,,1,,,
-0.26,-0.36,0.89,8215,10343,,,,1,,,
-0.24,-0.31,0.9,8250,10428,,,,1,,,
-0.24,-0.34,0.9,8223,10404,,,,1,,,
-0.22,-0.3,0.86,8252,10371,,,,1,,,
-0.24,-0.34,0.93,8239,10443,,,,1,,,
-0.24,-0.32,0.93,8201,10406,,,,1,,,
-0.26,-0.34,0.89,8253,10494,,,,1,,,
-0.21,-0.3,0.94,8245,10396,,,,1,,,
-0.22,-0.32,0.86,8298,10413,,,,1,,,
-0.26,-0.34,0.9,8207,10416,,,,1,,,
-0.25,-0.31,0.94,8188,10417,,,,1,,,
-0.24,-0.31,0.93,8229,10393,,,,1,,,
-0.24,-0.29,0.86,8279,10333,,,,1,,,
-0.25,-0.32,0.91,8256,10427,,,,1,,,
-0.24,-0.32,0.93,8221,10356,,,,1,,,
-0.25,-0.34,0.89,8232,10324,,,,1,,,
-0.25,-0.3,0.91,8259,10338,,,,1,,,
-0.26,-0.35,0.91,8208,10371,,,,1,,,
-0.22,-0.31,0.89,8202,10376,,,,1,,,
-0.24,-0.31,0.85,8208,10349,,,,1,,,
-0.24,-0.34,0.96,8213,10384,,,,1,,,
-0.28,-0.32,0.88,8225,10405,,,,1,,,
-0.25,-0.34,0.8,8180,10344,,,,1,,,
-0.22,-0.34,0.86,8261,10440,,,,1,,,
-0.21,-0.32,0.89,8217,10373,,,,1,,,
-0.25,-0.34,0.9,8222,10393,,,,1,,,
-0.24,-0.34,0.91,8263,10375,,,,1,,,
-0.21,-0.34,0.89,8216,10420,,,,1,,,
-0.22,-0.31,0.9,8211,10395,,,,1,,,
-0.25,-0.34,0.88,8245,10339,,,,1,,,
-0.25,-0.3,0.94,8282,10449,,,,1,,,
-0.25,-0.36,0.88,8230,10428,,,,1,,,
-0.22,-0.31,0.86,8212,10382,,,,1,,,
-0.25,-0.34,0.89,8241,10374,,,,1,,,
-0.26,-0.35,0.85,8235,10350,,,,1,,,
-0.25,-0.34,0.94,8252,10333,,,,1,,,
-0.25,-0.35,0.85,8238,10375,,,,1,,,
-0.26,-0.35,0.95,8211,10378,,,,1,,,
-0.21,-0.34,0.91,8230,10282,,,,1,,,
-0.24,-0.34,0.93,8255,10350,,,,1,,,
-0.25,-0.36,0.86,8205,10313,,,,1,,,
-0.26,-0.32,0.91,8241,10337,,,,1,,,
-0.26,-0.31,0.9,8252,10347,,,,1,,,
-0.22,-0.35,0.93,8178,10321,,,,1,,,
-0.21,-0.37,0.9,8174,10326,,,,1,,,
-0.26,-0.31,0.85,8199,10376,,,,1,,,
-0.25,-0.31,0.98,8212,10335,,,,1,,,
-0.21,-0.32,0.85,8244,10279,,,,1,,,
-0.24,-0.35,0.94,8264,10346,,,,1,,,
-0.25,-0.32,0.94,8251,10383,,,,1,,,
-0.24,-0.34,0.93,8252,10317,,,,1,,,
-0.22,-0.34,0.95,8232,10323,,,,1,,,
-0.24,-0.32,0.89,8253,10354,,,,1,,,
-0.22,-0.34,0.88,8242,10390,,,,1,,,
-0.24,-0.32,0.9,8222,10247,,,,1,,,
-0.24,-0.32,0.95,8237,10313,,,,1,,,
-0.21,-0.34,0.84,8175,10335,,,,1,,,
-0.26,-0.32,0.95,8175,10307,,,,1,,,
-0.26,-0.35,0.9,8280,10332,,,,1,,,
-0.24,-0.32,0.88,8196,10300,,,,1,,,
-0.24,-0.36,0.94,8188,10265,,,,1,,,
-0.22,-0.36,0.86,8239,10309,,,,1,,,
-0.22,-0.3,0.99,8208,10314,,,,1,,,
-0.22,-0.31,0.91,8207,10324,,,,1,,,
-0.22,-0.3,0.91,8204,10311,,,,1,,,
-0.22,-0.32,0.88,8180,10236,,,,1,,,
-0.22,-0.35,0.93,8218,10328,,,,1,,,
-0.24,-0.35,0.95,8196,10310,,,,1,,,
-0.26,-0.32,0.84,8153,10272,,,,1,,,
-0.28,-0.31,0.91,8242,10270,,,,1,,,
-0.26,-0.31,0.94,8179,10319,,,,1,,,
-0.26,-0.35,0.93,8202,10233,,,,1,,,
-0.22,-0.35,0.89,8245,10298,,,,1,,,
-0.29,-0.32,0.94,8206,10301,,,,1,,,
-0.24,-0.35,0.85,8157,10238,,,,1,,,
-0.25,-0.34,0.9,8211,10215,,,,1,,,
-0.25,-0.35,0.94,8215,10215,,,,1,,,
-0.28,-0.32,0.96,8169,10284,,,,1,,,
